Timestamp,x57 Cell 1 Current,x57 Cell 1 Voltage,x57 Cell 1 Resistance,x57 Cell 1 Temp,x57 Cell 2 Current,x57 Cell 2 Voltage,x57 Cell 2 Resistance,x57 Cell 2 Temp,x57 Cell 3 Current,x57 Cell 3 Voltage,x57 Cell 3 Resistance,x57 Cell 3 Temp,x57 Cell 4 Current,x57 Cell 4 Voltage,x57 Cell 4 Resistance,x57 Cell 4 Temp,x58 Cell 5 Current,x58 Cell 5 Voltage,x58 Cell 5 Resistance,x58 Cell 5 Temp,x58 Cell 6 Current,x58 Cell 6 Voltage,x58 Cell 6 Resistance,x58 Cell 6 Temp,x58 Cell 7 Current,x58 Cell 7 Voltage,x58 Cell 7 Resistance,x58 Cell 7 Temp,x58 Cell 8 Current,x58 Cell 8 Voltage,x58 Cell 8 Resistance,x58 Cell 8 Temp,x59 Cell 9 Current,x59 Cell 9 Voltage,x59 Cell 9 Resistance,x59 Cell 9 Temp,x59 Cell 10 Current,x59 Cell 10 Voltage,x59 Cell 10 Resistance,x59 Cell 10 Temp,x59 Cell 11 Current,x59 Cell 11 Voltage,x59 Cell 11 Resistance,x59 Cell 11 Temp,x59 Cell 12 Current,x59 Cell 12 Voltage,x59 Cell 12 Resistance,x59 Cell 12 Temp,x60 Cell 13 Current,x60 Cell 13 Voltage,x60 Cell 13 Resistance,x60 Cell 13 Temp,x60 Cell 14 Current,x60 Cell 14 Voltage,x60 Cell 14 Resistance,x60 Cell 14 Temp,x60 Cell 15 Current,x60 Cell 15 Voltage,x60 Cell 15 Resistance,x60 Cell 15 Temp,x60 Cell 16 Current,x60 Cell 16 Voltage,x60 Cell 16 Resistance,x60 Cell 16 Temp
05-01-2026-Fri 13-09-49-PM,41.2,5.192,0.1575242718446602,,46.8,5.196,0.1387820512820513,,41.8,5.188,0.15514354066985647,,27.4,5.212,0.23777372262773724,,23.2,5.192,0.2797413793103449,,24.7,5.208,0.2635627530364373,,17.0,5.18,0.38088235294117645,,29.7,5.192,0.21851851851851853,,46.6,5.184,0.13905579399141632,,27.0,5.184,0.24,,41.9,5.176,0.15441527446300715,,35.2,5.212,0.18508522727272728,,35.3,5.168,0.18300283286118985,,37.8,5.196,0.1718253968253968,,25.4,5.16,0.2539370078740158,,39.1,5.156,0.16483375959079283,
05-01-2026-Fri 13-11-12-PM,42.1,5.188,0.15403800475059382,,47.7,5.192,0.13605870020964358,,42.5,5.184,0.1524705882352941,,27.9,5.212,0.23351254480286737,,23.5,5.192,0.2761702127659575,,24.8,5.204,0.2622983870967742,,17.2,5.172,0.37587209302325575,,30.3,5.184,0.21386138613861388,,47.3,5.18,0.136892177589852,,27.2,5.184,0.23823529411764707,,42.1,5.176,0.15368171021377675,,35.4,5.204,0.18375706214689264,,35.2,5.164,0.1833806818181818,,37.9,5.196,0.17137203166226914,,24.9,5.16,0.25903614457831325,,39.3,5.152,0.16386768447837152,
05-01-2026-Fri 13-11-13-PM,40.8,5.192,0.1590686274509804,,46.1,5.192,0.14078091106290674,,41.2,5.192,0.1575242718446602,,26.9,5.212,0.24219330855018587,,22.7,5.192,0.28590308370044054,,23.9,5.204,0.27217573221757324,,16.7,5.176,0.3874251497005988,,29.1,5.184,0.222680412371134,,46.0,5.184,0.1408695652173913,,26.4,5.184,0.24545454545454548,,40.9,5.176,0.1581907090464548,,34.4,5.208,0.18924418604651164,,34.6,5.172,0.18684971098265896,,37.0,5.196,0.17554054054054052,,24.5,5.16,0.26326530612244897,,38.6,5.156,0.16696891191709842,
05-01-2026-Fri 13-11-15-PM,39.7,5.196,0.1636020151133501,,45.2,5.196,0.14369469026548673,,40.1,5.192,0.16184538653366584,,26.8,5.212,0.2430970149253731,,22.4,5.192,0.2897321428571429,,23.5,5.204,0.27680851063829787,,16.6,5.18,0.3900602409638554,,28.9,5.192,0.22456747404844293,,45.1,5.184,0.14368070953436807,,26.2,5.188,0.24751908396946565,,40.7,5.18,0.1590909090909091,,33.8,5.208,0.19260355029585804,,34.2,5.168,0.18888888888888888,,36.3,5.196,0.17892561983471073,,24.0,5.164,0.26895833333333335,,38.0,5.156,0.16960526315789473,
05-01-2026-Fri 13-11-57-PM,40.6,5.192,0.15985221674876848,,45.9,5.196,0.14150326797385623,,40.9,5.192,0.158679706601467,,26.7,5.212,0.24400749063670416,,22.5,5.196,0.2886666666666667,,23.1,5.208,0.2818181818181818,,16.4,5.18,0.3948170731707317,,29.2,5.188,0.2220890410958904,,45.9,5.188,0.14128540305010895,,26.5,5.188,0.2447169811320755,,41.1,5.176,0.15742092457420925,,34.1,5.212,0.19105571847507333,,34.4,5.164,0.18764534883720932,,36.6,5.2,0.17759562841530055,,24.2,5.16,0.2665289256198347,,38.8,5.16,0.1662371134020619,
05-01-2026-Fri 13-11-58-PM,39.3,5.196,0.1652671755725191,,44.4,5.2,0.1463963963963964,,39.4,5.192,0.16472081218274112,,26.7,5.216,0.24419475655430714,,21.8,5.196,0.29793577981651376,,22.6,5.208,0.28805309734513274,,16.1,5.184,0.40248447204968946,,28.5,5.192,0.22771929824561404,,44.3,5.188,0.1463882618510158,,25.8,5.192,0.25155038759689924,,40.3,5.18,0.1606699751861042,,33.2,5.212,0.19623493975903614,,33.8,5.172,0.19127218934911244,,35.6,5.2,0.18258426966292135,,23.4,5.168,0.27606837606837614,,37.9,5.164,0.17031662269129288,
05-01-2026-Fri 13-12-00-PM,38.7,5.2,0.16795865633074933,,44.5,5.196,0.14595505617977528,,38.9,5.192,0.1668380462724936,,26.0,5.22,0.25096153846153846,,21.4,5.196,0.3035046728971963,,22.4,5.208,0.290625,,15.4,5.184,0.42077922077922075,,28.0,5.192,0.23178571428571432,,44.0,5.188,0.14738636363636365,,25.5,5.192,0.25450980392156863,,39.8,5.184,0.16281407035175882,,33.0,5.212,0.19742424242424242,,33.1,5.168,0.19516616314199392,,35.5,5.2,0.1830985915492958,,23.4,5.168,0.27606837606837614,,37.4,5.164,0.17259358288770055,
05-01-2026-Fri 13-12-36-PM,39.5,5.196,0.16443037974683544,,44.4,5.196,0.1462837837837838,,39.9,5.192,0.16265664160401005,,26.6,5.212,0.24492481203007516,,21.7,5.196,0.29930875576036864,,22.7,5.208,0.28678414096916305,,16.0,5.18,0.40468750000000003,,28.4,5.192,0.2285211267605634,,44.8,5.184,0.14464285714285716,,26.3,5.188,0.2465779467680608,,40.0,5.18,0.161875,,33.2,5.212,0.19623493975903614,,33.3,5.176,0.19429429429429435,,35.4,5.2,0.18361581920903955,,23.4,5.164,0.2758547008547009,,38.0,5.156,0.16960526315789473,
05-01-2026-Fri 13-12-37-PM,38.2,5.196,0.1700261780104712,,43.5,5.2,0.14942528735632185,,38.7,5.196,0.16782945736434104,,26.1,5.22,0.24999999999999997,,21.1,5.196,0.30781990521327013,,22.4,5.212,0.2908482142857143,,15.5,5.184,0.4180645161290322,,27.6,5.196,0.23532608695652169,,43.4,5.188,0.14942396313364054,,25.5,5.192,0.25450980392156863,,39.8,5.18,0.16268844221105527,,32.3,5.212,0.201702786377709,,32.8,5.172,0.19710365853658537,,34.8,5.204,0.18692528735632186,,23.1,5.168,0.27965367965367965,,37.1,5.168,0.17412398921832886,
05-01-2026-Fri 13-18-13-PM,38.0,5.196,0.17092105263157895,,43.0,5.2,0.15116279069767444,,37.7,5.196,0.1722811671087533,,25.0,5.216,0.2608,,20.3,5.2,0.32019704433497537,,19.6,5.212,0.33239795918367343,,14.7,5.184,0.44081632653061226,,27.2,5.196,0.23878676470588237,,41.9,5.192,0.15489260143198091,,24.5,5.196,0.2651020408163265,,37.9,5.184,0.17097625329815305,,31.2,5.216,0.20897435897435898,,30.2,5.18,0.2144039735099338,,33.7,5.208,0.19317507418397625,,21.7,5.172,0.297926267281106,,35.6,5.168,0.1814606741573034,
05-01-2026-Fri 13-18-15-PM,36.6,5.204,0.17773224043715846,,41.1,5.204,0.15827250608272503,,36.2,5.2,0.17955801104972374,,24.1,5.224,0.270954356846473,,19.5,5.2,0.33333333333333337,,18.9,5.216,0.344973544973545,,14.3,5.192,0.4538461538461539,,26.2,5.2,0.24809160305343514,,40.3,5.196,0.161166253101737,,23.4,5.196,0.2775641025641026,,36.9,5.192,0.1758807588075881,,30.4,5.22,0.21463815789473686,,29.7,5.18,0.218013468013468,,32.9,5.208,0.19787234042553195,,20.9,5.172,0.3093301435406699,,34.4,5.172,0.18793604651162787,
05-01-2026-Fri 13-18-16-PM,35.8,5.204,0.18170391061452512,,40.4,5.208,0.16113861386138617,,35.7,5.204,0.18221288515406162,,24.3,5.224,0.26872427983539093,,19.1,5.204,0.3405759162303664,,18.7,5.216,0.34866310160427816,,14.0,5.192,0.46357142857142863,,25.6,5.2,0.25390625,,39.3,5.196,0.1652671755725191,,22.7,5.196,0.2861233480176212,,36.1,5.184,0.17950138504155125,,29.9,5.216,0.21806020066889634,,29.5,5.18,0.21949152542372882,,32.2,5.204,0.20201863354037264,,20.9,5.172,0.3093301435406699,,33.9,5.172,0.1907079646017699,
05-01-2026-Fri 13-19-19-PM,35.2,5.2,0.1846590909090909,,39.5,5.2,0.16455696202531644,,35.6,5.196,0.1824438202247191,,23.8,5.216,0.27394957983193274,,18.6,5.196,0.3491935483870967,,18.7,5.208,0.3481283422459894,,13.8,5.188,0.469927536231884,,25.4,5.192,0.2555118110236221,,38.5,5.196,0.16870129870129869,,22.7,5.192,0.28590308370044054,,35.7,5.184,0.1815126050420168,,29.6,5.212,0.22010135135135134,,28.9,5.18,0.2240484429065744,,31.8,5.204,0.20455974842767294,,20.3,5.172,0.3184729064039408,,34.0,5.168,0.19,
05-01-2026-Fri 13-19-20-PM,34.0,5.208,0.1914705882352941,,38.5,5.204,0.16896103896103895,,34.3,5.2,0.1895043731778426,,23.0,5.22,0.28369565217391307,,18.0,5.204,0.3613888888888889,,18.0,5.216,0.3622222222222223,,13.5,5.192,0.48074074074074075,,24.7,5.2,0.26315789473684215,,37.1,5.196,0.17506738544474393,,22.3,5.196,0.2912556053811659,,34.7,5.188,0.18688760806916424,,28.5,5.216,0.2287719298245614,,28.3,5.18,0.22879858657243812,,31.1,5.208,0.20932475884244373,,19.6,5.176,0.3301020408163265,,33.1,5.172,0.19531722054380662,
05-01-2026-Fri 13-19-22-PM,33.3,5.204,0.19534534534534537,,37.9,5.204,0.17163588390501322,,33.5,5.2,0.19402985074626866,,23.0,5.22,0.28369565217391307,,18.0,5.204,0.3613888888888889,,17.7,5.216,0.36836158192090396,,13.4,5.192,0.4843283582089552,,24.0,5.2,0.2708333333333333,,36.3,5.2,0.17906336088154273,,21.7,5.2,0.2995391705069125,,34.8,5.188,0.18635057471264369,,28.3,5.216,0.2303886925795053,,28.2,5.184,0.2297872340425532,,31.0,5.212,0.21016129032258066,,19.6,5.176,0.3301020408163265,,32.5,5.172,0.1989230769230769,
05-01-2026-Fri 13-20-04-PM,33.7,5.204,0.193026706231454,,38.2,5.204,0.1702879581151832,,33.6,5.2,0.19345238095238093,,23.2,5.22,0.28125,,18.1,5.204,0.35939226519337014,,18.1,5.216,0.3602209944751381,,13.4,5.192,0.4843283582089552,,24.4,5.2,0.2663934426229509,,34.7,5.2,0.1873198847262248,,20.9,5.2,0.31100478468899523,,33.9,5.192,0.19144542772861356,,27.7,5.22,0.23555956678700363,,27.5,5.184,0.23563636363636364,,30.1,5.208,0.21627906976744185,,18.9,5.176,0.34232804232804237,,32.0,5.176,0.2021875,
05-01-2026-Fri 13-20-49-PM,33.3,5.204,0.19534534534534537,,37.4,5.204,0.17393048128342248,,33.3,5.196,0.19504504504504508,,22.6,5.22,0.288716814159292,,17.7,5.2,0.3672316384180791,,17.3,5.216,0.37687861271676304,,12.8,5.192,0.50703125,,23.8,5.196,0.2728991596638655,,33.5,5.2,0.19402985074626866,,20.6,5.2,0.3155339805825243,,33.3,5.192,0.19489489489489495,,27.0,5.22,0.24166666666666664,,26.8,5.184,0.2417910447761194,,29.4,5.212,0.22159863945578231,,18.5,5.18,0.35000000000000003,,31.3,5.172,0.20654952076677316,
05-01-2026-Fri 13-20-50-PM,31.8,5.204,0.20455974842767294,,36.6,5.208,0.1778688524590164,,32.2,5.204,0.20201863354037264,,22.2,5.22,0.29391891891891886,,17.2,5.204,0.37819767441860463,,16.9,5.216,0.3857988165680474,,12.8,5.196,0.5074218749999999,,22.9,5.2,0.2838427947598254,,33.1,5.2,0.19637462235649544,,20.1,5.2,0.3233830845771144,,33.4,5.192,0.194311377245509,,26.8,5.224,0.24365671641791045,,26.4,5.188,0.2456439393939394,,29.0,5.212,0.2246551724137931,,18.6,5.18,0.34811827956989244,,31.3,5.176,0.20670926517571886,
05-01-2026-Fri 13-20-52-PM,31.5,5.212,0.2068253968253968,,36.1,5.212,0.18047091412742383,,32.0,5.204,0.20328125,,21.8,5.224,0.2995412844036697,,17.1,5.212,0.3809941520467836,,16.8,5.216,0.38809523809523805,,12.5,5.196,0.5196,,22.4,5.204,0.2904017857142857,,33.3,5.204,0.19534534534534537,,20.0,5.204,0.32525,,32.9,5.196,0.19741641337386018,,26.7,5.22,0.24438202247191013,,26.7,5.188,0.24288389513108616,,28.9,5.216,0.22560553633217997,,18.5,5.18,0.35000000000000003,,31.4,5.18,0.20621019108280256,
05-01-2026-Fri 13-22-54-PM,32.8,5.204,0.19832317073170735,,36.6,5.212,0.17800546448087431,,33.3,5.204,0.19534534534534537,,22.0,5.224,0.2968181818181818,,17.4,5.212,0.37442528735632186,,17.2,5.22,0.3793604651162791,,12.6,5.196,0.5154761904761904,,22.8,5.204,0.2853070175438596,,32.9,5.204,0.1977203647416413,,19.5,5.204,0.3335897435897436,,32.0,5.196,0.20296875,,26.9,5.22,0.2425650557620818,,26.7,5.188,0.24288389513108616,,29.0,5.216,0.22482758620689655,,18.5,5.184,0.3502702702702703,,31.3,5.184,0.20702875399361023,
05-01-2026-Fri 13-22-56-PM,31.6,5.208,0.2060126582278481,,35.5,5.212,0.1835211267605634,,32.3,5.208,0.2015479876160991,,21.7,5.224,0.3009216589861751,,16.9,5.208,0.3852071005917161,,16.3,5.224,0.4006134969325153,,12.2,5.2,0.5327868852459018,,22.0,5.208,0.29590909090909095,,31.6,5.208,0.2060126582278481,,19.3,5.208,0.3373056994818653,,31.6,5.204,0.20585443037974682,,26.2,5.228,0.24942748091603054,,26.1,5.192,0.24865900383141762,,28.7,5.22,0.2273519163763066,,17.8,5.188,0.3643258426966292,,30.6,5.184,0.21176470588235294,
05-01-2026-Fri 13-22-57-PM,30.8,5.212,0.211525974025974,,34.7,5.216,0.1878962536023055,,31.2,5.208,0.20865384615384616,,21.0,5.228,0.3111904761904762,,16.6,5.212,0.3924698795180723,,16.0,5.224,0.408125,,11.7,5.2,0.5555555555555557,,21.6,5.204,0.3011574074074074,,30.9,5.208,0.2106796116504855,,18.9,5.208,0.34444444444444444,,31.7,5.2,0.20504731861198738,,26.1,5.228,0.2503831417624521,,25.7,5.192,0.2525291828793774,,28.4,5.22,0.22975352112676056,,17.6,5.184,0.3681818181818182,,30.7,5.188,0.21123778501628665,
05-01-2026-Fri 13-27-51-PM,30.8,5.212,0.211525974025974,,34.6,5.216,0.18843930635838152,,31.8,5.208,0.20471698113207548,,20.1,5.228,0.3251243781094527,,16.5,5.212,0.39484848484848484,,15.0,5.224,0.4353333333333334,,11.2,5.204,0.5808035714285714,,21.2,5.212,0.30731132075471695,,29.9,5.212,0.21789297658862875,,17.4,5.22,0.375,,29.3,5.208,0.22218430034129694,,24.8,5.232,0.26370967741935486,,25.2,5.2,0.25793650793650796,,28.0,5.22,0.23303571428571426,,17.8,5.192,0.36460674157303374,,29.9,5.184,0.21672240802675585,
05-01-2026-Fri 13-27-52-PM,29.4,5.216,0.22176870748299324,,33.1,5.22,0.19712990936555888,,30.1,5.212,0.21644518272425248,,20.0,5.232,0.327,,15.8,5.22,0.4129746835443037,,14.8,5.228,0.44155405405405407,,10.7,5.208,0.6084112149532711,,20.3,5.216,0.32118226600985217,,29.5,5.216,0.22101694915254239,,17.2,5.216,0.3790697674418605,,28.9,5.208,0.2252595155709343,,24.4,5.232,0.26803278688524595,,24.6,5.2,0.26422764227642276,,27.4,5.224,0.23832116788321173,,17.5,5.192,0.37085714285714283,,29.5,5.188,0.21983050847457627,
05-01-2026-Fri 13-27-54-PM,28.9,5.224,0.22595155709342563,,32.5,5.22,0.20076923076923078,,29.5,5.216,0.22101694915254239,,19.4,5.236,0.3373711340206186,,15.4,5.22,0.4237012987012987,,14.2,5.228,0.46021126760563386,,10.7,5.208,0.6084112149532711,,19.7,5.22,0.33121827411167515,,28.9,5.216,0.22560553633217997,,16.8,5.216,0.38809523809523805,,28.7,5.208,0.22682926829268293,,24.1,5.232,0.2713692946058091,,24.6,5.2,0.26422764227642276,,27.7,5.224,0.23574007220216608,,17.2,5.192,0.3773255813953489,,29.2,5.192,0.22226027397260276,
05-01-2026-Fri 13-31-37-PM,26.1,5.228,0.2503831417624521,,30.0,5.228,0.21783333333333332,,27.7,5.224,0.23574007220216608,,18.0,5.244,0.36416666666666664,,13.8,5.232,0.47391304347826085,,13.0,5.24,0.5038461538461538,,9.7,5.22,0.6726804123711341,,17.5,5.228,0.37342857142857133,,25.2,5.228,0.2593253968253968,,15.1,5.228,0.4327814569536424,,25.3,5.22,0.25790513833992096,,21.4,5.244,0.3063084112149533,,22.3,5.212,0.29215246636771297,,25.7,5.236,0.2546692607003891,,15.5,5.208,0.42,,26.4,5.204,0.24640151515151515,
05-01-2026-Fri 13-31-38-PM,25.3,5.232,0.258498023715415,,28.6,5.232,0.22867132867132867,,26.4,5.228,0.2475378787878788,,17.3,5.244,0.3789017341040462,,13.5,5.228,0.48407407407407405,,12.4,5.24,0.528225806451613,,9.1,5.22,0.717032967032967,,16.9,5.232,0.38698224852071017,,23.9,5.228,0.2734309623430962,,14.4,5.232,0.4541666666666667,,24.4,5.22,0.26741803278688525,,20.7,5.244,0.31666666666666665,,21.5,5.212,0.3030232558139535,,25.0,5.236,0.2618,,15.0,5.204,0.4336666666666667,,25.3,5.204,0.2571146245059288,
05-01-2026-Fri 13-31-39-PM,24.5,5.232,0.26693877551020406,,27.9,5.236,0.2345878136200717,,25.6,5.228,0.2552734375,,16.9,5.244,0.3878698224852072,,13.2,5.232,0.4954545454545455,,12.1,5.24,0.5413223140495869,,8.7,5.22,0.75,,16.3,5.232,0.40122699386503063,,22.9,5.228,0.2853711790393013,,13.9,5.232,0.47050359712230216,,24.1,5.22,0.27074688796680496,,20.2,5.244,0.3245049504950495,,21.1,5.216,0.30900473933649286,,24.6,5.236,0.2660569105691057,,14.6,5.212,0.44623287671232875,,24.9,5.208,0.26144578313253014,
05-01-2026-Fri 13-32-07-PM,23.0,5.232,0.2843478260869565,,26.7,5.232,0.24494382022471914,,24.3,5.228,0.2689300411522633,,16.3,5.244,0.4021472392638036,,12.6,5.232,0.5190476190476191,,11.6,5.24,0.5646551724137931,,8.2,5.22,0.7957317073170732,,15.6,5.232,0.4192307692307693,,22.0,5.232,0.2972727272727273,,13.6,5.228,0.48051470588235295,,23.2,5.224,0.2814655172413793,,19.3,5.244,0.33963730569948186,,20.6,5.216,0.31650485436893205,,23.6,5.24,0.2775423728813559,,13.6,5.208,0.47867647058823537,,24.0,5.208,0.27125,
05-01-2026-Fri 13-32-08-PM,22.4,5.236,0.2921875,,26.2,5.236,0.24980916030534353,,23.6,5.228,0.2769067796610169,,15.9,5.248,0.4125786163522012,,12.2,5.232,0.5360655737704919,,11.2,5.244,0.5852678571428571,,8.3,5.22,0.786144578313253,,15.0,5.232,0.436,,21.3,5.228,0.3068075117370892,,13.2,5.228,0.4950757575757576,,22.6,5.224,0.2889380530973451,,19.2,5.244,0.34140625,,20.2,5.22,0.323019801980198,,23.1,5.24,0.28354978354978355,,13.9,5.208,0.4683453237410072,,23.3,5.208,0.2793991416309013,
05-01-2026-Fri 13-32-09-PM,22.0,5.236,0.2975,,26.2,5.236,0.24980916030534353,,23.4,5.228,0.2792735042735043,,15.7,5.244,0.417515923566879,,12.2,5.232,0.5360655737704919,,11.1,5.244,0.5905405405405405,,8.2,5.224,0.7963414634146344,,14.9,5.236,0.43926174496644294,,21.0,5.232,0.31142857142857144,,12.9,5.232,0.5069767441860465,,22.4,5.224,0.29151785714285716,,18.7,5.248,0.35080213903743324,,20.3,5.216,0.32118226600985217,,22.9,5.24,0.28602620087336245,,13.5,5.212,0.48259259259259263,,23.2,5.208,0.2806034482758621,
05-01-2026-Fri 13-33-32-PM,21.6,5.236,0.30300925925925926,,25.2,5.24,0.25992063492063494,,22.9,5.236,0.2858078602620087,,15.4,5.248,0.425974025974026,,11.4,5.24,0.5745614035087719,,10.7,5.248,0.6130841121495327,,7.7,5.228,0.8487012987012986,,14.3,5.236,0.4576923076923077,,20.5,5.24,0.3195121951219512,,12.2,5.24,0.5368852459016394,,21.4,5.228,0.30537383177570093,,17.8,5.252,0.36882022471910114,,18.9,5.228,0.3457671957671958,,21.6,5.244,0.3034722222222222,,12.7,5.22,0.5137795275590551,,21.5,5.216,0.30325581395348844,
05-01-2026-Fri 13-33-34-PM,20.6,5.24,0.3179611650485437,,24.2,5.24,0.27066115702479343,,21.9,5.236,0.2988584474885845,,15.0,5.252,0.43766666666666665,,11.0,5.24,0.5954545454545456,,10.4,5.248,0.6307692307692309,,7.5,5.232,0.872,,13.7,5.244,0.47846715328467154,,19.9,5.24,0.3291457286432161,,12.0,5.24,0.5458333333333334,,20.8,5.232,0.3144230769230769,,17.1,5.252,0.3839181286549707,,18.4,5.228,0.3551630434782609,,21.0,5.248,0.31238095238095237,,12.0,5.22,0.54375,,21.0,5.216,0.31047619047619046,
05-01-2026-Fri 13-33-35-PM,20.2,5.244,0.3245049504950495,,23.7,5.248,0.27679324894514773,,21.9,5.24,0.29908675799086765,,14.9,5.252,0.44060402684563754,,10.8,5.24,0.6064814814814815,,9.9,5.252,0.6631313131313131,,7.4,5.228,0.8831081081081081,,13.5,5.24,0.4851851851851852,,19.3,5.24,0.3393782383419689,,11.8,5.24,0.5550847457627118,,20.7,5.236,0.31618357487922705,,16.9,5.256,0.38875739644970425,,18.3,5.228,0.35710382513661204,,20.8,5.244,0.31514423076923076,,12.0,5.224,0.5441666666666667,,21.0,5.22,0.3107142857142857,
05-01-2026-Fri 13-35-24-PM,19.8,5.236,0.3305555555555555,,22.8,5.236,0.2870614035087719,,21.2,5.232,0.3084905660377359,,14.0,5.248,0.46857142857142864,,10.4,5.236,0.6293269230769231,,9.7,5.244,0.6757731958762888,,7.0,5.224,0.9328571428571429,,12.8,5.236,0.5113281249999999,,18.2,5.236,0.3596153846153846,,11.0,5.236,0.595,,19.2,5.228,0.34036458333333336,,15.9,5.252,0.41289308176100625,,16.9,5.224,0.3863905325443788,,19.7,5.244,0.33274111675126905,,11.4,5.216,0.5719298245614035,,19.3,5.216,0.3378238341968912,
05-01-2026-Fri 13-35-26-PM,18.6,5.236,0.35188172043010746,,22.3,5.24,0.2937219730941704,,20.5,5.232,0.31902439024390244,,13.6,5.248,0.48235294117647065,,9.9,5.236,0.661111111111111,,9.5,5.248,0.6905263157894738,,6.9,5.228,0.9471014492753622,,11.9,5.236,0.5499999999999999,,17.2,5.24,0.3808139534883721,,10.4,5.236,0.6293269230769231,,18.8,5.232,0.34787234042553195,,15.1,5.252,0.43476821192052983,,16.2,5.228,0.40339506172839507,,19.1,5.244,0.3431937172774869,,10.8,5.22,0.6041666666666666,,18.6,5.22,0.3508064516129032,
05-01-2026-Fri 13-35-27-PM,18.3,5.24,0.3579234972677596,,22.0,5.24,0.2977272727272728,,19.9,5.232,0.3286432160804021,,13.5,5.252,0.4862962962962963,,9.5,5.24,0.6894736842105263,,8.9,5.248,0.7370786516853933,,6.6,5.228,0.9901515151515152,,12.2,5.236,0.5364754098360657,,17.0,5.244,0.3855882352941176,,10.5,5.244,0.6242857142857142,,18.5,5.232,0.35351351351351357,,15.0,5.256,0.43800000000000006,,16.0,5.228,0.4084375,,18.6,5.248,0.35268817204301073,,10.5,5.224,0.621904761904762,,18.4,5.22,0.35461956521739135,
05-01-2026-Fri 13-36-01-PM,17.2,5.24,0.3808139534883721,,21.1,5.244,0.31066350710900476,,19.2,5.24,0.34114583333333337,,12.9,5.248,0.5085271317829458,,9.2,5.244,0.7125,,8.7,5.248,0.7540229885057472,,6.2,5.232,1.0548387096774194,,11.2,5.244,0.5852678571428571,,16.5,5.244,0.3972727272727273,,10.1,5.244,0.649009900990099,,17.8,5.236,0.3676966292134831,,13.9,5.256,0.47266187050359715,,14.6,5.232,0.44794520547945205,,17.5,5.248,0.37485714285714283,,10.1,5.228,0.647029702970297,,17.6,5.228,0.37130681818181815,
05-01-2026-Fri 13-36-12-PM,16.8,5.24,0.38988095238095233,,20.4,5.244,0.32132352941176473,,18.5,5.236,0.3537837837837838,,12.4,5.248,0.5290322580645161,,9.1,5.244,0.7203296703296702,,8.5,5.244,0.7711764705882352,,5.9,5.228,1.1076271186440676,,11.0,5.24,0.5954545454545456,,15.8,5.244,0.4148734177215189,,9.3,5.24,0.7043010752688171,,17.4,5.24,0.3764367816091954,,13.6,5.256,0.4830882352941177,,14.3,5.232,0.45734265734265733,,17.3,5.248,0.37919075144508674,,9.8,5.228,0.6668367346938774,,17.2,5.228,0.3799418604651163,
05-01-2026-Fri 13-36-13-PM,16.9,5.24,0.38757396449704146,,20.3,5.248,0.32315270935960594,,18.2,5.236,0.3596153846153846,,12.5,5.248,0.5247999999999999,,9.1,5.244,0.7203296703296702,,8.2,5.248,0.8000000000000002,,5.6,5.236,1.16875,,11.2,5.244,0.5852678571428571,,15.8,5.244,0.4148734177215189,,9.4,5.24,0.696808510638298,,17.0,5.236,0.38499999999999995,,13.7,5.26,0.47992700729927007,,14.4,5.232,0.4541666666666667,,17.1,5.252,0.3839181286549707,,9.9,5.228,0.66010101010101,,17.0,5.228,0.38441176470588234,
05-01-2026-Fri 13-36-15-PM,16.8,5.244,0.3901785714285714,,20.3,5.248,0.32315270935960594,,18.1,5.24,0.36187845303867405,,12.6,5.252,0.5210317460317461,,9.1,5.24,0.7197802197802198,,8.3,5.248,0.7903614457831326,,5.8,5.232,1.1275862068965519,,11.1,5.244,0.5905405405405405,,15.7,5.244,0.417515923566879,,9.2,5.244,0.7125,,17.1,5.236,0.38274853801169584,,13.6,5.256,0.4830882352941177,,14.3,5.232,0.45734265734265733,,17.1,5.248,0.3836257309941521,,9.9,5.228,0.66010101010101,,16.9,5.224,0.3863905325443788,
05-01-2026-Fri 13-39-09-PM,15.8,5.248,0.4151898734177215,,19.3,5.252,0.34015544041450774,,18.0,5.244,0.36416666666666664,,11.5,5.256,0.5713043478260871,,7.8,5.248,0.8410256410256411,,8.1,5.256,0.8111111111111111,,5.6,5.24,1.1696428571428572,,10.0,5.248,0.6559999999999999,,14.5,5.252,0.45275862068965517,,8.3,5.252,0.7909638554216868,,15.3,5.244,0.42843137254901953,,12.8,5.264,0.5140625,,12.7,5.244,0.5161417322834646,,15.5,5.26,0.4241935483870967,,8.6,5.236,0.7610465116279069,,15.1,5.232,0.43311258278145703,
05-01-2026-Fri 13-39-10-PM,15.2,5.252,0.43190789473684205,,18.4,5.256,0.35706521739130437,,17.1,5.248,0.3836257309941521,,11.5,5.264,0.5721739130434783,,7.7,5.252,0.8525974025974026,,7.7,5.256,0.8532467532467533,,5.3,5.24,1.2358490566037736,,9.7,5.252,0.6768041237113402,,13.7,5.252,0.47919708029197083,,8.4,5.252,0.7815476190476188,,14.7,5.248,0.44625850340136053,,11.9,5.264,0.5529411764705882,,12.2,5.244,0.5372950819672131,,15.1,5.256,0.4350993377483445,,8.6,5.236,0.7610465116279069,,14.4,5.236,0.4545138888888889,
