Timestamp,x61 Cell 1 Temp,x61 Cell 2 Temp,x61 Cell 3 Temp,x61 Cell 4 Temp,x62 Cell 5 Temp,x62 Cell 6 Temp,x62 Cell 7 Temp,x62 Cell 8 Temp,x63 Cell 9 Temp,x63 Cell 10 Temp,x63 Cell 11 Temp,x63 Cell 12 Temp,x64 Cell 13 Temp,x64 Cell 14 Temp,x64 Cell 15 Temp,x64 Cell 16 Temp
05-07-2026-Thu 13-31-10-PM,-11.279,-11.279,-8.903,-8.903,-8.903,-10.142,-10.142,-10.142,-11.279,,-8.903,-8.903,-8.903,,-10.142,
05-07-2026-Thu 13-31-11-PM,-11.279,-11.279,-8.869,-8.869,-8.869,-10.074,-10.074,-10.074,-11.279,,-8.869,-8.869,-8.869,,-10.074,
05-07-2026-Thu 13-31-13-PM,-11.279,-11.279,-8.903,-8.903,-8.903,-10.142,-10.142,-10.142,-11.279,,-8.903,-8.903,-8.903,,-10.142,
05-07-2026-Thu 13-31-14-PM,-11.313,-11.313,-8.936,-8.936,-8.936,-10.142,-10.142,-10.142,-11.313,,-8.936,-8.936,-8.936,,-10.142,
05-07-2026-Thu 13-31-15-PM,-11.346,-11.346,-8.936,-8.936,-8.936,-10.142,-10.142,-10.142,-11.346,,-8.936,-8.936,-8.936,,-10.142,
05-07-2026-Thu 13-31-17-PM,-11.313,-11.313,-8.936,-8.936,-8.936,-10.142,-10.142,-10.142,-11.313,,-8.936,-8.936,-8.936,,-10.142,
05-07-2026-Thu 13-31-18-PM,-11.313,-11.313,-8.936,-8.936,-8.936,-10.175,-10.175,-10.175,-11.313,,-8.936,-8.936,-8.936,,-10.175,
05-07-2026-Thu 13-31-19-PM,-11.346,-11.346,-8.936,-8.936,-8.936,-10.208,-10.208,-10.208,-11.346,,-8.936,-8.936,-8.936,,-10.208,
05-07-2026-Thu 13-31-21-PM,-11.346,-11.346,-8.97,-8.97,-8.97,-10.175,-10.175,-10.175,-11.346,,-8.97,-8.97,-8.97,,-10.175,
05-07-2026-Thu 13-31-22-PM,-11.346,-11.346,-8.936,-8.936,-8.936,-10.175,-10.175,-10.175,-11.346,,-8.936,-8.936,-8.936,,-10.175,
05-07-2026-Thu 13-31-24-PM,-11.346,-11.346,-8.97,-8.97,-8.97,-10.208,-10.208,-10.208,-11.346,,-8.97,-8.97,-8.97,,-10.208,
05-07-2026-Thu 13-31-25-PM,-11.346,-11.346,-8.97,-8.97,-8.97,-10.242,-10.242,-10.242,-11.346,,-8.97,-8.97,-8.97,,-10.242,
05-07-2026-Thu 13-31-27-PM,-11.246,-11.246,-8.97,-8.97,-8.97,-10.208,-10.208,-10.208,-11.246,,-8.97,-8.97,-8.97,,-10.208,
05-07-2026-Thu 13-31-28-PM,-11.313,-11.313,-9.003,-9.003,-9.003,-10.309,-10.309,-10.309,-11.313,,-9.003,-9.003,-9.003,,-10.309,
05-07-2026-Thu 13-31-29-PM,-11.313,-11.313,-9.003,-9.003,-9.003,-10.242,-10.242,-10.242,-11.313,,-9.003,-9.003,-9.003,,-10.242,
05-07-2026-Thu 13-31-31-PM,-11.346,-11.346,-9.037,-9.037,-9.037,-10.242,-10.242,-10.242,-11.346,,-9.037,-9.037,-9.037,,-10.242,
05-07-2026-Thu 13-31-32-PM,-11.38,-11.38,-9.037,-9.037,-9.037,-10.208,-10.208,-10.208,-11.38,,-9.037,-9.037,-9.037,,-10.208,
05-07-2026-Thu 13-31-34-PM,-11.346,-11.346,-9.003,-9.003,-9.003,-10.175,-10.175,-10.175,-11.346,,-9.003,-9.003,-9.003,,-10.175,
05-07-2026-Thu 13-31-37-PM,-11.346,-11.346,-9.07,-9.07,-9.07,-10.275,-10.275,-10.275,-11.346,,-9.07,-9.07,-9.07,,-10.275,
05-07-2026-Thu 13-31-39-PM,-11.413,-11.413,-9.037,-9.037,-9.037,-10.275,-10.275,-10.275,-11.413,,-9.037,-9.037,-9.037,,-10.275,
05-07-2026-Thu 13-31-42-PM,-11.413,-11.413,-9.07,-9.07,-9.07,-10.275,-10.275,-10.275,-11.413,,-9.07,-9.07,-9.07,,-10.275,
05-07-2026-Thu 13-31-45-PM,-11.447,-11.447,-9.104,-9.104,-9.104,-10.275,-10.275,-10.275,-11.447,,-9.104,-9.104,-9.104,,-10.275,
05-07-2026-Thu 13-31-48-PM,-11.447,-11.447,-9.104,-9.104,-9.104,-10.309,-10.309,-10.309,-11.447,,-9.104,-9.104,-9.104,,-10.309,
05-07-2026-Thu 13-31-49-PM,-11.48,-11.48,-9.137,-9.137,-9.137,-10.342,-10.342,-10.342,-11.48,,-9.137,-9.137,-9.137,,-10.342,
05-07-2026-Thu 13-31-52-PM,-11.48,-11.48,-9.137,-9.137,-9.137,-10.376,-10.376,-10.376,-11.48,,-9.137,-9.137,-9.137,,-10.376,
05-07-2026-Thu 13-31-53-PM,-11.514,-11.514,-9.137,-9.137,-9.137,-10.376,-10.376,-10.376,-11.514,,-9.137,-9.137,-9.137,,-10.376,
05-07-2026-Thu 13-31-55-PM,-11.48,-11.48,-9.137,-9.137,-9.137,-10.342,-10.342,-10.342,-11.48,,-9.137,-9.137,-9.137,,-10.342,
05-07-2026-Thu 13-31-56-PM,-11.514,-11.514,-9.171,-9.171,-9.171,-10.376,-10.376,-10.376,-11.514,,-9.171,-9.171,-9.171,,-10.376,
05-07-2026-Thu 13-31-58-PM,-11.514,-11.514,-9.171,-9.171,-9.171,-10.409,-10.409,-10.409,-11.514,,-9.171,-9.171,-9.171,,-10.409,
05-07-2026-Thu 13-31-59-PM,-11.514,-11.514,-9.171,-9.171,-9.171,-10.443,-10.443,-10.443,-11.514,,-9.171,-9.171,-9.171,,-10.443,
05-07-2026-Thu 13-32-00-PM,-11.514,-11.514,-9.204,-9.204,-9.204,-10.409,-10.409,-10.409,-11.514,,-9.204,-9.204,-9.204,,-10.409,
05-07-2026-Thu 13-32-02-PM,-11.547,-11.547,-9.204,-9.204,-9.204,-10.443,-10.443,-10.443,-11.547,,-9.204,-9.204,-9.204,,-10.443,
05-07-2026-Thu 13-32-03-PM,-11.547,-11.547,-9.237,-9.237,-9.237,-10.409,-10.409,-10.409,-11.547,,-9.237,-9.237,-9.237,,-10.409,
05-07-2026-Thu 13-32-05-PM,-11.547,-11.547,-9.237,-9.237,-9.237,-10.443,-10.443,-10.443,-11.547,,-9.237,-9.237,-9.237,,-10.443,
05-07-2026-Thu 13-32-06-PM,-11.58,-11.58,-9.271,-9.271,-9.271,-10.51,-10.51,-10.51,-11.58,,-9.271,-9.271,-9.271,,-10.51,
05-07-2026-Thu 13-32-08-PM,-11.614,-11.614,-9.304,-9.304,-9.304,-10.543,-10.543,-10.543,-11.614,,-9.304,-9.304,-9.304,,-10.543,
05-07-2026-Thu 13-32-09-PM,-11.648,-11.648,-9.271,-9.271,-9.271,-10.51,-10.51,-10.51,-11.648,,-9.271,-9.271,-9.271,,-10.51,
05-07-2026-Thu 13-32-10-PM,-11.681,-11.681,-9.338,-9.338,-9.338,-10.61,-10.61,-10.61,-11.681,,-9.338,-9.338,-9.338,,-10.61,
05-07-2026-Thu 13-32-12-PM,-11.681,-11.681,-9.405,-9.405,-9.405,-10.644,-10.644,-10.644,-11.681,,-9.405,-9.405,-9.405,,-10.644,
05-07-2026-Thu 13-32-13-PM,-11.714,-11.714,-9.371,-9.371,-9.371,-10.71,-10.71,-10.71,-11.714,,-9.371,-9.371,-9.371,,-10.71,
05-07-2026-Thu 13-32-15-PM,-11.748,-11.748,-9.405,-9.405,-9.405,-10.644,-10.644,-10.644,-11.748,,-9.405,-9.405,-9.405,,-10.644,
05-07-2026-Thu 13-32-16-PM,-11.748,-11.748,-9.438,-9.438,-9.438,-10.71,-10.71,-10.71,-11.748,,-9.438,-9.438,-9.438,,-10.71,
05-07-2026-Thu 13-32-17-PM,-11.748,-11.748,-9.472,-9.472,-9.472,-10.777,-10.777,-10.777,-11.748,,-9.472,-9.472,-9.472,,-10.777,
05-07-2026-Thu 13-32-19-PM,-11.781,-11.781,-9.505,-9.505,-9.505,-10.777,-10.777,-10.777,-11.781,,-9.505,-9.505,-9.505,,-10.777,
05-07-2026-Thu 13-32-20-PM,-11.815,-11.815,-9.539,-9.539,-9.539,-10.811,-10.811,-10.811,-11.815,,-9.539,-9.539,-9.539,,-10.811,
05-07-2026-Thu 13-32-22-PM,-11.882,-11.882,-9.572,-9.572,-9.572,-10.844,-10.844,-10.844,-11.882,,-9.572,-9.572,-9.572,,-10.844,
05-07-2026-Thu 13-32-23-PM,-11.882,-11.882,-9.606,-9.606,-9.606,-10.844,-10.844,-10.844,-11.882,,-9.606,-9.606,-9.606,,-10.844,
05-07-2026-Thu 13-32-24-PM,-11.915,-11.915,-9.639,-9.639,-9.639,-10.878,-10.878,-10.878,-11.915,,-9.639,-9.639,-9.639,,-10.878,
05-07-2026-Thu 13-32-26-PM,-11.949,-11.949,-9.673,-9.673,-9.673,-10.878,-10.878,-10.878,-11.949,,-9.673,-9.673,-9.673,,-10.878,
05-07-2026-Thu 13-32-27-PM,-11.982,-11.982,-9.706,-9.706,-9.706,-10.945,-10.945,-10.945,-11.982,,-9.706,-9.706,-9.706,,-10.945,
05-07-2026-Thu 13-32-29-PM,-11.982,-11.982,-9.706,-9.706,-9.706,-10.945,-10.945,-10.945,-11.982,,-9.706,-9.706,-9.706,,-10.945,
05-07-2026-Thu 13-32-30-PM,-12.016,-12.016,-9.74,-9.74,-9.74,-10.911,-10.911,-10.911,-12.016,,-9.74,-9.74,-9.74,,-10.911,
05-07-2026-Thu 13-32-31-PM,-12.049,-12.049,-9.773,-9.773,-9.773,-10.978,-10.978,-10.978,-12.049,,-9.773,-9.773,-9.773,,-10.978,
05-07-2026-Thu 13-32-33-PM,-12.082,-12.082,-9.773,-9.773,-9.773,-11.078,-11.078,-11.078,-12.082,,-9.773,-9.773,-9.773,,-11.078,
05-07-2026-Thu 13-32-34-PM,-12.116,-12.116,-9.84,-9.84,-9.84,-11.146,-11.146,-11.146,-12.116,,-9.84,-9.84,-9.84,,-11.146,
05-07-2026-Thu 13-32-35-PM,-12.149,-12.149,-9.874,-9.874,-9.874,-11.112,-11.112,-11.112,-12.149,,-9.874,-9.874,-9.874,,-11.112,
05-07-2026-Thu 13-32-37-PM,-12.149,-12.149,-9.907,-9.907,-9.907,-11.179,-11.179,-11.179,-12.149,,-9.907,-9.907,-9.907,,-11.179,
05-07-2026-Thu 13-32-39-PM,-12.183,-12.183,-9.941,-9.941,-9.941,-11.212,-11.212,-11.212,-12.183,,-9.941,-9.941,-9.941,,-11.212,
05-07-2026-Thu 13-32-40-PM,-12.216,-12.216,-9.974,-9.974,-9.974,-11.179,-11.179,-11.179,-12.216,,-9.974,-9.974,-9.974,,-11.179,
05-07-2026-Thu 13-32-41-PM,-12.25,-12.25,-10.008,-10.008,-10.008,-11.246,-11.246,-11.246,-12.25,,-10.008,-10.008,-10.008,,-11.246,
05-07-2026-Thu 13-32-43-PM,-12.283,-12.283,-10.041,-10.041,-10.041,-11.246,-11.246,-11.246,-12.283,,-10.041,-10.041,-10.041,,-11.246,
05-07-2026-Thu 13-32-44-PM,-12.283,-12.283,-10.074,-10.074,-10.074,-11.279,-11.279,-11.279,-12.283,,-10.074,-10.074,-10.074,,-11.279,
05-07-2026-Thu 13-32-46-PM,-12.35,-12.35,-10.108,-10.108,-10.108,-11.346,-11.346,-11.346,-12.35,,-10.108,-10.108,-10.108,,-11.346,
05-07-2026-Thu 13-32-47-PM,-12.35,-12.35,-10.142,-10.142,-10.142,-11.346,-11.346,-11.346,-12.35,,-10.142,-10.142,-10.142,,-11.346,
05-07-2026-Thu 13-32-48-PM,-12.384,-12.384,-10.175,-10.175,-10.175,-11.38,-11.38,-11.38,-12.384,,-10.175,-10.175,-10.175,,-11.38,
05-07-2026-Thu 13-32-50-PM,-12.45,-12.45,-10.208,-10.208,-10.208,-11.38,-11.38,-11.38,-12.45,,-10.208,-10.208,-10.208,,-11.38,
05-07-2026-Thu 13-32-51-PM,-12.484,-12.484,-10.242,-10.242,-10.242,-11.413,-11.413,-11.413,-12.484,,-10.242,-10.242,-10.242,,-11.413,
05-07-2026-Thu 13-32-52-PM,-12.484,-12.484,-10.242,-10.242,-10.242,-11.514,-11.514,-11.514,-12.484,,-10.242,-10.242,-10.242,,-11.514,
05-07-2026-Thu 13-32-54-PM,-12.517,-12.517,-10.309,-10.309,-10.309,-11.514,-11.514,-11.514,-12.517,,-10.309,-10.309,-10.309,,-11.514,
05-07-2026-Thu 13-32-55-PM,-12.551,-12.551,-10.342,-10.342,-10.342,-11.48,-11.48,-11.48,-12.551,,-10.342,-10.342,-10.342,,-11.48,
05-07-2026-Thu 13-32-57-PM,-12.551,-12.551,-10.342,-10.342,-10.342,-11.547,-11.547,-11.547,-12.551,,-10.342,-10.342,-10.342,,-11.547,
05-07-2026-Thu 13-32-58-PM,-12.618,-12.618,-10.409,-10.409,-10.409,-11.547,-11.547,-11.547,-12.618,,-10.409,-10.409,-10.409,,-11.547,
05-07-2026-Thu 13-32-59-PM,-12.651,-12.651,-10.409,-10.409,-10.409,-11.614,-11.614,-11.614,-12.651,,-10.409,-10.409,-10.409,,-11.614,
05-07-2026-Thu 13-33-01-PM,-12.517,-12.517,-10.275,-10.275,-10.275,-11.614,-11.614,-11.614,-12.517,,-10.275,-10.275,-10.275,,-11.614,
05-07-2026-Thu 13-33-02-PM,-12.618,-12.618,-10.208,-10.208,-10.208,-11.648,-11.648,-11.648,-12.618,,-10.208,-10.208,-10.208,,-11.648,
05-07-2026-Thu 13-33-04-PM,-12.785,-12.785,-10.342,-10.342,-10.342,-11.681,-11.681,-11.681,-12.785,,-10.342,-10.342,-10.342,,-11.681,
05-07-2026-Thu 13-33-05-PM,-12.584,-12.584,-10.443,-10.443,-10.443,-11.714,-11.714,-11.714,-12.584,,-10.443,-10.443,-10.443,,-11.714,
05-07-2026-Thu 13-33-06-PM,-12.618,-12.618,-10.275,-10.275,-10.275,-11.748,-11.748,-11.748,-12.618,,-10.275,-10.275,-10.275,,-11.748,
05-07-2026-Thu 13-33-08-PM,-12.818,-12.818,-10.576,-10.576,-10.576,-11.781,-11.781,-11.781,-12.818,,-10.576,-10.576,-10.576,,-11.781,
05-07-2026-Thu 13-33-09-PM,-12.852,-12.852,-10.644,-10.644,-10.644,-11.781,-11.781,-11.781,-12.852,,-10.644,-10.644,-10.644,,-11.781,
05-07-2026-Thu 13-33-11-PM,-12.885,-12.885,-10.677,-10.677,-10.677,-11.815,-11.815,-11.815,-12.885,,-10.677,-10.677,-10.677,,-11.815,
05-07-2026-Thu 13-33-13-PM,-12.885,-12.885,-10.71,-10.71,-10.71,-11.848,-11.848,-11.848,-12.885,,-10.71,-10.71,-10.71,,-11.848,
05-07-2026-Thu 13-33-16-PM,-12.952,-12.952,-10.777,-10.777,-10.777,-11.882,-11.882,-11.882,-12.952,,-10.777,-10.777,-10.777,,-11.882,
05-07-2026-Thu 13-33-18-PM,-13.019,-13.019,-10.844,-10.844,-10.844,-11.949,-11.949,-11.949,-13.019,,-10.844,-10.844,-10.844,,-11.949,
05-07-2026-Thu 13-33-19-PM,-13.052,-13.052,-10.878,-10.878,-10.878,-12.016,-12.016,-12.016,-13.052,,-10.878,-10.878,-10.878,,-12.016,
05-07-2026-Thu 13-33-21-PM,-13.119,-13.119,-10.911,-10.911,-10.911,-12.016,-12.016,-12.016,-13.119,,-10.911,-10.911,-10.911,,-12.016,
05-07-2026-Thu 13-33-22-PM,-13.119,-13.119,-10.911,-10.911,-10.911,-12.049,-12.049,-12.049,-13.119,,-10.911,-10.911,-10.911,,-12.049,
05-07-2026-Thu 13-33-24-PM,-13.153,-13.153,-10.945,-10.945,-10.945,-12.082,-12.082,-12.082,-13.153,,-10.945,-10.945,-10.945,,-12.082,
05-07-2026-Thu 13-33-25-PM,-13.186,-13.186,-10.978,-10.978,-10.978,-12.082,-12.082,-12.082,-13.186,,-10.978,-10.978,-10.978,,-12.082,
05-07-2026-Thu 13-33-26-PM,-13.22,-13.22,-11.012,-11.012,-11.012,-12.116,-12.116,-12.116,-13.22,,-11.012,-11.012,-11.012,,-12.116,
05-07-2026-Thu 13-33-28-PM,-13.253,-13.253,-11.045,-11.045,-11.045,-12.116,-12.116,-12.116,-13.253,,-11.045,-11.045,-11.045,,-12.116,
05-07-2026-Thu 13-33-29-PM,-13.287,-13.287,-11.045,-11.045,-11.045,-12.183,-12.183,-12.183,-13.287,,-11.045,-11.045,-11.045,,-12.183,
05-07-2026-Thu 13-33-31-PM,-13.32,-13.32,-11.112,-11.112,-11.112,-12.216,-12.216,-12.216,-13.32,,-11.112,-11.112,-11.112,,-12.216,
05-07-2026-Thu 13-33-33-PM,-13.353,-13.353,-11.146,-11.146,-11.146,-12.216,-12.216,-12.216,-13.353,,-11.146,-11.146,-11.146,,-12.216,
05-07-2026-Thu 13-33-34-PM,-13.387,-13.387,-11.179,-11.179,-11.179,-12.25,-12.25,-12.25,-13.387,,-11.179,-11.179,-11.179,,-12.25,
05-07-2026-Thu 13-33-35-PM,-13.42,-13.42,-11.212,-11.212,-11.212,-12.283,-12.283,-12.283,-13.42,,-11.212,-11.212,-11.212,,-12.283,
05-07-2026-Thu 13-33-37-PM,-13.454,-13.454,-11.246,-11.246,-11.246,-12.35,-12.35,-12.35,-13.454,,-11.246,-11.246,-11.246,,-12.35,
05-07-2026-Thu 13-33-38-PM,-13.521,-13.521,-11.279,-11.279,-11.279,-12.417,-12.417,-12.417,-13.521,,-11.279,-11.279,-11.279,,-12.417,
05-07-2026-Thu 13-33-40-PM,-13.521,-13.521,-11.313,-11.313,-11.313,-12.384,-12.384,-12.384,-13.521,,-11.313,-11.313,-11.313,,-12.384,
05-07-2026-Thu 13-33-41-PM,-13.554,-13.554,-11.346,-11.346,-11.346,-12.384,-12.384,-12.384,-13.554,,-11.346,-11.346,-11.346,,-12.384,
05-07-2026-Thu 13-33-42-PM,-13.588,-13.588,-11.346,-11.346,-11.346,-12.417,-12.417,-12.417,-13.588,,-11.346,-11.346,-11.346,,-12.417,
05-07-2026-Thu 13-33-44-PM,-13.621,-13.621,-11.38,-11.38,-11.38,-12.417,-12.417,-12.417,-13.621,,-11.38,-11.38,-11.38,,-12.417,
05-07-2026-Thu 13-33-45-PM,-13.654,-13.654,-11.447,-11.447,-11.447,-12.45,-12.45,-12.45,-13.654,,-11.447,-11.447,-11.447,,-12.45,
05-07-2026-Thu 13-33-47-PM,-13.688,-13.688,-11.447,-11.447,-11.447,-12.517,-12.517,-12.517,-13.688,,-11.447,-11.447,-11.447,,-12.517,
05-07-2026-Thu 13-33-48-PM,-13.721,-13.721,-11.447,-11.447,-11.447,-12.517,-12.517,-12.517,-13.721,,-11.447,-11.447,-11.447,,-12.517,
05-07-2026-Thu 13-33-49-PM,-13.721,-13.721,-11.514,-11.514,-11.514,-12.517,-12.517,-12.517,-13.721,,-11.514,-11.514,-11.514,,-12.517,
05-07-2026-Thu 13-33-51-PM,-13.755,-13.755,-11.547,-11.547,-11.547,-12.517,-12.517,-12.517,-13.755,,-11.547,-11.547,-11.547,,-12.517,
05-07-2026-Thu 13-33-52-PM,-13.788,-13.788,-11.547,-11.547,-11.547,-12.618,-12.618,-12.618,-13.788,,-11.547,-11.547,-11.547,,-12.618,
05-07-2026-Thu 13-33-54-PM,-13.855,-13.855,-11.614,-11.614,-11.614,-12.684,-12.684,-12.684,-13.855,,-11.614,-11.614,-11.614,,-12.684,
05-07-2026-Thu 13-33-55-PM,-13.855,-13.855,-11.614,-11.614,-11.614,-12.651,-12.651,-12.651,-13.855,,-11.614,-11.614,-11.614,,-12.651,
05-07-2026-Thu 13-33-56-PM,-13.888,-13.888,-11.648,-11.648,-11.648,-12.718,-12.718,-12.718,-13.888,,-11.648,-11.648,-11.648,,-12.718,
05-07-2026-Thu 13-33-58-PM,-13.955,-13.955,-11.681,-11.681,-11.681,-12.684,-12.684,-12.684,-13.955,,-11.681,-11.681,-11.681,,-12.684,
05-07-2026-Thu 13-33-59-PM,-13.989,-13.989,-11.714,-11.714,-11.714,-12.718,-12.718,-12.718,-13.989,,-11.714,-11.714,-11.714,,-12.718,
05-07-2026-Thu 13-34-01-PM,-13.989,-13.989,-11.748,-11.748,-11.748,-12.751,-12.751,-12.751,-13.989,,-11.748,-11.748,-11.748,,-12.751,
05-07-2026-Thu 13-34-02-PM,-14.056,-14.056,-11.781,-11.781,-11.781,-12.751,-12.751,-12.751,-14.056,,-11.781,-11.781,-11.781,,-12.751,
05-07-2026-Thu 13-34-03-PM,-14.089,-14.089,-11.781,-11.781,-11.781,-12.785,-12.785,-12.785,-14.089,,-11.781,-11.781,-11.781,,-12.785,
05-07-2026-Thu 13-34-05-PM,-14.089,-14.089,-11.815,-11.815,-11.815,-12.818,-12.818,-12.818,-14.089,,-11.815,-11.815,-11.815,,-12.818,
05-07-2026-Thu 13-34-07-PM,-14.122,-14.122,-11.848,-11.848,-11.848,-12.818,-12.818,-12.818,-14.122,,-11.848,-11.848,-11.848,,-12.818,
05-07-2026-Thu 13-34-08-PM,-14.156,-14.156,-11.915,-11.915,-11.915,-12.852,-12.852,-12.852,-14.156,,-11.915,-11.915,-11.915,,-12.852,
05-07-2026-Thu 13-34-09-PM,-14.189,-14.189,-11.915,-11.915,-11.915,-12.885,-12.885,-12.885,-14.189,,-11.915,-11.915,-11.915,,-12.885,
05-07-2026-Thu 13-34-11-PM,-14.189,-14.189,-11.949,-11.949,-11.949,-12.986,-12.986,-12.986,-14.189,,-11.949,-11.949,-11.949,,-12.986,
05-07-2026-Thu 13-34-12-PM,-14.256,-14.256,-11.949,-11.949,-11.949,-12.986,-12.986,-12.986,-14.256,,-11.949,-11.949,-11.949,,-12.986,
05-07-2026-Thu 13-34-14-PM,-14.256,-14.256,-12.016,-12.016,-12.016,-12.986,-12.986,-12.986,-14.256,,-12.016,-12.016,-12.016,,-12.986,
05-07-2026-Thu 13-34-15-PM,-14.323,-14.323,-12.049,-12.049,-12.049,-13.019,-13.019,-13.019,-14.323,,-12.049,-12.049,-12.049,,-13.019,
05-07-2026-Thu 13-34-16-PM,-14.323,-14.323,-12.049,-12.049,-12.049,-12.986,-12.986,-12.986,-14.323,,-12.049,-12.049,-12.049,,-12.986,
05-07-2026-Thu 13-34-18-PM,-14.39,-14.39,-12.082,-12.082,-12.082,-13.019,-13.019,-13.019,-14.39,,-12.082,-12.082,-12.082,,-13.019,
05-07-2026-Thu 13-34-20-PM,-14.39,-14.39,-12.116,-12.116,-12.116,-13.019,-13.019,-13.019,-14.39,,-12.116,-12.116,-12.116,,-13.019,
05-07-2026-Thu 13-34-21-PM,-14.457,-14.457,-12.149,-12.149,-12.149,-13.086,-13.086,-13.086,-14.457,,-12.149,-12.149,-12.149,,-13.086,
05-07-2026-Thu 13-34-22-PM,-14.49,-14.49,-12.149,-12.149,-12.149,-13.119,-13.119,-13.119,-14.49,,-12.149,-12.149,-12.149,,-13.119,
05-07-2026-Thu 13-34-24-PM,-14.49,-14.49,-12.183,-12.183,-12.183,-13.153,-13.153,-13.153,-14.49,,-12.183,-12.183,-12.183,,-13.153,
05-07-2026-Thu 13-34-25-PM,-14.524,-14.524,-12.216,-12.216,-12.216,-13.186,-13.186,-13.186,-14.524,,-12.216,-12.216,-12.216,,-13.186,
05-07-2026-Thu 13-34-27-PM,-14.557,-14.557,-12.216,-12.216,-12.216,-13.22,-13.22,-13.22,-14.557,,-12.216,-12.216,-12.216,,-13.22,
05-07-2026-Thu 13-34-28-PM,-14.59,-14.59,-12.25,-12.25,-12.25,-13.253,-13.253,-13.253,-14.59,,-12.25,-12.25,-12.25,,-13.253,
05-07-2026-Thu 13-34-29-PM,-14.624,-14.624,-12.317,-12.317,-12.317,-13.22,-13.22,-13.22,-14.624,,-12.317,-12.317,-12.317,,-13.22,
05-07-2026-Thu 13-34-31-PM,-14.624,-14.624,-12.317,-12.317,-12.317,-13.32,-13.32,-13.32,-14.624,,-12.317,-12.317,-12.317,,-13.32,
05-07-2026-Thu 13-34-32-PM,-14.657,-14.657,-12.35,-12.35,-12.35,-13.32,-13.32,-13.32,-14.657,,-12.35,-12.35,-12.35,,-13.32,
05-07-2026-Thu 13-34-33-PM,-14.691,-14.691,-12.384,-12.384,-12.384,-13.287,-13.287,-13.287,-14.691,,-12.384,-12.384,-12.384,,-13.287,
05-07-2026-Thu 13-34-35-PM,-14.758,-14.758,-12.384,-12.384,-12.384,-13.353,-13.353,-13.353,-14.758,,-12.384,-12.384,-12.384,,-13.353,
05-07-2026-Thu 13-34-36-PM,-14.758,-14.758,-12.45,-12.45,-12.45,-13.387,-13.387,-13.387,-14.758,,-12.45,-12.45,-12.45,,-13.387,
05-07-2026-Thu 13-34-38-PM,-14.791,-14.791,-12.45,-12.45,-12.45,-13.353,-13.353,-13.353,-14.791,,-12.45,-12.45,-12.45,,-13.353,
05-07-2026-Thu 13-34-39-PM,-14.791,-14.791,-12.484,-12.484,-12.484,-13.42,-13.42,-13.42,-14.791,,-12.484,-12.484,-12.484,,-13.42,
05-07-2026-Thu 13-34-40-PM,-14.858,-14.858,-12.517,-12.517,-12.517,-13.454,-13.454,-13.454,-14.858,,-12.517,-12.517,-12.517,,-13.454,
05-07-2026-Thu 13-34-42-PM,-14.858,-14.858,-12.517,-12.517,-12.517,-13.487,-13.487,-13.487,-14.858,,-12.517,-12.517,-12.517,,-13.487,
05-07-2026-Thu 13-34-43-PM,-14.925,-14.925,-12.551,-12.551,-12.551,-13.487,-13.487,-13.487,-14.925,,-12.551,-12.551,-12.551,,-13.487,
05-07-2026-Thu 13-34-45-PM,-14.925,-14.925,-12.584,-12.584,-12.584,-13.554,-13.554,-13.554,-14.925,,-12.584,-12.584,-12.584,,-13.554,
05-07-2026-Thu 13-34-46-PM,-14.958,-14.958,-12.618,-12.618,-12.618,-13.521,-13.521,-13.521,-14.958,,-12.618,-12.618,-12.618,,-13.521,
05-07-2026-Thu 13-34-48-PM,-14.992,-14.992,-12.651,-12.651,-12.651,-13.588,-13.588,-13.588,-14.992,,-12.651,-12.651,-12.651,,-13.588,
05-07-2026-Thu 13-34-49-PM,-15.025,-15.025,-12.684,-12.684,-12.684,-13.588,-13.588,-13.588,-15.025,,-12.684,-12.684,-12.684,,-13.588,
05-07-2026-Thu 13-34-50-PM,-15.058,-15.058,-12.684,-12.684,-12.684,-13.621,-13.621,-13.621,-15.058,,-12.684,-12.684,-12.684,,-13.621,
05-07-2026-Thu 13-34-52-PM,-14.825,-14.825,-12.45,-12.45,-12.45,-13.621,-13.621,-13.621,-14.825,,-12.45,-12.45,-12.45,,-13.621,
05-07-2026-Thu 13-34-53-PM,-14.825,-14.825,-12.45,-12.45,-12.45,-13.654,-13.654,-13.654,-14.825,,-12.45,-12.45,-12.45,,-13.654,
05-07-2026-Thu 13-34-55-PM,-15.025,-15.025,-12.785,-12.785,-12.785,-13.654,-13.654,-13.654,-15.025,,-12.785,-12.785,-12.785,,-13.654,
05-07-2026-Thu 13-34-56-PM,-14.958,-14.958,-12.484,-12.484,-12.484,-13.721,-13.721,-13.721,-14.958,,-12.484,-12.484,-12.484,,-13.721,
05-07-2026-Thu 13-34-57-PM,-14.891,-14.891,-12.618,-12.618,-12.618,-13.755,-13.755,-13.755,-14.891,,-12.618,-12.618,-12.618,,-13.755,
05-07-2026-Thu 13-34-59-PM,-15.159,-15.159,-12.818,-12.818,-12.818,-13.721,-13.721,-13.721,-15.159,,-12.818,-12.818,-12.818,,-13.721,
05-07-2026-Thu 13-35-00-PM,-15.259,-15.259,-12.852,-12.852,-12.852,-13.788,-13.788,-13.788,-15.259,,-12.852,-12.852,-12.852,,-13.788,
