Cell 1 Timestamp,x61 Cell 1 Current,x61 Cell 1 Voltage,x61 Cell 1 Temp,x61 Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,x61 Cell 2 Current,x61 Cell 2 Voltage,x61 Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,x61 Cell 3 Current,x61 Cell 3 Voltage,x61 Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,x61 Cell 4 Current,x61 Cell 4 Voltage,x61 Cell 4 Temp,x61 Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,x62 Cell 5 Current,x62 Cell 5 Voltage,x62 Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,x62 Cell 6 Current,x62 Cell 6 Voltage,x62 Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,x62 Cell 7 Current,x62 Cell 7 Voltage,x62 Cell 7 Temp,x62 Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,x62 Cell 8 Current,x62 Cell 8 Voltage,x62 Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,x63 Cell 9 Current,x63 Cell 9 Voltage,x63 Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,x63 Cell 10 Current,x63 Cell 10 Voltage,x63 Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,x63 Cell 11 Current,x63 Cell 11 Voltage,x63 Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,x63 Cell 12 Current,x63 Cell 12 Voltage,x63 Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,x64 Cell 13 Current,x64 Cell 13 Voltage,x64 Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,x64 Cell 14 Current,x64 Cell 14 Voltage,x64 Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,x64 Cell 15 Current,x64 Cell 15 Voltage,x64 Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,x64 Cell 16 Current,x64 Cell 16 Voltage,x64 Cell 16 Temp,Cell 16 Resistance
05-07-2026-Thu 14-37-58-PM,0.0,5.06,-69.9429,-69.943,inf,05-07-2026-Thu 14-37-12-PM,0.0,5.068,-68.893,inf,05-07-2026-Thu 14-38-02-PM,0.2,5.052,-65.905,31.575,05-07-2026-Thu 14-37-58-PM,0.5,5.064,-65.8397,-65.84,12.66,05-07-2026-Thu 14-39-13-PM,0.2,5.056,-67.285,31.6,05-07-2026-Thu 14-40-04-PM,0.3,5.06,-70.468,21.0833,05-07-2026-Thu 14-35-53-PM,0.0,5.048,-64.9854,-64.985,inf,05-07-2026-Thu 14-37-58-PM,0.1,5.064,-68.171,63.3,05-07-2026-Thu 14-35-34-PM,0.0,5.064,-66.234,inf,05-07-2026-Thu 14-38-00-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-37-58-PM,0.0,5.06,-65.84,inf,05-07-2026-Thu 14-39-13-PM,0.0,5.068,-67.285,inf,05-07-2026-Thu 14-37-58-PM,0.3,5.06,-65.84,21.0833,05-07-2026-Thu 14-39-10-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-39-14-PM,0.2,5.056,-69.582,31.6,05-07-2026-Thu 14-37-10-PM,0.3,5.056,,21.0667
05-07-2026-Thu 14-37-59-PM,0.3,5.06,-70.0084,-70.008,21.0833,05-07-2026-Thu 14-37-13-PM,0.1,5.064,-68.959,63.3,05-07-2026-Thu 14-39-10-PM,0.3,5.056,-67.219,21.0667,05-07-2026-Thu 14-37-59-PM,0.2,5.06,-65.8397,-65.84,31.625,05-07-2026-Thu 14-39-14-PM,-0.1,5.06,-67.318,-63.25,05-07-2026-Thu 14-40-07-PM,0.4,5.056,-70.533,15.8,05-07-2026-Thu 14-36-43-PM,0.1,5.048,-66.2994,-66.299,63.1,05-07-2026-Thu 14-37-59-PM,0.1,5.064,-68.138,63.3,05-07-2026-Thu 14-35-35-PM,0.2,5.064,-66.267,31.65,05-07-2026-Thu 14-38-02-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-37-59-PM,-0.2,5.06,-65.84,-31.625,05-07-2026-Thu 14-39-14-PM,0.3,5.068,-67.318,21.1167,05-07-2026-Thu 14-37-59-PM,0.0,5.056,-65.84,inf,05-07-2026-Thu 14-39-11-PM,0.4,5.068,,15.8375,05-07-2026-Thu 14-39-15-PM,0.2,5.056,-69.68,31.6,05-07-2026-Thu 14-37-12-PM,0.0,5.056,,inf
05-07-2026-Thu 14-38-00-PM,-0.1,5.06,-70.0084,-70.008,-63.25,05-07-2026-Thu 14-37-15-PM,0.3,5.068,-68.959,21.1167,05-07-2026-Thu 14-39-11-PM,0.1,5.052,-67.252,63.15,05-07-2026-Thu 14-38-00-PM,0.2,5.06,-65.9054,-65.905,31.625,05-07-2026-Thu 14-39-15-PM,0.1,5.064,-67.35,63.3,05-07-2026-Thu 14-40-10-PM,0.3,5.056,-70.632,21.0667,05-07-2026-Thu 14-36-44-PM,0.1,5.052,-66.2994,-66.299,63.15,05-07-2026-Thu 14-38-00-PM,0.3,5.064,-68.105,21.1,05-07-2026-Thu 14-35-36-PM,0.1,5.068,-66.299,63.35,05-07-2026-Thu 14-39-10-PM,0.3,5.064,,21.1,05-07-2026-Thu 14-38-00-PM,0.0,5.064,-65.905,inf,05-07-2026-Thu 14-39-15-PM,0.1,5.068,-67.35,63.35,05-07-2026-Thu 14-38-00-PM,0.1,5.06,-65.905,63.25,05-07-2026-Thu 14-39-13-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-39-17-PM,0.2,5.056,-69.648,31.6,05-07-2026-Thu 14-37-13-PM,0.1,5.056,,63.2
05-07-2026-Thu 14-38-02-PM,0.2,5.06,-70.0739,-70.074,31.625,05-07-2026-Thu 14-37-40-PM,0.0,5.06,-69.549,inf,05-07-2026-Thu 14-39-13-PM,0.4,5.056,-67.285,15.8,05-07-2026-Thu 14-38-02-PM,0.4,5.064,-65.9054,-65.905,15.825,05-07-2026-Thu 14-39-17-PM,0.0,5.06,-67.35,inf,05-07-2026-Thu 14-40-13-PM,0.5,5.06,-70.566,12.65,05-07-2026-Thu 14-36-46-PM,0.3,5.052,-66.3324,-66.332,21.05,05-07-2026-Thu 14-38-02-PM,0.4,5.064,-68.27,15.825,05-07-2026-Thu 14-35-47-PM,0.2,5.068,-66.628,31.675,05-07-2026-Thu 14-39-11-PM,0.0,5.064,,inf,05-07-2026-Thu 14-38-02-PM,0.3,5.06,-65.905,21.0833,05-07-2026-Thu 14-39-17-PM,0.1,5.072,-67.35,63.4,05-07-2026-Thu 14-38-02-PM,0.1,5.06,-65.905,63.25,05-07-2026-Thu 14-39-14-PM,0.0,5.068,,inf,05-07-2026-Thu 14-39-18-PM,0.4,5.052,-69.746,15.7875,05-07-2026-Thu 14-37-15-PM,0.0,5.06,,inf
05-07-2026-Thu 14-39-10-PM,0.1,5.06,-71.4511,-71.451,63.25,05-07-2026-Thu 14-37-41-PM,0.1,5.068,-69.582,63.35,05-07-2026-Thu 14-39-14-PM,0.3,5.056,-67.318,21.0667,05-07-2026-Thu 14-39-10-PM,0.3,5.06,-67.2191,-67.219,21.0833,05-07-2026-Thu 14-39-18-PM,-0.1,5.06,-67.383,-63.25,05-07-2026-Thu 14-40-21-PM,0.1,5.06,-70.795,63.25,05-07-2026-Thu 14-36-48-PM,0.3,5.052,-66.3981,-66.398,21.05,05-07-2026-Thu 14-39-10-PM,-0.1,5.06,-69.582,-63.25,05-07-2026-Thu 14-35-49-PM,0.3,5.068,-66.661,21.1167,05-07-2026-Thu 14-39-13-PM,0.2,5.064,,31.65,05-07-2026-Thu 14-39-10-PM,0.2,5.06,-67.219,31.625,05-07-2026-Thu 14-39-18-PM,-0.1,5.072,-67.383,-63.4,05-07-2026-Thu 14-39-10-PM,0.2,5.06,-67.219,31.625,05-07-2026-Thu 14-39-15-PM,0.2,5.072,,31.7,05-07-2026-Thu 14-39-20-PM,0.1,5.056,-69.844,63.2,05-07-2026-Thu 14-37-40-PM,0.1,5.056,,63.2
05-07-2026-Thu 14-39-11-PM,0.2,5.06,-71.4839,-71.484,31.625,05-07-2026-Thu 14-37-43-PM,0.0,5.064,-69.615,inf,05-07-2026-Thu 14-39-15-PM,0.0,5.056,-67.35,inf,05-07-2026-Thu 14-39-11-PM,0.2,5.06,-67.2519,-67.252,31.625,05-07-2026-Thu 14-39-20-PM,0.0,5.06,-67.416,inf,05-07-2026-Thu 14-40-22-PM,0.2,5.06,-70.861,31.625,05-07-2026-Thu 14-36-51-PM,0.2,5.048,-66.5295,-66.53,31.55,05-07-2026-Thu 14-39-11-PM,0.4,5.06,-69.516,15.8125,05-07-2026-Thu 14-35-50-PM,0.1,5.064,-66.694,63.3,05-07-2026-Thu 14-39-14-PM,0.0,5.064,,inf,05-07-2026-Thu 14-39-11-PM,0.1,5.06,-67.252,63.25,05-07-2026-Thu 14-39-20-PM,0.2,5.072,-67.416,31.7,05-07-2026-Thu 14-39-11-PM,0.3,5.06,-67.252,21.0833,05-07-2026-Thu 14-39-17-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-40-04-PM,0.3,5.056,-70.468,21.0667,05-07-2026-Thu 14-37-41-PM,0.4,5.056,,15.8
05-07-2026-Thu 14-39-13-PM,0.4,5.06,-71.4839,-71.484,15.8125,05-07-2026-Thu 14-37-44-PM,0.0,5.064,-69.648,inf,05-07-2026-Thu 14-39-17-PM,0.1,5.056,-67.35,63.2,05-07-2026-Thu 14-39-13-PM,0.0,5.06,-67.2847,-67.285,inf,05-07-2026-Thu 14-40-04-PM,0.0,5.056,-68.171,inf,05-07-2026-Thu 14-40-25-PM,0.1,5.06,-70.861,63.25,05-07-2026-Thu 14-37-10-PM,0.3,5.048,-67.1863,-67.186,21.0333,05-07-2026-Thu 14-39-13-PM,0.2,5.06,-69.615,31.625,05-07-2026-Thu 14-35-51-PM,0.2,5.064,-66.759,31.65,05-07-2026-Thu 14-39-15-PM,0.3,5.064,,21.1,05-07-2026-Thu 14-39-13-PM,0.1,5.06,-67.285,63.25,05-07-2026-Thu 14-40-04-PM,0.1,5.068,-68.171,63.35,05-07-2026-Thu 14-39-13-PM,0.6,5.06,-67.285,10.5417,05-07-2026-Thu 14-39-18-PM,0.3,5.068,,21.1167,05-07-2026-Thu 14-40-07-PM,0.1,5.052,-70.533,63.15,05-07-2026-Thu 14-37-43-PM,-0.1,5.06,,-63.25
05-07-2026-Thu 14-39-14-PM,0.2,5.06,-71.5167,-71.517,31.625,05-07-2026-Thu 14-37-45-PM,0.1,5.064,-69.68,63.3,05-07-2026-Thu 14-39-18-PM,0.2,5.056,-67.383,31.6,05-07-2026-Thu 14-39-14-PM,0.2,5.06,-67.3176,-67.318,31.625,05-07-2026-Thu 14-40-07-PM,-0.1,5.06,-68.237,-63.25,05-07-2026-Thu 14-40-26-PM,0.3,5.06,-70.927,21.0833,05-07-2026-Thu 14-37-12-PM,0.2,5.048,-67.1534,-67.153,31.55,05-07-2026-Thu 14-39-14-PM,0.2,5.06,-69.582,31.625,05-07-2026-Thu 14-35-53-PM,0.0,5.064,-66.792,inf,05-07-2026-Thu 14-39-17-PM,0.0,5.064,,inf,05-07-2026-Thu 14-39-14-PM,0.1,5.06,-67.318,63.25,05-07-2026-Thu 14-40-07-PM,0.0,5.068,-68.237,inf,05-07-2026-Thu 14-39-14-PM,0.0,5.06,-67.318,inf,05-07-2026-Thu 14-39-20-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-40-10-PM,-0.1,5.052,-70.632,-63.15,05-07-2026-Thu 14-37-44-PM,0.1,5.056,,63.2
05-07-2026-Thu 14-39-15-PM,0.1,5.06,-71.5167,-71.517,63.25,05-07-2026-Thu 14-37-47-PM,0.1,5.064,-69.68,63.3,05-07-2026-Thu 14-39-20-PM,0.0,5.056,-67.416,inf,05-07-2026-Thu 14-39-15-PM,0.0,5.06,-67.3504,-67.35,inf,05-07-2026-Thu 14-40-10-PM,0.1,5.06,-68.302,63.25,05-07-2026-Thu 14-41-38-PM,0.1,5.056,-72.106,63.2,05-07-2026-Thu 14-37-13-PM,0.0,5.052,-67.2191,-67.219,inf,05-07-2026-Thu 14-39-15-PM,0.3,5.06,-69.68,21.0833,05-07-2026-Thu 14-36-43-PM,0.2,5.068,-68.171,31.675,05-07-2026-Thu 14-39-18-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-39-15-PM,0.2,5.06,-67.35,31.625,05-07-2026-Thu 14-40-10-PM,0.2,5.076,-68.302,31.725,05-07-2026-Thu 14-39-15-PM,0.3,5.06,-67.35,21.0833,05-07-2026-Thu 14-40-04-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-40-13-PM,0.1,5.056,-70.566,63.2,05-07-2026-Thu 14-37-45-PM,0.3,5.052,,21.05
05-07-2026-Thu 14-39-17-PM,0.0,5.06,-71.5822,-71.582,inf,05-07-2026-Thu 14-37-48-PM,0.0,5.064,-69.746,inf,05-07-2026-Thu 14-40-04-PM,0.2,5.056,-68.171,31.6,05-07-2026-Thu 14-39-17-PM,0.5,5.064,-67.3504,-67.35,12.66,05-07-2026-Thu 14-40-13-PM,0.1,5.06,-68.335,63.25,05-07-2026-Thu 14-41-40-PM,0.3,5.06,-72.074,21.0833,05-07-2026-Thu 14-37-15-PM,0.1,5.052,-67.1863,-67.186,63.15,05-07-2026-Thu 14-39-17-PM,0.0,5.06,-69.648,inf,05-07-2026-Thu 14-36-44-PM,0.2,5.072,-68.204,31.7,05-07-2026-Thu 14-39-20-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-39-17-PM,-0.2,5.06,-67.35,-31.625,05-07-2026-Thu 14-40-13-PM,-0.1,5.068,-68.335,-63.35,05-07-2026-Thu 14-39-17-PM,0.3,5.06,-67.35,21.0833,05-07-2026-Thu 14-40-07-PM,0.0,5.068,,inf,05-07-2026-Thu 14-40-21-PM,0.1,5.056,-70.795,63.2,05-07-2026-Thu 14-37-47-PM,0.2,5.056,,31.6
05-07-2026-Thu 14-39-18-PM,0.3,5.06,-71.5822,-71.582,21.0833,05-07-2026-Thu 14-37-56-PM,0.1,5.064,-69.943,63.3,05-07-2026-Thu 14-40-07-PM,0.4,5.056,-68.237,15.8,05-07-2026-Thu 14-39-18-PM,0.2,5.064,-67.3832,-67.383,31.65,05-07-2026-Thu 14-40-21-PM,0.0,5.06,-68.466,inf,05-07-2026-Thu 14-41-41-PM,0.2,5.06,-72.106,31.625,05-07-2026-Thu 14-37-40-PM,0.1,5.052,-67.7771,-67.777,63.15,05-07-2026-Thu 14-39-18-PM,0.1,5.06,-69.746,63.25,05-07-2026-Thu 14-36-46-PM,0.1,5.068,-68.237,63.35,05-07-2026-Thu 14-40-04-PM,0.2,5.064,,31.65,05-07-2026-Thu 14-39-18-PM,0.3,5.06,-67.383,21.0833,05-07-2026-Thu 14-40-21-PM,0.0,5.072,-68.466,inf,05-07-2026-Thu 14-39-18-PM,0.3,5.06,-67.383,21.0833,05-07-2026-Thu 14-40-10-PM,0.0,5.072,,inf,05-07-2026-Thu 14-40-22-PM,0.2,5.056,-70.861,31.6,05-07-2026-Thu 14-37-48-PM,0.2,5.056,,31.6
05-07-2026-Thu 14-39-20-PM,0.2,5.06,-71.615,-71.615,31.625,05-07-2026-Thu 14-37-58-PM,0.1,5.06,-69.943,63.25,05-07-2026-Thu 14-40-10-PM,0.2,5.052,-68.302,31.575,05-07-2026-Thu 14-39-20-PM,0.4,5.06,-67.4161,-67.416,15.8125,05-07-2026-Thu 14-40-22-PM,0.5,5.06,-68.499,12.65,05-07-2026-Thu 14-41-42-PM,0.3,5.06,-72.139,21.0833,05-07-2026-Thu 14-37-41-PM,0.3,5.048,-67.7444,-67.744,21.0333,05-07-2026-Thu 14-39-20-PM,0.4,5.064,-69.844,15.825,05-07-2026-Thu 14-36-48-PM,0.3,5.068,-68.302,21.1167,05-07-2026-Thu 14-40-07-PM,0.4,5.064,,15.825,05-07-2026-Thu 14-39-20-PM,0.2,5.06,-67.416,31.625,05-07-2026-Thu 14-40-22-PM,-0.1,5.072,-68.499,-63.4,05-07-2026-Thu 14-39-20-PM,0.2,5.06,-67.416,31.625,05-07-2026-Thu 14-40-13-PM,-0.2,5.068,,-31.675,05-07-2026-Thu 14-40-25-PM,0.2,5.056,-70.861,31.6,05-07-2026-Thu 14-37-56-PM,0.3,5.056,,21.0667
05-07-2026-Thu 14-40-04-PM,0.1,5.056,-72.4015,-72.402,63.2,05-07-2026-Thu 14-37-59-PM,-0.3,5.06,-70.008,-21.0833,05-07-2026-Thu 14-40-13-PM,0.1,5.052,-68.335,63.15,05-07-2026-Thu 14-40-04-PM,0.3,5.06,-68.1711,-68.171,21.0833,05-07-2026-Thu 14-40-25-PM,0.1,5.06,-68.532,63.25,05-07-2026-Thu 14-42-08-PM,0.1,5.06,-72.467,63.25,05-07-2026-Thu 14-37-43-PM,0.0,5.052,-67.7444,-67.744,inf,05-07-2026-Thu 14-40-04-PM,0.2,5.064,-70.468,31.65,05-07-2026-Thu 14-36-51-PM,-0.2,5.064,-68.335,-31.65,05-07-2026-Thu 14-40-10-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-40-04-PM,0.1,5.06,-68.171,63.25,05-07-2026-Thu 14-40-25-PM,0.0,5.068,-68.532,inf,05-07-2026-Thu 14-40-04-PM,0.3,5.06,-68.171,21.0833,05-07-2026-Thu 14-40-21-PM,0.1,5.072,,63.4,05-07-2026-Thu 14-40-26-PM,0.1,5.052,-70.927,63.15,05-07-2026-Thu 14-37-58-PM,0.0,5.056,,inf
05-07-2026-Thu 14-40-07-PM,0.4,5.06,-72.4343,-72.434,15.8125,05-07-2026-Thu 14-38-00-PM,0.1,5.06,-70.008,63.25,05-07-2026-Thu 14-40-21-PM,0.1,5.056,-68.466,63.2,05-07-2026-Thu 14-40-07-PM,-0.2,5.06,-68.2368,-68.237,-31.625,05-07-2026-Thu 14-40-26-PM,0.0,5.06,-68.598,inf,05-07-2026-Thu 14-42-10-PM,0.2,5.06,-72.532,31.625,05-07-2026-Thu 14-37-44-PM,0.2,5.052,-67.81,-67.81,31.575,05-07-2026-Thu 14-40-07-PM,0.3,5.064,-70.533,21.1,05-07-2026-Thu 14-37-10-PM,0.1,5.064,-68.86,63.3,05-07-2026-Thu 14-40-13-PM,0.0,5.064,,inf,05-07-2026-Thu 14-40-07-PM,0.1,5.06,-68.237,63.25,05-07-2026-Thu 14-40-26-PM,0.0,5.068,-68.598,inf,05-07-2026-Thu 14-40-07-PM,0.2,5.06,-68.237,31.625,05-07-2026-Thu 14-40-22-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-41-38-PM,0.1,5.056,-72.106,63.2,05-07-2026-Thu 14-37-59-PM,0.1,5.056,,63.2
05-07-2026-Thu 14-40-10-PM,-0.1,5.06,-72.4998,-72.5,-63.25,05-07-2026-Thu 14-38-02-PM,0.1,5.064,-70.074,63.3,05-07-2026-Thu 14-40-22-PM,0.4,5.056,-68.499,15.8,05-07-2026-Thu 14-40-10-PM,0.1,5.06,-68.3023,-68.302,63.25,05-07-2026-Thu 14-41-38-PM,0.4,5.056,-69.746,15.8,05-07-2026-Thu 14-42-11-PM,0.2,5.06,-72.532,31.625,05-07-2026-Thu 14-37-45-PM,0.2,5.048,-67.7771,-67.777,31.55,05-07-2026-Thu 14-40-10-PM,0.2,5.06,-70.632,31.625,05-07-2026-Thu 14-37-12-PM,0.2,5.068,-68.893,31.675,05-07-2026-Thu 14-40-21-PM,-0.2,5.064,,-31.65,05-07-2026-Thu 14-40-10-PM,0.1,5.06,-68.302,63.25,05-07-2026-Thu 14-41-38-PM,0.2,5.068,-69.746,31.675,05-07-2026-Thu 14-40-10-PM,0.4,5.056,-68.302,15.8,05-07-2026-Thu 14-40-25-PM,0.1,5.072,,63.4,05-07-2026-Thu 14-41-40-PM,0.0,5.052,-72.074,inf,05-07-2026-Thu 14-38-00-PM,0.2,5.056,,31.6
05-07-2026-Thu 14-40-13-PM,0.4,5.06,-72.5653,-72.565,15.8125,05-07-2026-Thu 14-39-10-PM,0.0,5.06,-71.451,inf,05-07-2026-Thu 14-40-25-PM,0.1,5.056,-68.532,63.2,05-07-2026-Thu 14-40-13-PM,0.0,5.06,-68.3351,-68.335,inf,05-07-2026-Thu 14-41-40-PM,0.2,5.064,-69.746,31.65,05-07-2026-Thu 14-42-12-PM,0.1,5.056,-72.532,63.2,05-07-2026-Thu 14-37-47-PM,0.2,5.052,-67.9085,-67.908,31.575,05-07-2026-Thu 14-40-13-PM,0.2,5.06,-70.566,31.625,05-07-2026-Thu 14-37-13-PM,0.1,5.068,-68.959,63.35,05-07-2026-Thu 14-40-22-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-40-13-PM,-0.1,5.06,-68.335,-63.25,05-07-2026-Thu 14-41-40-PM,0.0,5.072,-69.746,inf,05-07-2026-Thu 14-40-13-PM,0.1,5.056,-68.335,63.2,05-07-2026-Thu 14-40-26-PM,0.0,5.068,,inf,05-07-2026-Thu 14-41-41-PM,-0.1,5.056,-72.106,-63.2,05-07-2026-Thu 14-38-02-PM,0.2,5.056,,31.6
05-07-2026-Thu 14-40-21-PM,0.0,5.06,-72.6636,-72.664,inf,05-07-2026-Thu 14-39-11-PM,-0.1,5.06,-71.484,-63.25,05-07-2026-Thu 14-40-26-PM,0.4,5.056,-68.598,15.8,05-07-2026-Thu 14-40-21-PM,-0.1,5.06,-68.4664,-68.466,-63.25,05-07-2026-Thu 14-41-41-PM,0.1,5.06,-69.746,63.25,05-07-2026-Thu 14-42-14-PM,0.2,5.06,-72.5,31.625,05-07-2026-Thu 14-37-48-PM,0.1,5.052,-67.9742,-67.974,63.15,05-07-2026-Thu 14-40-21-PM,0.2,5.064,-70.795,31.65,05-07-2026-Thu 14-37-15-PM,0.1,5.068,-68.959,63.35,05-07-2026-Thu 14-40-25-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-40-21-PM,0.0,5.06,-68.466,inf,05-07-2026-Thu 14-41-41-PM,0.3,5.068,-69.746,21.1167,05-07-2026-Thu 14-40-21-PM,0.1,5.056,-68.466,63.2,05-07-2026-Thu 14-41-38-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-41-42-PM,0.4,5.056,-72.139,15.8,05-07-2026-Thu 14-39-10-PM,0.2,5.052,,31.575
05-07-2026-Thu 14-40-22-PM,0.1,5.06,-72.6963,-72.696,63.25,05-07-2026-Thu 14-39-13-PM,-0.2,5.064,-71.484,-31.65,05-07-2026-Thu 14-41-38-PM,0.1,5.056,-69.746,63.2,05-07-2026-Thu 14-40-22-PM,0.2,5.064,-68.4992,-68.499,31.65,05-07-2026-Thu 14-41-42-PM,0.1,5.064,-69.779,63.3,05-07-2026-Thu 14-42-49-PM,0.6,5.06,-72.958,10.5417,05-07-2026-Thu 14-37-56-PM,0.2,5.052,-68.1053,-68.105,31.575,05-07-2026-Thu 14-40-22-PM,0.1,5.064,-70.861,63.3,05-07-2026-Thu 14-37-40-PM,-0.2,5.068,-69.549,-31.675,05-07-2026-Thu 14-40-26-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-40-22-PM,0.2,5.06,-68.499,31.625,05-07-2026-Thu 14-41-42-PM,-0.1,5.072,-69.779,-63.4,05-07-2026-Thu 14-40-22-PM,0.3,5.06,-68.499,21.0833,05-07-2026-Thu 14-41-40-PM,0.2,5.072,,31.7,05-07-2026-Thu 14-42-08-PM,0.1,5.052,-72.467,63.15,05-07-2026-Thu 14-39-11-PM,0.2,5.056,,31.6
05-07-2026-Thu 14-40-25-PM,0.1,5.056,-72.7291,-72.729,63.2,05-07-2026-Thu 14-39-14-PM,0.2,5.064,-71.517,31.65,05-07-2026-Thu 14-41-40-PM,0.2,5.056,-69.746,31.6,05-07-2026-Thu 14-40-25-PM,0.0,5.06,-68.5321,-68.532,inf,05-07-2026-Thu 14-42-08-PM,0.0,5.064,-70.172,inf,05-07-2026-Thu 14-42-50-PM,0.4,5.06,-72.991,15.8125,05-07-2026-Thu 14-37-58-PM,0.1,5.052,-68.1711,-68.171,63.15,05-07-2026-Thu 14-40-25-PM,0.2,5.06,-70.861,31.625,05-07-2026-Thu 14-37-41-PM,-0.2,5.068,-69.582,-31.675,05-07-2026-Thu 14-41-38-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-40-25-PM,0.0,5.064,-68.532,inf,05-07-2026-Thu 14-42-08-PM,0.1,5.068,-70.172,63.35,05-07-2026-Thu 14-40-25-PM,0.4,5.06,-68.532,15.8125,05-07-2026-Thu 14-41-41-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-42-10-PM,0.3,5.052,-72.532,21.05,05-07-2026-Thu 14-39-13-PM,-0.3,5.056,,-21.0667
05-07-2026-Thu 14-40-26-PM,-0.1,5.06,-72.7946,-72.795,-63.25,05-07-2026-Thu 14-39-15-PM,0.1,5.064,-71.517,63.3,05-07-2026-Thu 14-41-41-PM,0.5,5.056,-69.746,12.64,05-07-2026-Thu 14-40-26-PM,0.1,5.06,-68.5977,-68.598,63.25,05-07-2026-Thu 14-42-10-PM,0.0,5.06,-70.205,inf,05-07-2026-Thu 14-42-52-PM,0.3,5.06,-73.024,21.0833,05-07-2026-Thu 14-37-59-PM,0.2,5.048,-68.1382,-68.138,31.55,05-07-2026-Thu 14-40-26-PM,0.1,5.06,-70.927,63.25,05-07-2026-Thu 14-37-43-PM,-0.1,5.064,-69.615,-63.3,05-07-2026-Thu 14-41-40-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-40-26-PM,-0.3,5.06,-68.598,-21.0833,05-07-2026-Thu 14-42-10-PM,0.0,5.068,-70.205,inf,05-07-2026-Thu 14-40-26-PM,0.0,5.06,-68.598,inf,05-07-2026-Thu 14-41-42-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-42-11-PM,0.3,5.052,-72.532,21.05,05-07-2026-Thu 14-39-14-PM,0.0,5.056,,inf
05-07-2026-Thu 14-41-38-PM,0.4,5.06,-73.81,-73.81,15.8125,05-07-2026-Thu 14-39-17-PM,-0.1,5.064,-71.582,-63.3,05-07-2026-Thu 14-41-42-PM,0.4,5.056,-69.779,15.8,05-07-2026-Thu 14-41-38-PM,0.2,5.06,-69.7459,-69.746,31.625,05-07-2026-Thu 14-42-11-PM,0.0,5.06,-70.205,inf,05-07-2026-Thu 14-42-53-PM,0.5,5.06,-73.09,12.65,05-07-2026-Thu 14-38-00-PM,-0.1,5.048,-68.1053,-68.105,-63.1,05-07-2026-Thu 14-41-38-PM,-0.1,5.06,-72.106,-63.25,05-07-2026-Thu 14-37-44-PM,-0.1,5.068,-69.648,-63.35,05-07-2026-Thu 14-41-41-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-41-38-PM,0.1,5.06,-69.746,63.25,05-07-2026-Thu 14-42-11-PM,0.0,5.072,-70.205,inf,05-07-2026-Thu 14-41-38-PM,0.1,5.06,-69.746,63.25,05-07-2026-Thu 14-42-08-PM,0.3,5.068,,21.1167,05-07-2026-Thu 14-42-12-PM,0.1,5.052,-72.532,63.15,05-07-2026-Thu 14-39-15-PM,0.0,5.056,,inf
