Cell 1 Timestamp,25pct Cell 1 Current,25pct Cell 1 Voltage,25pct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,25pct Cell 2 Current,25pct Cell 2 Voltage,25pct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,25pct Cell 3 Current,25pct Cell 3 Voltage,25pct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,25pct Cell 4 Current,25pct Cell 4 Voltage,25pct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,20pct Cell 5 Current,20pct Cell 5 Voltage,20pct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,20pct Cell 6 Current,20pct Cell 6 Voltage,20pct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,20pct Cell 7 Current,20pct Cell 7 Voltage,20pct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,20pct Cell 8 Current,20pct Cell 8 Voltage,20pct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,15pct Cell 9 Current,15pct Cell 9 Voltage,15pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,15pct Cell 10 Current,15pct Cell 10 Voltage,15pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,10pct Cell 11 Current,10pct Cell 11 Voltage,10pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,10pct Cell 12 Current,10pct Cell 12 Voltage,10pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,5pct Cell 13 Current,5pct Cell 13 Voltage,5pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,5pct Cell 14 Current,5pct Cell 14 Voltage,5pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,5pct Cell 15 Current,5pct Cell 15 Voltage,5pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,5pct Cell 16 Current,5pct Cell 16 Voltage,5pct Cell 16 Temp,Cell 16 Resistance
10-24-2025-Fri 19-02-18-PM,0.1,5.848,-73.134,73.1,10-24-2025-Fri 19-04-16-PM,0.1,5.856,-72.4343,73.2,10-24-2025-Fri 19-05-46-PM,-0.2,5.86,-76.089,-36.625,10-24-2025-Fri 19-04-14-PM,-0.2,5.864,-70.8937,-36.65,10-24-2025-Fri 19-04-21-PM,0.0,5.86,-72.378,inf,10-24-2025-Fri 19-04-35-PM,0.2,5.86,-70.3691,36.625,10-24-2025-Fri 19-00-01-PM,0.0,5.86,-64.305,inf,10-24-2025-Fri 19-03-19-PM,0.2,5.856,-71.8116,36.6,10-24-2025-Fri 18-59-02-PM,0.4,5.848,-69.2868,18.275,10-24-2025-Fri 18-57-43-PM,0.0,5.856,-63.462,inf,10-24-2025-Fri 18-46-28-PM,0.1,5.856,-56.1638,73.2,10-24-2025-Fri 18-52-11-PM,0.2,5.856,-57.854,36.6,10-24-2025-Fri 18-40-27-PM,0.1,5.844,-46.9498,73.05,10-24-2025-Fri 18-42-50-PM,0.0,5.856,-47.266,inf,10-24-2025-Fri 18-40-34-PM,0.2,5.848,-46.7845,36.55,10-24-2025-Fri 18-44-29-PM,0.2,5.852,-50.982,36.575
10-24-2025-Fri 19-02-21-PM,0.0,5.852,-73.232,inf,10-24-2025-Fri 19-04-18-PM,-0.1,5.856,-72.467,-73.2,10-24-2025-Fri 19-05-48-PM,0.0,5.856,-76.165,inf,10-24-2025-Fri 19-04-16-PM,-0.3,5.864,-70.9594,-24.4333,10-24-2025-Fri 19-04-23-PM,0.1,5.86,-72.455,73.25,10-24-2025-Fri 19-04-37-PM,-0.1,5.86,-70.4675,-73.25,10-24-2025-Fri 19-01-02-PM,-0.1,5.856,-65.696,-73.2,10-24-2025-Fri 19-03-22-PM,0.1,5.86,-71.8771,73.25,10-24-2025-Fri 18-59-05-PM,-0.1,5.848,-69.3523,-73.1,10-24-2025-Fri 18-57-46-PM,0.2,5.856,-63.571,36.6,10-24-2025-Fri 18-46-30-PM,-0.2,5.86,-56.1968,-36.625,10-24-2025-Fri 18-52-13-PM,0.0,5.856,-57.953,inf,10-24-2025-Fri 18-40-29-PM,-0.2,5.844,-46.9829,-36.525,10-24-2025-Fri 18-42-52-PM,0.1,5.86,-47.332,73.25,10-24-2025-Fri 18-40-36-PM,0.3,5.848,-46.7845,24.3667,10-24-2025-Fri 18-44-53-PM,0.1,5.852,-51.461,73.15
10-24-2025-Fri 19-02-23-PM,-0.2,5.852,-73.331,-36.575,10-24-2025-Fri 19-04-21-PM,-0.2,5.856,-72.467,-36.6,10-24-2025-Fri 19-05-51-PM,0.0,5.856,-76.198,inf,10-24-2025-Fri 19-04-18-PM,-0.2,5.864,-71.0576,-36.65,10-24-2025-Fri 19-04-26-PM,0.0,5.856,-72.498,inf,10-24-2025-Fri 19-04-40-PM,-0.1,5.86,-70.5003,-73.25,10-24-2025-Fri 19-01-05-PM,0.0,5.86,-65.795,inf,10-24-2025-Fri 19-03-24-PM,0.1,5.86,-71.9427,73.25,10-24-2025-Fri 18-59-07-PM,0.2,5.852,-69.4179,36.575,10-24-2025-Fri 18-57-48-PM,0.1,5.86,-63.692,73.25,10-24-2025-Fri 18-46-33-PM,0.0,5.86,-56.1968,inf,10-24-2025-Fri 18-52-16-PM,-0.1,5.852,-58.008,-73.15,10-24-2025-Fri 18-40-31-PM,0.2,5.844,-47.0491,36.525,10-24-2025-Fri 18-43-20-PM,0.0,5.86,-48.06,inf,10-24-2025-Fri 18-40-39-PM,0.0,5.848,-46.8837,inf,10-24-2025-Fri 18-44-55-PM,0.0,5.856,-51.511,inf
10-24-2025-Fri 19-02-25-PM,-0.2,5.848,-73.396,-36.55,10-24-2025-Fri 19-04-23-PM,-0.1,5.856,-72.5981,-73.2,10-24-2025-Fri 19-05-53-PM,-0.2,5.856,-76.241,-36.6,10-24-2025-Fri 19-04-21-PM,-0.2,5.86,-71.1561,-36.625,10-24-2025-Fri 19-04-28-PM,-0.1,5.86,-72.575,-73.25,10-24-2025-Fri 19-04-42-PM,0.0,5.86,-70.5659,inf,10-24-2025-Fri 19-01-07-PM,-0.1,5.86,-65.883,-73.25,10-24-2025-Fri 19-03-27-PM,-0.2,5.86,-72.041,-36.625,10-24-2025-Fri 18-59-09-PM,0.2,5.848,-69.4836,36.55,10-24-2025-Fri 18-57-55-PM,0.0,5.852,-64.009,inf,10-24-2025-Fri 18-46-35-PM,0.1,5.856,-56.2626,73.2,10-24-2025-Fri 18-52-18-PM,-0.1,5.86,-58.096,-73.25,10-24-2025-Fri 18-40-34-PM,0.0,5.844,-47.0822,inf,10-24-2025-Fri 18-43-22-PM,0.1,5.856,-48.137,73.2,10-24-2025-Fri 18-40-41-PM,0.0,5.844,-46.9167,inf,10-24-2025-Fri 18-44-57-PM,0.0,5.856,-51.56,inf
10-24-2025-Fri 19-02-56-PM,-0.2,5.852,-74.542,-36.575,10-24-2025-Fri 19-04-26-PM,-0.1,5.856,-72.6963,-73.2,10-24-2025-Fri 19-05-55-PM,0.1,5.86,-76.285,73.25,10-24-2025-Fri 19-04-23-PM,-0.6,5.864,-71.2544,-12.2167,10-24-2025-Fri 19-04-30-PM,0.0,5.86,-72.608,inf,10-24-2025-Fri 19-05-46-PM,-0.2,5.86,-72.2704,-36.625,10-24-2025-Fri 19-01-09-PM,-0.1,5.856,-65.981,-73.2,10-24-2025-Fri 19-03-29-PM,0.2,5.86,-72.1065,36.625,10-24-2025-Fri 18-59-12-PM,0.1,5.852,-69.5164,73.15,10-24-2025-Fri 18-58-33-PM,-0.3,5.856,-65.532,-24.4,10-24-2025-Fri 18-46-37-PM,0.1,5.856,-56.2626,73.2,10-24-2025-Fri 18-52-20-PM,0.0,5.856,-58.139,inf,10-24-2025-Fri 18-40-36-PM,0.0,5.844,-47.1483,inf,10-24-2025-Fri 18-43-25-PM,-0.2,5.86,-48.181,-36.625,10-24-2025-Fri 18-40-44-PM,0.0,5.844,-46.9498,inf,10-24-2025-Fri 18-45-00-PM,0.3,5.856,-51.61,24.4
10-24-2025-Fri 19-02-58-PM,0.0,5.852,-74.657,inf,10-24-2025-Fri 19-04-28-PM,0.1,5.86,-72.6963,73.25,10-24-2025-Fri 19-05-58-PM,0.0,5.856,-76.35,inf,10-24-2025-Fri 19-04-26-PM,-0.1,5.864,-71.2544,-73.3,10-24-2025-Fri 19-04-33-PM,-0.2,5.86,-72.684,-36.625,10-24-2025-Fri 19-05-48-PM,0.0,5.86,-72.336,inf,10-24-2025-Fri 19-01-12-PM,-0.1,5.856,-66.08,-73.2,10-24-2025-Fri 19-03-31-PM,0.2,5.856,-72.2048,36.6,10-24-2025-Fri 18-59-14-PM,0.1,5.852,-69.5819,73.15,10-24-2025-Fri 18-58-36-PM,-0.2,5.856,-65.619,-36.6,10-24-2025-Fri 18-46-40-PM,0.0,5.86,-56.2626,inf,10-24-2025-Fri 18-52-27-PM,0.2,5.856,-58.381,36.6,10-24-2025-Fri 18-40-39-PM,0.3,5.844,-47.2144,24.35,10-24-2025-Fri 18-43-28-PM,-0.1,5.86,-48.225,-73.25,10-24-2025-Fri 18-40-46-PM,0.0,5.848,-47.0159,inf,10-24-2025-Fri 18-45-02-PM,0.1,5.856,-51.659,73.2
10-24-2025-Fri 19-03-01-PM,0.0,5.852,-74.69,inf,10-24-2025-Fri 19-04-30-PM,-0.2,5.856,-72.8274,-36.6,10-24-2025-Fri 19-06-00-PM,0.1,5.86,-76.416,73.25,10-24-2025-Fri 19-04-28-PM,-0.3,5.86,-71.32,-24.4167,10-24-2025-Fri 19-04-35-PM,0.1,5.856,-72.761,73.2,10-24-2025-Fri 19-05-51-PM,-0.2,5.86,-72.4015,-36.625,10-24-2025-Fri 19-01-54-PM,-0.1,5.86,-67.82,-73.25,10-24-2025-Fri 19-04-11-PM,0.1,5.856,-73.5481,73.2,10-24-2025-Fri 18-59-16-PM,0.3,5.848,-69.6476,24.3667,10-24-2025-Fri 18-58-38-PM,0.2,5.856,-65.696,36.6,10-24-2025-Fri 18-46-47-PM,0.1,5.86,-56.3616,73.25,10-24-2025-Fri 18-52-30-PM,0.0,5.856,-58.414,inf,10-24-2025-Fri 18-40-41-PM,0.2,5.844,-47.2144,36.525,10-24-2025-Fri 18-43-30-PM,0.4,5.86,-48.28,18.3125,10-24-2025-Fri 18-40-48-PM,0.3,5.848,-47.0491,24.3667,10-24-2025-Fri 18-45-04-PM,0.2,5.856,-51.692,36.6
10-24-2025-Fri 19-03-03-PM,0.1,5.852,-74.739,73.15,10-24-2025-Fri 19-04-33-PM,-0.2,5.86,-72.8274,-36.625,10-24-2025-Fri 19-06-55-PM,0.1,5.856,-77.408,73.2,10-24-2025-Fri 19-04-30-PM,-0.1,5.86,-71.32,-73.25,10-24-2025-Fri 19-04-37-PM,-0.2,5.86,-72.815,-36.625,10-24-2025-Fri 19-05-53-PM,0.1,5.856,-72.467,73.2,10-24-2025-Fri 19-01-57-PM,0.1,5.856,-67.951,73.2,10-24-2025-Fri 19-04-14-PM,0.0,5.856,-73.6136,inf,10-24-2025-Fri 18-59-19-PM,0.2,5.852,-69.7459,36.575,10-24-2025-Fri 18-58-41-PM,0.0,5.856,-65.794,inf,10-24-2025-Fri 18-46-49-PM,0.1,5.86,-56.3946,73.25,10-24-2025-Fri 18-52-32-PM,0.1,5.856,-58.48,73.2,10-24-2025-Fri 18-40-44-PM,-0.1,5.844,-47.2806,-73.05,10-24-2025-Fri 18-43-32-PM,0.4,5.856,-48.336,18.3,10-24-2025-Fri 18-40-51-PM,0.1,5.848,-47.1153,73.1,10-24-2025-Fri 18-45-07-PM,0.2,5.856,-51.742,36.6
10-24-2025-Fri 19-03-05-PM,0.2,5.852,-74.853,36.575,10-24-2025-Fri 19-04-35-PM,0.1,5.856,-72.9585,73.2,10-24-2025-Fri 19-06-57-PM,0.2,5.86,-77.441,36.625,10-24-2025-Fri 19-04-33-PM,-0.1,5.864,-71.4511,-73.3,10-24-2025-Fri 19-04-40-PM,-0.2,5.86,-72.892,-36.625,10-24-2025-Fri 19-05-55-PM,-0.2,5.86,-72.5325,-36.625,10-24-2025-Fri 19-01-59-PM,0.0,5.86,-68.072,inf,10-24-2025-Fri 19-04-16-PM,0.3,5.856,-73.7118,24.4,10-24-2025-Fri 18-59-21-PM,0.1,5.852,-69.7788,73.15,10-24-2025-Fri 18-58-43-PM,0.0,5.86,-65.86,inf,10-24-2025-Fri 18-46-52-PM,0.1,5.856,-56.4275,73.2,10-24-2025-Fri 18-52-34-PM,-0.1,5.856,-58.535,-73.2,10-24-2025-Fri 18-40-46-PM,0.1,5.848,-47.2806,73.1,10-24-2025-Fri 18-43-35-PM,0.0,5.864,-48.413,inf,10-24-2025-Fri 18-41-39-PM,0.2,5.848,-48.1074,36.55,10-24-2025-Fri 18-45-09-PM,0.1,5.852,-51.791,73.15
10-24-2025-Fri 19-03-08-PM,-0.2,5.852,-74.886,-36.575,10-24-2025-Fri 19-04-37-PM,-0.2,5.856,-72.9912,-36.6,,,,14.578,,10-24-2025-Fri 19-04-35-PM,-0.1,5.86,-71.5494,-73.25,10-24-2025-Fri 19-04-42-PM,0.1,5.864,-72.935,73.3,10-24-2025-Fri 19-05-58-PM,0.0,5.856,-72.5981,inf,10-24-2025-Fri 19-02-02-PM,0.0,5.856,-68.159,inf,10-24-2025-Fri 19-04-18-PM,0.0,5.856,-73.7773,inf,10-24-2025-Fri 18-59-23-PM,0.0,5.852,-69.8116,inf,10-24-2025-Fri 18-58-45-PM,0.0,5.86,-65.882,inf,10-24-2025-Fri 18-46-54-PM,0.0,5.856,-56.4275,inf,10-24-2025-Fri 18-52-37-PM,0.0,5.86,-58.601,inf,10-24-2025-Fri 18-40-48-PM,0.0,5.844,-47.3799,inf,10-24-2025-Fri 18-43-37-PM,0.0,5.864,-48.457,inf,10-24-2025-Fri 18-42-24-PM,-0.1,5.848,-49.4628,-73.1,10-24-2025-Fri 18-45-11-PM,-0.1,5.852,-51.824,-73.15
10-24-2025-Fri 19-03-10-PM,0.0,5.852,-74.968,inf,10-24-2025-Fri 19-04-40-PM,-0.2,5.856,-73.0567,-36.6,,,,5.497,,10-24-2025-Fri 19-04-37-PM,0.0,5.86,-71.5494,inf,10-24-2025-Fri 19-05-46-PM,0.0,5.86,-74.518,inf,10-24-2025-Fri 19-06-00-PM,-0.1,5.86,-72.6636,-73.25,10-24-2025-Fri 19-02-04-PM,-0.3,5.86,-68.269,-24.4167,10-24-2025-Fri 19-04-21-PM,0.0,5.86,-73.8427,inf,10-24-2025-Fri 18-59-26-PM,-0.1,5.852,-69.8772,-73.15,10-24-2025-Fri 18-58-48-PM,-0.2,5.856,-65.97,-36.6,10-24-2025-Fri 18-46-56-PM,0.2,5.856,-56.4606,36.6,10-24-2025-Fri 18-52-39-PM,-0.1,5.856,-58.7,-73.2,10-24-2025-Fri 18-40-51-PM,0.2,5.848,-47.4129,36.55,10-24-2025-Fri 18-43-39-PM,0.1,5.86,-48.512,73.25,10-24-2025-Fri 18-42-26-PM,0.1,5.848,-49.5289,73.1,10-24-2025-Fri 18-45-14-PM,0.0,5.856,-51.874,inf
10-24-2025-Fri 19-03-12-PM,-0.2,5.852,-75.05,-36.575,10-24-2025-Fri 19-04-42-PM,0.0,5.856,-73.1223,inf,,,,3.625,,10-24-2025-Fri 19-04-40-PM,-0.2,5.864,-71.6805,-36.65,10-24-2025-Fri 19-05-48-PM,-0.1,5.86,-74.573,-73.25,10-24-2025-Fri 19-06-55-PM,0.0,5.86,-73.9084,inf,10-24-2025-Fri 19-02-07-PM,-0.1,5.86,-68.367,-73.25,10-24-2025-Fri 19-04-23-PM,0.1,5.856,-73.9084,73.2,10-24-2025-Fri 18-59-28-PM,0.2,5.852,-69.9429,36.575,10-24-2025-Fri 18-58-51-PM,0.3,5.856,-66.079,24.4,10-24-2025-Fri 18-46-59-PM,-0.1,5.856,-56.4606,-73.2,10-24-2025-Fri 18-52-42-PM,0.0,5.856,-58.732,inf,10-24-2025-Fri 18-41-39-PM,-0.1,5.848,-48.3719,-73.1,10-24-2025-Fri 18-43-58-PM,0.0,5.864,-48.92,inf,10-24-2025-Fri 18-42-29-PM,0.2,5.848,-49.5949,36.55,10-24-2025-Fri 18-45-16-PM,-0.1,5.852,-51.94,-73.15
10-24-2025-Fri 19-03-15-PM,0.0,5.852,-75.082,inf,10-24-2025-Fri 19-05-46-PM,-0.2,5.86,-74.8578,-36.625,,,,0.064,,10-24-2025-Fri 19-04-42-PM,-0.2,5.864,-71.6805,-36.65,10-24-2025-Fri 19-05-51-PM,0.0,5.86,-74.638,inf,10-24-2025-Fri 19-06-57-PM,0.0,5.856,-73.941,inf,10-24-2025-Fri 19-02-14-PM,-0.4,5.86,-68.662,-18.3125,10-24-2025-Fri 19-04-26-PM,0.1,5.856,-73.9738,73.2,10-24-2025-Fri 18-59-30-PM,0.3,5.852,-69.9756,24.3833,10-24-2025-Fri 18-58-53-PM,0.2,5.856,-66.167,36.6,10-24-2025-Fri 18-48-56-PM,0.1,5.856,-57.3175,73.2,10-24-2025-Fri 18-52-44-PM,0.1,5.856,-58.82,73.2,10-24-2025-Fri 18-42-24-PM,0.0,5.848,-49.8593,inf,10-24-2025-Fri 18-44-08-PM,0.2,5.864,-49.151,36.65,10-24-2025-Fri 18-42-31-PM,0.0,5.848,-49.661,inf,10-24-2025-Fri 18-45-19-PM,0.0,5.856,-51.973,inf
10-24-2025-Fri 19-03-17-PM,0.2,5.852,-75.164,36.575,10-24-2025-Fri 19-05-48-PM,-0.3,5.86,-74.956,-24.4167,,,,-1.739,,10-24-2025-Fri 19-05-46-PM,0.1,5.864,-73.2861,73.3,10-24-2025-Fri 19-05-53-PM,0.0,5.86,-74.704,inf,,,,17.5911,,10-24-2025-Fri 19-02-16-PM,0.0,5.856,-68.772,inf,10-24-2025-Fri 19-04-28-PM,0.1,5.86,-74.072,73.25,10-24-2025-Fri 18-59-33-PM,0.0,5.848,-70.0412,inf,10-24-2025-Fri 18-58-55-PM,0.1,5.86,-66.21,73.25,10-24-2025-Fri 18-48-58-PM,-0.2,5.86,-57.3505,-36.625,10-24-2025-Fri 18-52-46-PM,0.2,5.856,-58.886,36.6,10-24-2025-Fri 18-42-26-PM,0.0,5.848,-49.9254,inf,10-24-2025-Fri 18-44-10-PM,-0.1,5.86,-49.206,-73.25,10-24-2025-Fri 18-42-33-PM,-0.3,5.848,-49.6941,-24.3667,10-24-2025-Fri 18-46-26-PM,0.1,5.852,-53.145,73.15
10-24-2025-Fri 19-03-19-PM,0.1,5.852,-75.23,73.15,10-24-2025-Fri 19-05-51-PM,-0.1,5.852,-74.9886,-73.15,,,,-3.26,,10-24-2025-Fri 19-05-48-PM,-0.1,5.864,-73.3514,-73.3,10-24-2025-Fri 19-05-55-PM,0.0,5.86,-74.747,inf,,,,10.1744,,10-24-2025-Fri 19-02-18-PM,-0.3,5.856,-68.859,-24.4,10-24-2025-Fri 19-04-30-PM,0.1,5.856,-74.1375,73.2,10-24-2025-Fri 18-59-35-PM,0.3,5.848,-70.0739,24.3667,10-24-2025-Fri 18-58-58-PM,0.3,5.856,-66.298,24.4,10-24-2025-Fri 18-49-00-PM,0.0,5.86,-57.3835,inf,10-24-2025-Fri 18-52-49-PM,0.0,5.852,-58.93,inf,10-24-2025-Fri 18-42-29-PM,0.1,5.844,-50.0245,73.05,10-24-2025-Fri 18-44-12-PM,0.1,5.864,-49.25,73.3,10-24-2025-Fri 18-42-36-PM,0.2,5.848,-49.7932,36.55,10-24-2025-Fri 18-46-28-PM,-0.1,5.856,-53.178,-73.2
10-24-2025-Fri 19-03-22-PM,0.3,5.852,-75.328,24.3833,10-24-2025-Fri 19-05-53-PM,-0.1,5.86,-75.0214,-73.25,,,,-5.06,,10-24-2025-Fri 19-05-51-PM,0.0,5.86,-73.4171,inf,10-24-2025-Fri 19-05-58-PM,-0.1,5.86,-74.813,-73.25,,,,8.423,,10-24-2025-Fri 19-02-21-PM,0.1,5.86,-68.947,73.25,10-24-2025-Fri 19-04-33-PM,0.1,5.856,-74.203,73.2,10-24-2025-Fri 18-59-37-PM,-0.2,5.848,-70.1396,-36.55,10-24-2025-Fri 18-59-00-PM,-0.1,5.856,-66.353,-73.2,10-24-2025-Fri 18-49-03-PM,0.0,5.86,-57.3835,inf,10-24-2025-Fri 18-52-51-PM,-0.2,5.856,-58.985,-36.6,10-24-2025-Fri 18-42-31-PM,0.0,5.844,-50.0576,inf,10-24-2025-Fri 18-44-15-PM,0.3,5.864,-49.294,24.4333,10-24-2025-Fri 18-42-38-PM,0.1,5.844,-49.8593,73.05,10-24-2025-Fri 18-46-30-PM,0.0,5.856,-53.211,inf
10-24-2025-Fri 19-03-24-PM,-0.1,5.848,-75.426,-73.1,10-24-2025-Fri 19-05-55-PM,0.2,5.86,-75.0869,36.625,,,,-8.478,,10-24-2025-Fri 19-05-53-PM,-0.2,5.86,-73.4826,-36.625,10-24-2025-Fri 19-06-00-PM,-0.1,5.86,-74.878,-73.25,,,,5.0928,,10-24-2025-Fri 19-02-23-PM,0.0,5.856,-69.056,inf,10-24-2025-Fri 19-04-35-PM,0.2,5.86,-74.2685,36.625,10-24-2025-Fri 18-59-40-PM,0.1,5.848,-70.1724,73.1,10-24-2025-Fri 18-59-02-PM,0.0,5.856,-66.408,inf,10-24-2025-Fri 18-49-05-PM,0.1,5.856,-57.3835,73.2,10-24-2025-Fri 18-52-54-PM,-0.1,5.852,-59.04,-73.15,10-24-2025-Fri 18-42-33-PM,0.0,5.848,-50.1567,inf,10-24-2025-Fri 18-44-17-PM,-0.1,5.864,-49.338,-73.3,10-24-2025-Fri 18-42-40-PM,0.0,5.848,-49.9254,inf,10-24-2025-Fri 18-46-33-PM,0.3,5.852,-53.261,24.3833
10-24-2025-Fri 19-03-27-PM,0.0,5.852,-75.41,inf,10-24-2025-Fri 19-05-58-PM,0.0,5.86,-75.1523,inf,,,,-12.272,,10-24-2025-Fri 19-05-55-PM,0.0,5.864,-73.4826,inf,10-24-2025-Fri 19-06-55-PM,0.1,5.86,-75.98,73.25,,,,3.4116,,10-24-2025-Fri 19-02-25-PM,-0.1,5.856,-69.144,-73.2,10-24-2025-Fri 19-04-37-PM,-0.1,5.86,-74.3339,-73.25,10-24-2025-Fri 18-59-42-PM,0.2,5.848,-70.2379,36.55,10-24-2025-Fri 18-59-05-PM,0.1,5.856,-66.484,73.2,10-24-2025-Fri 18-49-07-PM,0.0,5.86,-57.4164,inf,10-24-2025-Fri 18-52-56-PM,0.2,5.852,-59.117,36.575,10-24-2025-Fri 18-42-36-PM,0.1,5.844,-50.2228,73.05,10-24-2025-Fri 18-44-19-PM,-0.2,5.86,-49.394,-36.625,10-24-2025-Fri 18-42-43-PM,0.3,5.848,-49.9914,24.3667,10-24-2025-Fri 18-46-35-PM,0.3,5.856,-53.277,24.4
10-24-2025-Fri 19-03-29-PM,0.1,5.848,-75.541,73.1,10-24-2025-Fri 19-06-00-PM,-0.2,5.856,-75.1851,-36.6,,,,-15.548,,10-24-2025-Fri 19-05-58-PM,-0.1,5.864,-73.5808,-73.3,10-24-2025-Fri 19-06-57-PM,-0.1,5.864,-76.002,-73.3,,,,1.5982,,10-24-2025-Fri 19-02-56-PM,-0.3,5.86,-70.335,-24.4167,10-24-2025-Fri 19-04-40-PM,0.2,5.86,-74.3994,36.625,10-24-2025-Fri 18-59-44-PM,0.3,5.848,-70.2708,24.3667,10-24-2025-Fri 18-59-07-PM,0.2,5.86,-66.517,36.625,10-24-2025-Fri 18-49-10-PM,0.0,5.86,-57.4164,inf,10-24-2025-Fri 18-52-58-PM,-0.1,5.86,-59.183,-73.25,10-24-2025-Fri 18-42-38-PM,0.0,5.848,-50.2558,inf,10-24-2025-Fri 18-44-22-PM,-0.1,5.864,-49.438,-73.3,10-24-2025-Fri 18-42-45-PM,0.2,5.848,-50.0576,36.55,10-24-2025-Fri 18-46-37-PM,0.1,5.856,-53.343,73.2
10-24-2025-Fri 19-03-31-PM,0.0,5.848,-75.59,inf,10-24-2025-Fri 19-06-55-PM,0.0,5.856,-76.3631,inf,,,,-17.508,,10-24-2025-Fri 19-06-00-PM,-0.2,5.864,-73.679,-36.65,,,,16.107,,,,,-0.6547,,10-24-2025-Fri 19-02-58-PM,0.0,5.86,-70.434,inf,10-24-2025-Fri 19-04-42-PM,0.4,5.86,-74.4649,18.3125,10-24-2025-Fri 18-59-47-PM,0.1,5.848,-70.3036,73.1,10-24-2025-Fri 18-59-09-PM,-0.2,5.856,-66.594,-36.6,10-24-2025-Fri 18-49-12-PM,0.1,5.86,-57.4494,73.25,10-24-2025-Fri 18-53-01-PM,-0.1,5.856,-59.237,-73.2,10-24-2025-Fri 18-42-40-PM,0.1,5.848,-50.3549,73.1,10-24-2025-Fri 18-44-24-PM,0.2,5.86,-49.493,36.625,10-24-2025-Fri 18-42-47-PM,0.0,5.844,-50.1237,inf,10-24-2025-Fri 18-46-40-PM,-0.1,5.852,-53.36,-73.15
10-24-2025-Fri 19-04-11-PM,0.0,5.852,-76.604,inf,10-24-2025-Fri 19-06-57-PM,0.1,5.86,-76.494,73.25,,,,-17.53,,10-24-2025-Fri 19-06-55-PM,0.0,5.864,-74.7923,inf,,,,7.919,,,,,-5.0494,,10-24-2025-Fri 19-03-01-PM,0.0,5.86,-70.51,inf,10-24-2025-Fri 19-05-46-PM,0.4,5.86,-76.2322,18.3125,10-24-2025-Fri 18-59-49-PM,0.1,5.848,-70.4019,73.1,10-24-2025-Fri 18-59-12-PM,0.1,5.856,-66.67,73.2,10-24-2025-Fri 18-49-15-PM,0.3,5.856,-57.4494,24.4,10-24-2025-Fri 18-53-03-PM,0.0,5.856,-59.27,inf,10-24-2025-Fri 18-42-43-PM,0.1,5.848,-50.388,73.1,10-24-2025-Fri 18-44-26-PM,0.3,5.864,-49.548,24.4333,10-24-2025-Fri 18-42-50-PM,0.2,5.848,-50.1567,36.55,10-24-2025-Fri 18-46-47-PM,0.1,5.856,-53.492,73.2
10-24-2025-Fri 19-04-14-PM,-0.1,5.852,-76.686,-73.15,,,,16.1405,,,,,-18.721,,10-24-2025-Fri 19-06-57-PM,-0.3,5.864,-74.7923,-24.4333,,,,6.113,,,,,-9.271,,10-24-2025-Fri 19-03-03-PM,-0.3,5.86,-70.587,-24.4167,10-24-2025-Fri 19-05-48-PM,0.1,5.86,-76.265,73.25,10-24-2025-Fri 18-59-51-PM,0.1,5.852,-70.4019,73.15,10-24-2025-Fri 18-59-14-PM,0.1,5.856,-66.703,73.2,10-24-2025-Fri 18-49-17-PM,0.2,5.856,-57.4494,36.6,10-24-2025-Fri 18-53-06-PM,0.1,5.856,-59.314,73.2,10-24-2025-Fri 18-42-45-PM,-0.1,5.848,-50.4871,-73.1,10-24-2025-Fri 18-44-29-PM,0.2,5.864,-49.592,36.65,10-24-2025-Fri 18-42-52-PM,0.2,5.848,-50.2228,36.55,10-24-2025-Fri 18-46-49-PM,0.2,5.852,-53.508,36.575
