Timestamp,DNEpct Cell 1 Temp,DNEpct Cell 3 Temp,DNEpct Cell 5 Temp,DNEpct Cell 7 Temp,50pct Cell 10 Temp,50pct Cell 12 Temp,50pct Cell 14 Temp,50pct Cell 16 Temp
08-29-2025-Fri 13-05-01-PM,-9.221,-8.445,-7.306,-8.099,-9.003,-8.021,-8.065,-8.936
08-29-2025-Fri 13-05-04-PM,-9.187,-8.423,-7.317,-8.087,-8.97,-8.021,-8.054,-8.919
08-29-2025-Fri 13-05-06-PM,-9.221,-8.445,-7.339,-8.11,-9.003,-8.043,-8.087,-8.936
08-29-2025-Fri 13-05-08-PM,-9.238,-8.456,-7.351,-8.11,-9.014,-8.054,-8.087,-8.936
08-29-2025-Fri 13-05-11-PM,-9.238,-8.467,-7.362,-8.143,-9.014,-8.054,-8.11,-8.969
08-29-2025-Fri 13-05-13-PM,-9.187,-8.456,-7.373,-8.143,-8.992,-8.076,-8.099,-8.969
08-29-2025-Fri 13-05-15-PM,-9.238,-8.478,-7.384,-8.132,-9.025,-8.088,-8.11,-8.953
08-29-2025-Fri 13-05-18-PM,-9.254,-8.478,-7.373,-8.132,-9.025,-8.065,-8.11,-8.953
08-29-2025-Fri 13-05-20-PM,-9.221,-8.478,-7.395,-8.143,-9.014,-8.088,-8.121,-8.953
08-29-2025-Fri 13-05-23-PM,-9.204,-8.456,-7.406,-8.166,-9.003,-8.099,-8.143,-8.986
08-29-2025-Fri 13-05-25-PM,-9.254,-8.49,-7.395,-8.166,-9.037,-8.088,-8.132,-8.986
08-29-2025-Fri 13-05-27-PM,-9.238,-8.478,-7.395,-8.166,-9.025,-8.088,-8.132,-8.986
08-29-2025-Fri 13-05-30-PM,-9.204,-8.445,-7.384,-8.143,-8.992,-8.088,-8.121,-8.986
08-29-2025-Fri 13-05-32-PM,-9.288,-8.512,-7.418,-8.177,-9.07,-8.11,-8.154,-8.986
08-29-2025-Fri 13-05-35-PM,-9.238,-8.49,-7.429,-8.166,-9.025,-8.099,-8.166,-8.953
08-29-2025-Fri 13-05-37-PM,-9.221,-8.501,-7.429,-8.188,-9.025,-8.121,-8.143,-9.003
08-29-2025-Fri 13-05-39-PM,-9.238,-8.501,-7.429,-8.199,-9.037,-8.121,-8.166,-9.02
08-29-2025-Fri 13-05-42-PM,-9.204,-8.467,-7.429,-8.21,-9.014,-8.11,-8.177,-9.02
08-29-2025-Fri 13-05-45-PM,-9.271,-8.534,-7.474,-8.233,-9.059,-8.144,-8.188,-9.036
08-29-2025-Fri 13-05-47-PM,-9.271,-8.545,-7.474,-8.244,-9.07,-8.166,-8.21,-9.07
08-29-2025-Fri 13-05-50-PM,-9.305,-8.579,-7.518,-8.288,-9.104,-8.199,-8.255,-9.103
08-29-2025-Fri 13-05-54-PM,-9.305,-8.579,-7.54,-8.3,-9.104,-8.222,-8.277,-9.12
08-29-2025-Fri 13-05-59-PM,-9.371,-8.635,-7.563,-8.355,-9.171,-8.244,-8.311,-9.17
08-29-2025-Fri 13-06-02-PM,-9.371,-8.635,-7.596,-8.389,-9.171,-8.266,-8.344,-9.204
08-29-2025-Fri 13-06-04-PM,-9.371,-8.657,-7.641,-8.411,-9.182,-8.311,-8.378,-9.221
08-29-2025-Fri 13-06-06-PM,-9.371,-8.668,-7.663,-8.433,-9.193,-8.344,-8.411,-9.254
08-29-2025-Fri 13-06-09-PM,-9.388,-8.668,-7.641,-8.445,-9.204,-8.322,-8.4,-9.271
08-29-2025-Fri 13-06-11-PM,-9.455,-8.724,-7.686,-8.478,-9.26,-8.367,-8.433,-9.304
08-29-2025-Fri 13-06-14-PM,-9.455,-8.724,-7.697,-8.512,-9.271,-8.378,-8.467,-9.338
08-29-2025-Fri 13-06-16-PM,-9.472,-8.757,-7.719,-8.512,-9.282,-8.4,-8.456,-9.338
08-29-2025-Fri 13-06-19-PM,-9.489,-8.758,-7.719,-8.545,-9.304,-8.4,-8.489,-9.371
08-29-2025-Fri 13-06-21-PM,-9.522,-8.802,-7.764,-8.579,-9.327,-8.434,-8.512,-9.405
08-29-2025-Fri 13-06-23-PM,-9.522,-8.802,-7.786,-8.579,-9.338,-8.456,-8.534,-9.388
08-29-2025-Fri 13-06-26-PM,-9.539,-8.802,-7.775,-8.59,-9.349,-8.456,-8.545,-9.422
08-29-2025-Fri 13-06-28-PM,-9.556,-8.847,-7.82,-8.623,-9.371,-8.49,-8.567,-9.438
08-29-2025-Fri 13-06-30-PM,-9.589,-8.869,-7.831,-8.646,-9.405,-8.512,-8.59,-9.472
08-29-2025-Fri 13-06-33-PM,-9.606,-8.88,-7.853,-8.657,-9.416,-8.523,-8.612,-9.472
08-29-2025-Fri 13-06-35-PM,-9.639,-8.925,-7.876,-8.679,-9.45,-8.557,-8.623,-9.505
08-29-2025-Fri 13-06-38-PM,-9.623,-8.903,-7.887,-8.701,-9.438,-8.557,-8.646,-9.522
08-29-2025-Fri 13-06-41-PM,-9.639,-8.914,-7.898,-8.713,-9.461,-8.579,-8.657,-9.539
08-29-2025-Fri 13-06-44-PM,-9.689,-8.947,-7.909,-8.746,-9.505,-8.59,-8.679,-9.572
08-29-2025-Fri 13-06-46-PM,-9.689,-9.003,-7.987,-8.757,-9.505,-8.668,-8.713,-9.589
08-29-2025-Fri 13-06-49-PM,-9.756,-9.025,-7.976,-8.791,-9.561,-8.657,-8.735,-9.622
08-29-2025-Fri 13-06-51-PM,-9.74,-9.037,-7.998,-8.791,-9.561,-8.679,-8.735,-9.606
08-29-2025-Fri 13-06-53-PM,-9.79,-9.092,-8.043,-8.835,-9.606,-8.724,-8.78,-9.656
08-29-2025-Fri 13-06-56-PM,-9.823,-9.103,-8.032,-8.835,-9.628,-8.713,-8.768,-9.656
08-29-2025-Fri 13-06-58-PM,-9.823,-9.07,-8.032,-8.869,-9.628,-8.702,-8.813,-9.689
08-29-2025-Fri 13-07-00-PM,-9.807,-9.104,-8.076,-8.869,-9.628,-8.758,-8.813,-9.689
08-29-2025-Fri 13-07-03-PM,-9.857,-9.115,-8.076,-8.902,-9.662,-8.746,-8.847,-9.723
08-29-2025-Fri 13-07-05-PM,-9.89,-9.182,-8.121,-8.925,-9.695,-8.802,-8.869,-9.756
08-29-2025-Fri 13-07-08-PM,-9.89,-9.171,-8.132,-8.936,-9.706,-8.813,-8.88,-9.756
08-29-2025-Fri 13-07-10-PM,-9.941,-9.204,-8.132,-8.958,-9.74,-8.813,-8.891,-9.79
08-29-2025-Fri 13-07-13-PM,-9.907,-9.204,-8.166,-8.981,-9.729,-8.847,-8.914,-9.807
08-29-2025-Fri 13-07-15-PM,-9.974,-9.215,-8.155,-8.992,-9.773,-8.825,-8.925,-9.807
08-29-2025-Fri 13-07-17-PM,-9.974,-9.26,-8.166,-8.958,-9.784,-8.869,-8.914,-9.79
08-29-2025-Fri 13-07-20-PM,-10.008,-9.26,-8.188,-8.981,-9.784,-8.869,-8.936,-9.823
08-29-2025-Fri 13-07-22-PM,-10.024,-9.282,-8.21,-9.025,-9.829,-8.891,-8.958,-9.84
08-29-2025-Fri 13-07-25-PM,-10.008,-9.338,-8.277,-9.047,-9.818,-8.958,-8.981,-9.873
08-29-2025-Fri 13-07-27-PM,-10.024,-9.293,-8.255,-9.081,-9.829,-8.925,-9.014,-9.907
08-29-2025-Fri 13-07-29-PM,-10.024,-9.304,-8.266,-9.081,-9.829,-8.936,-9.014,-9.907
08-29-2025-Fri 13-07-32-PM,-10.074,-9.338,-8.277,-9.092,-9.874,-8.958,-9.036,-9.924
08-29-2025-Fri 13-07-34-PM,-10.091,-9.383,-8.311,-9.126,-9.896,-8.992,-9.059,-9.957
08-29-2025-Fri 13-07-36-PM,-10.141,-9.405,-8.333,-9.137,-9.929,-9.003,-9.07,-9.957
08-29-2025-Fri 13-07-39-PM,-10.158,-9.416,-8.333,-9.17,-9.963,-9.014,-9.103,-9.991
08-29-2025-Fri 13-07-41-PM,-10.192,-9.449,-8.367,-9.17,-9.985,-9.048,-9.114,-9.991
08-29-2025-Fri 13-07-43-PM,-10.141,-9.427,-8.378,-9.181,-9.952,-9.048,-9.126,-9.991
08-29-2025-Fri 13-07-46-PM,-10.208,-9.494,-8.423,-9.204,-10.008,-9.104,-9.148,-10.024
08-29-2025-Fri 13-07-49-PM,-10.208,-9.483,-8.434,-9.248,-10.008,-9.104,-9.181,-10.074
08-29-2025-Fri 13-07-51-PM,-10.259,-9.505,-8.423,-9.248,-10.041,-9.092,-9.192,-10.074
08-29-2025-Fri 13-07-53-PM,-10.225,-9.483,-8.434,-9.248,-10.03,-9.115,-9.204,-10.074
08-29-2025-Fri 13-07-58-PM,-10.275,-9.528,-8.456,-9.293,-10.074,-9.137,-9.226,-10.125
08-29-2025-Fri 13-08-03-PM,-10.259,-9.528,-8.49,-9.304,-10.063,-9.159,-9.248,-10.125
08-29-2025-Fri 13-08-05-PM,-10.309,-9.583,-8.534,-9.349,-10.108,-9.204,-9.293,-10.175
08-29-2025-Fri 13-08-08-PM,-10.326,-9.595,-8.545,-9.36,-10.13,-9.226,-9.304,-10.192
08-29-2025-Fri 13-08-10-PM,-10.359,-9.628,-8.568,-9.393,-10.164,-9.249,-9.326,-10.225
08-29-2025-Fri 13-08-14-PM,-10.392,-9.639,-8.557,-9.382,-10.186,-9.237,-9.326,-10.208
08-29-2025-Fri 13-08-17-PM,-10.426,-9.684,-8.612,-9.427,-10.22,-9.293,-9.36,-10.258
08-29-2025-Fri 13-08-19-PM,-10.443,-9.695,-8.635,-9.438,-10.231,-9.304,-9.382,-10.258
08-29-2025-Fri 13-08-21-PM,-10.443,-9.729,-8.657,-9.449,-10.242,-9.338,-9.382,-10.275
08-29-2025-Fri 13-08-24-PM,-10.51,-9.751,-8.657,-9.483,-10.298,-9.338,-9.416,-10.309
08-29-2025-Fri 13-08-26-PM,-10.493,-9.751,-8.668,-9.472,-10.286,-9.36,-9.405,-10.309
08-29-2025-Fri 13-08-28-PM,-10.493,-9.74,-8.679,-9.494,-10.286,-9.36,-9.449,-10.325
08-29-2025-Fri 13-08-31-PM,-10.543,-9.807,-8.713,-9.505,-10.331,-9.394,-9.449,-10.325
08-29-2025-Fri 13-08-33-PM,-10.476,-9.784,-8.757,-9.539,-10.298,-9.438,-9.483,-10.359
08-29-2025-Fri 13-08-35-PM,-10.577,-9.84,-8.769,-9.55,-10.365,-9.45,-9.494,-10.376
08-29-2025-Fri 13-08-38-PM,-10.543,-9.818,-8.758,-9.572,-10.342,-9.427,-9.505,-10.392
08-29-2025-Fri 13-08-41-PM,-10.56,-9.84,-8.78,-9.583,-10.365,-9.461,-9.527,-10.409
08-29-2025-Fri 13-08-43-PM,-10.593,-9.862,-8.802,-9.606,-10.387,-9.483,-9.539,-10.443
08-29-2025-Fri 13-08-45-PM,-10.644,-9.929,-8.836,-9.606,-10.432,-9.528,-9.55,-10.443
08-29-2025-Fri 13-08-48-PM,-10.627,-9.885,-8.824,-9.628,-10.42,-9.505,-9.572,-10.459
08-29-2025-Fri 13-08-50-PM,-10.66,-9.929,-8.847,-9.65,-10.443,-9.528,-9.583,-10.493
08-29-2025-Fri 13-08-52-PM,-10.694,-9.952,-8.869,-9.661,-10.476,-9.55,-9.606,-10.493
08-29-2025-Fri 13-08-55-PM,-10.694,-9.974,-8.891,-9.673,-10.476,-9.572,-9.606,-10.51
08-29-2025-Fri 13-08-57-PM,-10.727,-9.985,-8.903,-9.695,-10.51,-9.583,-9.639,-10.526
08-29-2025-Fri 13-09-00-PM,-10.727,-9.996,-8.914,-9.684,-10.51,-9.595,-9.639,-10.51
08-29-2025-Fri 13-09-02-PM,-10.71,-9.985,-8.903,-9.706,-10.51,-9.595,-9.639,-10.543
08-29-2025-Fri 13-09-04-PM,-10.71,-9.974,-8.925,-9.717,-10.51,-9.606,-9.661,-10.543
08-29-2025-Fri 13-09-07-PM,-10.761,-10.019,-8.958,-9.751,-10.543,-9.628,-9.695,-10.576
08-29-2025-Fri 13-09-09-PM,-10.777,-10.063,-8.992,-9.751,-10.565,-9.673,-9.695,-10.576
08-29-2025-Fri 13-09-11-PM,-10.744,-10.019,-8.97,-9.751,-10.543,-9.65,-9.695,-10.576
08-29-2025-Fri 13-09-14-PM,-10.727,-10.03,-9.003,-9.784,-10.543,-9.684,-9.728,-10.61
08-29-2025-Fri 13-09-16-PM,-10.811,-10.097,-9.014,-9.784,-10.61,-9.706,-9.728,-10.61
08-29-2025-Fri 13-09-19-PM,-10.794,-10.086,-9.037,-9.806,-10.588,-9.717,-9.751,-10.643
08-29-2025-Fri 13-09-21-PM,-10.844,-10.097,-9.025,-9.818,-10.632,-9.706,-9.762,-10.643
08-29-2025-Fri 13-09-23-PM,-10.878,-10.175,-9.081,-9.829,-10.666,-9.773,-9.784,-10.66
08-29-2025-Fri 13-09-26-PM,-10.844,-10.153,-9.092,-9.862,-10.644,-9.773,-9.806,-10.694
08-29-2025-Fri 13-09-28-PM,-10.911,-10.164,-9.081,-9.84,-10.688,-9.762,-9.795,-10.66
08-29-2025-Fri 13-09-30-PM,-10.894,-10.153,-9.104,-9.884,-10.688,-9.784,-9.84,-10.71
08-29-2025-Fri 13-09-33-PM,-10.911,-10.197,-9.126,-9.873,-10.699,-9.807,-9.818,-10.694
08-29-2025-Fri 13-09-35-PM,-10.978,-10.197,-9.092,-9.896,-10.744,-9.773,-9.84,-10.727
08-29-2025-Fri 13-09-38-PM,-10.895,-10.186,-9.148,-9.918,-10.699,-9.829,-9.862,-10.744
08-29-2025-Fri 13-09-40-PM,-10.995,-10.242,-9.159,-9.951,-10.777,-9.84,-9.896,-10.777
08-29-2025-Fri 13-09-43-PM,-10.945,-10.231,-9.17,-9.94,-10.755,-9.862,-9.896,-10.761
08-29-2025-Fri 13-09-45-PM,-10.978,-10.264,-9.204,-9.963,-10.777,-9.885,-9.918,-10.777
08-29-2025-Fri 13-09-47-PM,-10.961,-10.253,-9.193,-9.974,-10.766,-9.885,-9.907,-10.811
08-29-2025-Fri 13-09-50-PM,-10.978,-10.275,-9.204,-9.963,-10.777,-9.896,-9.907,-10.794
08-29-2025-Fri 13-09-52-PM,-10.995,-10.286,-9.226,-9.996,-10.8,-9.918,-9.94,-10.827
08-29-2025-Fri 13-09-54-PM,-11.045,-10.309,-9.226,-9.996,-10.833,-9.918,-9.94,-10.827
08-29-2025-Fri 13-09-57-PM,-11.028,-10.309,-9.26,-10.03,-10.822,-9.929,-9.974,-10.844
08-29-2025-Fri 13-09-59-PM,-10.995,-10.309,-9.293,-10.052,-10.811,-9.974,-10.007,-10.878
08-29-2025-Fri 13-10-01-PM,-11.078,-10.331,-9.26,-10.052,-10.867,-9.941,-9.996,-10.878
08-29-2025-Fri 13-10-04-PM,-11.112,-10.376,-9.304,-10.074,-10.889,-9.974,-10.018,-10.894
08-29-2025-Fri 13-10-06-PM,-11.079,-10.353,-9.316,-10.074,-10.878,-9.996,-10.03,-10.894
08-29-2025-Fri 13-10-09-PM,-11.062,-10.365,-9.327,-10.097,-10.878,-10.019,-10.041,-10.928
08-29-2025-Fri 13-10-11-PM,-11.146,-10.443,-9.371,-10.097,-10.934,-10.052,-10.052,-10.911
08-29-2025-Fri 13-10-13-PM,-11.179,-10.432,-9.338,-10.108,-10.967,-10.03,-10.063,-10.928
08-29-2025-Fri 13-10-16-PM,-11.162,-10.409,-9.349,-10.13,-10.956,-10.03,-10.085,-10.945
08-29-2025-Fri 13-10-18-PM,-11.196,-10.465,-9.405,-10.152,-10.978,-10.086,-10.108,-10.978
08-29-2025-Fri 13-10-20-PM,-11.212,-10.465,-9.405,-10.163,-10.989,-10.075,-10.119,-10.978
08-29-2025-Fri 13-10-23-PM,-11.246,-10.498,-9.416,-10.175,-11.023,-10.097,-10.141,-10.995
08-29-2025-Fri 13-10-25-PM,-11.196,-10.487,-9.438,-10.163,-10.989,-10.119,-10.13,-10.978
08-29-2025-Fri 13-10-28-PM,-11.212,-10.498,-9.438,-10.197,-11.012,-10.13,-10.141,-11.028
08-29-2025-Fri 13-10-30-PM,-11.246,-10.51,-9.416,-10.186,-11.034,-10.119,-10.141,-11.028
08-29-2025-Fri 13-10-33-PM,-11.263,-10.51,-9.461,-10.219,-11.045,-10.13,-10.163,-11.028
08-29-2025-Fri 13-10-35-PM,-11.196,-10.487,-9.461,-10.23,-10.989,-10.119,-10.175,-11.045
08-29-2025-Fri 13-10-40-PM,-11.229,-10.51,-9.472,-10.23,-11.023,-10.141,-10.186,-11.045
08-29-2025-Fri 13-10-43-PM,-11.229,-10.543,-9.505,-10.264,-11.045,-10.186,-10.208,-11.078
08-29-2025-Fri 13-10-47-PM,-11.279,-10.577,-9.528,-10.253,-11.067,-10.197,-10.208,-11.062
08-29-2025-Fri 13-10-50-PM,-11.263,-10.554,-9.528,-10.286,-11.067,-10.197,-10.23,-11.095
08-29-2025-Fri 13-10-52-PM,-11.313,-10.599,-9.539,-10.309,-11.112,-10.22,-10.253,-11.129
08-29-2025-Fri 13-10-55-PM,-11.33,-10.61,-9.561,-10.309,-11.123,-10.231,-10.264,-11.112
08-29-2025-Fri 13-10-57-PM,-11.38,-10.666,-9.583,-10.32,-11.168,-10.264,-10.275,-11.129
08-29-2025-Fri 13-11-00-PM,-11.363,-10.621,-9.561,-10.32,-11.157,-10.242,-10.275,-11.129
08-29-2025-Fri 13-11-02-PM,-11.363,-10.666,-9.606,-10.353,-11.168,-10.286,-10.297,-11.162
08-29-2025-Fri 13-11-04-PM,-11.363,-10.644,-9.606,-10.353,-11.157,-10.275,-10.309,-11.162
08-29-2025-Fri 13-11-07-PM,-11.38,-10.655,-9.606,-10.376,-11.179,-10.275,-10.331,-11.179
08-29-2025-Fri 13-11-09-PM,-11.38,-10.688,-9.662,-10.376,-11.179,-10.331,-10.342,-11.179
08-29-2025-Fri 13-11-11-PM,-11.413,-10.677,-9.65,-10.398,-11.212,-10.32,-10.364,-11.196
08-29-2025-Fri 13-11-14-PM,-11.43,-10.699,-9.662,-10.398,-11.224,-10.331,-10.364,-11.196
08-29-2025-Fri 13-11-16-PM,-11.43,-10.699,-9.65,-10.409,-11.224,-10.331,-10.364,-11.229
08-29-2025-Fri 13-11-19-PM,-11.363,-10.677,-9.684,-10.42,-11.179,-10.353,-10.376,-11.229
08-29-2025-Fri 13-11-21-PM,-11.43,-10.733,-9.706,-10.431,-11.235,-10.387,-10.398,-11.246
08-29-2025-Fri 13-11-23-PM,-11.463,-10.789,-9.729,-10.442,-11.257,-10.409,-10.398,-11.263
08-29-2025-Fri 13-11-26-PM,-11.497,-10.777,-9.717,-10.454,-11.279,-10.387,-10.409,-11.263
08-29-2025-Fri 13-11-28-PM,-11.447,-10.766,-9.762,-10.476,-11.257,-10.432,-10.442,-11.279
08-29-2025-Fri 13-11-31-PM,-11.463,-10.766,-9.762,-10.476,-11.268,-10.432,-10.454,-11.279
08-29-2025-Fri 13-11-33-PM,-11.447,-10.766,-9.762,-10.498,-11.268,-10.432,-10.454,-11.296
08-29-2025-Fri 13-11-35-PM,-11.447,-10.733,-9.751,-10.509,-11.257,-10.409,-10.465,-11.313
08-29-2025-Fri 13-11-38-PM,-11.497,-10.777,-9.773,-10.52,-11.302,-10.443,-10.487,-11.329
08-29-2025-Fri 13-11-40-PM,-11.53,-10.822,-9.784,-10.52,-11.324,-10.454,-10.476,-11.329
08-29-2025-Fri 13-11-43-PM,-11.53,-10.822,-9.795,-10.532,-11.335,-10.476,-10.487,-11.346
08-29-2025-Fri 13-11-45-PM,-11.547,-10.855,-9.829,-10.543,-11.346,-10.498,-10.498,-11.346
08-29-2025-Fri 13-11-47-PM,-11.58,-10.844,-9.818,-10.554,-11.369,-10.476,-10.521,-11.346
08-29-2025-Fri 13-11-50-PM,-11.614,-10.878,-9.84,-10.576,-11.391,-10.498,-10.543,-11.38
08-29-2025-Fri 13-11-52-PM,-11.581,-10.856,-9.84,-10.587,-11.38,-10.51,-10.554,-11.396
08-29-2025-Fri 13-11-54-PM,-11.564,-10.855,-9.862,-10.587,-11.369,-10.521,-10.554,-11.38
08-29-2025-Fri 13-11-57-PM,-11.564,-10.878,-9.885,-10.587,-11.38,-10.554,-10.565,-11.38
08-29-2025-Fri 13-11-59-PM,-11.581,-10.867,-9.885,-10.61,-11.391,-10.543,-10.587,-11.396
08-29-2025-Fri 13-12-02-PM,-11.581,-10.9,-9.918,-10.621,-11.391,-10.577,-10.587,-11.413
08-29-2025-Fri 13-12-04-PM,-11.648,-10.934,-9.907,-10.654,-11.447,-10.565,-10.61,-11.447
08-29-2025-Fri 13-12-06-PM,-11.597,-10.911,-9.918,-10.643,-11.413,-10.588,-10.61,-11.447
08-29-2025-Fri 13-12-09-PM,-11.631,-10.922,-9.929,-10.643,-11.436,-10.588,-10.621,-11.43
08-29-2025-Fri 13-12-11-PM,-11.681,-10.967,-9.941,-10.654,-11.469,-10.599,-10.621,-11.447
08-29-2025-Fri 13-12-13-PM,-11.631,-10.967,-9.963,-10.654,-11.447,-10.632,-10.621,-11.447
08-29-2025-Fri 13-12-16-PM,-11.664,-10.967,-9.963,-10.688,-11.469,-10.621,-10.654,-11.48
08-29-2025-Fri 13-12-18-PM,-11.647,-10.945,-9.963,-10.688,-11.458,-10.621,-10.654,-11.48
08-29-2025-Fri 13-12-20-PM,-11.698,-10.956,-9.974,-10.699,-11.491,-10.621,-10.677,-11.48
08-29-2025-Fri 13-12-23-PM,-11.714,-11.012,-9.996,-10.721,-11.525,-10.666,-10.688,-11.513
08-29-2025-Fri 13-12-25-PM,-11.748,-11.023,-10.008,-10.733,-11.536,-10.655,-10.688,-11.514
08-29-2025-Fri 13-12-28-PM,-11.748,-11.056,-10.03,-10.732,-11.547,-10.688,-10.699,-11.513
08-29-2025-Fri 13-12-30-PM,-11.681,-11.0,-10.041,-10.755,-11.502,-10.699,-10.733,-11.547
08-29-2025-Fri 13-12-33-PM,-11.765,-11.056,-10.03,-10.755,-11.569,-10.699,-10.721,-11.547
08-29-2025-Fri 13-12-35-PM,-11.698,-11.045,-10.086,-10.766,-11.525,-10.744,-10.744,-11.547
08-29-2025-Fri 13-12-38-PM,-11.714,-11.056,-10.086,-10.766,-11.536,-10.744,-10.744,-11.547
08-29-2025-Fri 13-12-40-PM,-11.765,-11.045,-10.074,-10.799,-11.569,-10.722,-10.777,-11.58
08-29-2025-Fri 13-12-42-PM,-11.748,-11.056,-10.086,-10.799,-11.569,-10.744,-10.777,-11.58
08-29-2025-Fri 13-12-45-PM,-11.798,-11.112,-10.119,-10.799,-11.603,-10.777,-10.788,-11.58
08-29-2025-Fri 13-12-47-PM,-11.798,-11.112,-10.119,-10.811,-11.603,-10.777,-10.777,-11.597
08-29-2025-Fri 13-12-50-PM,-11.815,-11.146,-10.164,-10.822,-11.614,-10.811,-10.799,-11.597
08-29-2025-Fri 13-12-52-PM,-11.815,-11.134,-10.141,-10.844,-11.614,-10.788,-10.799,-11.631
08-29-2025-Fri 13-12-54-PM,-11.832,-11.146,-10.141,-10.833,-11.647,-10.811,-10.799,-11.614
08-29-2025-Fri 13-12-57-PM,-11.848,-11.146,-10.13,-10.844,-11.659,-10.8,-10.811,-11.631
08-29-2025-Fri 13-12-59-PM,-11.815,-11.112,-10.153,-10.866,-11.625,-10.8,-10.844,-11.647
08-29-2025-Fri 13-13-02-PM,-11.865,-11.134,-10.164,-10.889,-11.659,-10.8,-10.855,-11.664
08-29-2025-Fri 13-13-04-PM,-11.865,-11.157,-10.186,-10.889,-11.67,-10.833,-10.866,-11.664
08-29-2025-Fri 13-13-06-PM,-11.848,-11.146,-10.164,-10.889,-11.659,-10.822,-10.855,-11.681
08-29-2025-Fri 13-13-09-PM,-11.882,-11.19,-10.22,-10.911,-11.681,-10.856,-10.878,-11.681
08-29-2025-Fri 13-13-11-PM,-11.898,-11.212,-10.208,-10.911,-11.703,-10.867,-10.878,-11.698
08-29-2025-Fri 13-13-13-PM,-11.848,-11.157,-10.219,-10.922,-11.67,-10.867,-10.9,-11.698
08-29-2025-Fri 13-13-16-PM,-11.882,-11.212,-10.253,-10.933,-11.692,-10.9,-10.922,-11.714
08-29-2025-Fri 13-13-18-PM,-11.898,-11.212,-10.242,-10.933,-11.714,-10.9,-10.922,-11.714
08-29-2025-Fri 13-13-20-PM,-11.949,-11.257,-10.253,-10.933,-11.759,-10.922,-10.911,-11.714
08-29-2025-Fri 13-13-23-PM,-11.949,-11.246,-10.253,-10.944,-11.748,-10.9,-10.933,-11.714
08-29-2025-Fri 13-13-25-PM,-11.965,-11.246,-10.253,-10.967,-11.759,-10.9,-10.933,-11.748
08-29-2025-Fri 13-13-28-PM,-11.932,-11.246,-10.275,-10.967,-11.737,-10.922,-10.933,-11.748
08-29-2025-Fri 13-13-30-PM,-11.932,-11.279,-10.32,-11.0,-11.748,-10.956,-10.967,-11.764
08-29-2025-Fri 13-13-33-PM,-11.965,-11.268,-10.298,-10.989,-11.77,-10.945,-10.967,-11.764
08-29-2025-Fri 13-13-35-PM,-11.982,-11.313,-10.32,-11.0,-11.792,-10.978,-10.978,-11.781
08-29-2025-Fri 13-13-37-PM,-11.949,-11.279,-10.331,-11.011,-11.77,-10.978,-10.978,-11.781
08-29-2025-Fri 13-13-40-PM,-11.965,-11.29,-10.353,-11.034,-11.781,-10.989,-11.023,-11.798
08-29-2025-Fri 13-13-42-PM,-11.999,-11.302,-10.365,-11.034,-11.804,-11.0,-11.023,-11.798
08-29-2025-Fri 13-13-45-PM,-11.999,-11.324,-10.353,-11.045,-11.815,-11.0,-11.023,-11.815
08-29-2025-Fri 13-13-47-PM,-12.016,-11.324,-10.365,-11.045,-11.826,-11.012,-11.034,-11.815
08-29-2025-Fri 13-13-50-PM,-12.032,-11.335,-10.365,-11.056,-11.837,-11.012,-11.023,-11.831
08-29-2025-Fri 13-13-52-PM,-12.032,-11.357,-10.376,-11.045,-11.848,-11.034,-11.023,-11.815
08-29-2025-Fri 13-13-54-PM,-12.015,-11.346,-10.409,-11.078,-11.837,-11.045,-11.067,-11.831
08-29-2025-Fri 13-13-57-PM,-12.049,-11.324,-10.353,-11.078,-11.871,-11.012,-11.056,-11.848
08-29-2025-Fri 13-13-59-PM,-12.015,-11.391,-10.454,-11.089,-11.837,-11.09,-11.067,-11.848
08-29-2025-Fri 13-14-02-PM,-12.032,-11.357,-10.409,-11.101,-11.859,-11.056,-11.078,-11.865
08-29-2025-Fri 13-14-04-PM,-12.032,-11.38,-10.443,-11.112,-11.859,-11.079,-11.101,-11.865
08-29-2025-Fri 13-14-06-PM,-12.082,-11.413,-10.443,-11.134,-11.904,-11.09,-11.112,-11.898
08-29-2025-Fri 13-14-09-PM,-12.099,-11.413,-10.443,-11.123,-11.904,-11.079,-11.101,-11.882
08-29-2025-Fri 13-14-11-PM,-12.066,-11.402,-10.476,-11.145,-11.893,-11.112,-11.123,-11.898
08-29-2025-Fri 13-14-13-PM,-12.099,-11.402,-10.465,-11.156,-11.915,-11.101,-11.134,-11.915
08-29-2025-Fri 13-14-16-PM,-12.049,-11.424,-10.51,-11.168,-11.882,-11.134,-11.145,-11.915
08-29-2025-Fri 13-14-18-PM,-12.116,-11.447,-10.498,-11.168,-11.926,-11.134,-11.156,-11.932
08-29-2025-Fri 13-14-20-PM,-12.099,-11.424,-10.476,-11.168,-11.926,-11.123,-11.145,-11.932
08-29-2025-Fri 13-14-23-PM,-12.082,-11.447,-10.532,-11.19,-11.915,-11.168,-11.179,-11.948
08-29-2025-Fri 13-14-25-PM,-12.116,-11.502,-10.543,-11.19,-11.949,-11.19,-11.168,-11.948
08-29-2025-Fri 13-14-28-PM,-12.116,-11.469,-10.532,-11.212,-11.949,-11.179,-11.19,-11.982
08-29-2025-Fri 13-14-30-PM,-12.132,-11.48,-10.543,-11.201,-11.96,-11.179,-11.19,-11.948
