Cell 1 Timestamp,45pct Cell 1 Current,45pct Cell 1 Voltage,45pct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,45pct Cell 2 Current,45pct Cell 2 Voltage,45pct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,45pct Cell 3 Current,45pct Cell 3 Voltage,45pct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,45pct Cell 4 Current,45pct Cell 4 Voltage,45pct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,40pct Cell 5 Current,40pct Cell 5 Voltage,40pct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,40pct Cell 6 Current,40pct Cell 6 Voltage,40pct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,40pct Cell 7 Current,40pct Cell 7 Voltage,40pct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,40pct Cell 8 Current,40pct Cell 8 Voltage,40pct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,35pct Cell 9 Current,35pct Cell 9 Voltage,35pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,35pct Cell 10 Current,35pct Cell 10 Voltage,35pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,35pct Cell 11 Current,35pct Cell 11 Voltage,35pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,35pct Cell 12 Current,35pct Cell 12 Voltage,35pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,30pct Cell 13 Current,30pct Cell 13 Voltage,30pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,30pct Cell 14 Current,30pct Cell 14 Voltage,30pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,30pct Cell 15 Current,30pct Cell 15 Voltage,30pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,30pct Cell 16 Current,30pct Cell 16 Voltage,30pct Cell 16 Temp,Cell 16 Resistance
09-27-2025-Sat 13-34-21-PM,0.1,5.968,-72.333,74.6,09-27-2025-Sat 13-34-21-PM,0.2,5.972,-68.368,37.325,09-27-2025-Sat 13-34-21-PM,0.0,5.976,-70.28,inf,09-27-2025-Sat 13-34-21-PM,0.2,5.98,-68.2039,37.375,09-27-2025-Sat 13-34-21-PM,0.1,5.976,-70.215,74.7,09-27-2025-Sat 13-34-21-PM,0.0,5.976,-68.8603,inf,09-27-2025-Sat 13-34-21-PM,0.2,5.972,-70.336,37.325,09-27-2025-Sat 13-34-21-PM,0.2,5.976,-70.0084,37.35,09-27-2025-Sat 13-34-21-PM,-0.1,5.964,-76.2976,-74.55,09-27-2025-Sat 13-34-21-PM,0.0,5.968,-72.978,inf,09-27-2025-Sat 13-34-21-PM,-0.1,5.968,-74.2685,-74.6,09-27-2025-Sat 13-34-21-PM,0.0,5.972,-72.018,inf,09-27-2025-Sat 13-34-21-PM,-0.1,5.96,-73.5808,-74.5,09-27-2025-Sat 13-34-21-PM,0.2,5.976,-71.527,37.35,09-27-2025-Sat 13-34-21-PM,0.0,5.964,-72.1393,inf,09-27-2025-Sat 13-34-21-PM,0.3,5.964,-71.074,24.85
09-27-2025-Sat 13-34-23-PM,0.2,5.964,-72.366,37.275,09-27-2025-Sat 13-34-23-PM,0.0,5.972,-68.4008,inf,09-27-2025-Sat 13-34-23-PM,0.4,5.972,-70.313,18.6625,09-27-2025-Sat 13-34-23-PM,-0.3,5.98,-68.2695,-24.9167,09-27-2025-Sat 13-34-23-PM,0.4,5.976,-70.259,18.675,09-27-2025-Sat 13-34-23-PM,0.2,5.972,-68.893,37.325,09-27-2025-Sat 13-34-23-PM,-0.2,5.972,-70.38,-37.325,09-27-2025-Sat 13-34-23-PM,0.1,5.976,-70.0739,74.7,09-27-2025-Sat 13-34-23-PM,0.1,5.964,-76.3304,74.55,09-27-2025-Sat 13-34-23-PM,0.0,5.968,-73.0,inf,09-27-2025-Sat 13-34-23-PM,0.2,5.972,-74.2685,37.325,09-27-2025-Sat 13-34-23-PM,0.4,5.968,-72.051,18.65,09-27-2025-Sat 13-34-23-PM,-0.1,5.96,-73.6136,-74.5,09-27-2025-Sat 13-34-23-PM,0.1,5.976,-71.56,74.7,09-27-2025-Sat 13-34-23-PM,0.2,5.964,-72.1721,37.275,09-27-2025-Sat 13-34-23-PM,0.0,5.968,-71.123,inf
09-27-2025-Sat 13-34-26-PM,-0.1,5.968,-72.398,-74.6,09-27-2025-Sat 13-34-26-PM,-0.1,5.972,-68.4664,-74.65,09-27-2025-Sat 13-34-26-PM,0.0,5.976,-70.378,inf,09-27-2025-Sat 13-34-26-PM,0.0,5.976,-68.3351,inf,09-27-2025-Sat 13-34-26-PM,0.0,5.976,-70.302,inf,09-27-2025-Sat 13-34-26-PM,0.0,5.972,-68.9258,inf,09-27-2025-Sat 13-34-26-PM,0.0,5.972,-70.412,inf,09-27-2025-Sat 13-34-26-PM,0.1,5.976,-70.1068,74.7,09-27-2025-Sat 13-34-26-PM,0.1,5.964,-76.3304,74.55,09-27-2025-Sat 13-34-26-PM,0.1,5.972,-73.044,74.65,09-27-2025-Sat 13-34-26-PM,0.0,5.972,-74.3339,inf,09-27-2025-Sat 13-34-26-PM,0.4,5.968,-72.105,18.65,09-27-2025-Sat 13-34-26-PM,0.0,5.964,-73.6463,inf,09-27-2025-Sat 13-34-26-PM,0.0,5.972,-71.592,inf,09-27-2025-Sat 13-34-26-PM,0.0,5.964,-72.2048,inf,09-27-2025-Sat 13-34-26-PM,-0.1,5.968,-71.156,-74.6
09-27-2025-Sat 13-34-28-PM,0.1,5.968,-72.447,74.6,09-27-2025-Sat 13-34-28-PM,0.4,5.976,-68.4992,18.675,09-27-2025-Sat 13-34-28-PM,0.2,5.976,-70.4,37.35,09-27-2025-Sat 13-34-28-PM,0.0,5.98,-68.368,inf,09-27-2025-Sat 13-34-28-PM,0.2,5.976,-70.335,37.35,09-27-2025-Sat 13-34-28-PM,0.1,5.976,-68.9587,74.7,09-27-2025-Sat 13-34-28-PM,0.0,5.976,-70.456,inf,09-27-2025-Sat 13-34-28-PM,0.1,5.972,-70.1396,74.65,09-27-2025-Sat 13-34-28-PM,0.0,5.964,-76.3958,inf,09-27-2025-Sat 13-34-28-PM,-0.1,5.972,-73.076,-74.65,09-27-2025-Sat 13-34-28-PM,-0.1,5.968,-74.3339,-74.6,09-27-2025-Sat 13-34-28-PM,-0.1,5.968,-72.127,-74.6,09-27-2025-Sat 13-34-28-PM,0.0,5.964,-73.679,inf,09-27-2025-Sat 13-34-28-PM,0.0,5.976,-71.636,inf,09-27-2025-Sat 13-34-28-PM,0.0,5.964,-72.2704,inf,09-27-2025-Sat 13-34-28-PM,0.0,5.968,-71.205,inf
09-27-2025-Sat 13-34-30-PM,0.3,5.968,-72.464,24.8667,09-27-2025-Sat 13-34-30-PM,0.3,5.976,-68.5321,24.9,09-27-2025-Sat 13-34-30-PM,0.2,5.972,-70.422,37.325,09-27-2025-Sat 13-34-30-PM,0.0,5.98,-68.368,inf,09-27-2025-Sat 13-34-30-PM,0.1,5.976,-70.357,74.7,09-27-2025-Sat 13-34-30-PM,0.1,5.972,-68.9915,74.65,09-27-2025-Sat 13-34-30-PM,-0.2,5.976,-70.489,-37.35,09-27-2025-Sat 13-34-30-PM,0.1,5.976,-70.2052,74.7,09-27-2025-Sat 13-34-30-PM,0.1,5.964,-76.3958,74.55,09-27-2025-Sat 13-34-30-PM,0.4,5.972,-73.098,18.6625,09-27-2025-Sat 13-34-30-PM,0.0,5.972,-74.3667,inf,09-27-2025-Sat 13-34-30-PM,0.0,5.968,-72.149,inf,09-27-2025-Sat 13-34-30-PM,0.0,5.96,-73.7118,inf,09-27-2025-Sat 13-34-30-PM,0.0,5.976,-71.658,inf,09-27-2025-Sat 13-34-30-PM,0.1,5.964,-72.2704,74.55,09-27-2025-Sat 13-34-30-PM,0.1,5.968,-71.238,74.6
09-27-2025-Sat 13-34-33-PM,-0.1,5.964,-72.513,-74.55,09-27-2025-Sat 13-34-33-PM,0.2,5.976,-68.5977,37.35,09-27-2025-Sat 13-34-33-PM,0.1,5.976,-70.488,74.7,09-27-2025-Sat 13-34-33-PM,0.1,5.976,-68.4335,74.7,09-27-2025-Sat 13-34-33-PM,0.0,5.976,-70.401,inf,09-27-2025-Sat 13-34-33-PM,-0.1,5.976,-69.0242,-74.7,09-27-2025-Sat 13-34-33-PM,-0.2,5.972,-70.533,-37.325,09-27-2025-Sat 13-34-33-PM,0.2,5.972,-70.2379,37.325,09-27-2025-Sat 13-34-33-PM,0.1,5.964,-76.4285,74.55,09-27-2025-Sat 13-34-33-PM,-0.2,5.968,-73.153,-37.3,09-27-2025-Sat 13-34-33-PM,0.0,5.972,-74.4322,inf,09-27-2025-Sat 13-34-33-PM,0.1,5.968,-72.203,74.6,09-27-2025-Sat 13-34-33-PM,-0.2,5.96,-73.7446,-37.25,09-27-2025-Sat 13-34-33-PM,0.1,5.972,-71.702,74.65,09-27-2025-Sat 13-34-33-PM,0.1,5.96,-72.336,74.5,09-27-2025-Sat 13-34-33-PM,0.1,5.968,-71.287,74.6
09-27-2025-Sat 13-34-35-PM,-0.1,5.968,-72.546,-74.6,09-27-2025-Sat 13-34-35-PM,-0.1,5.976,-68.6306,-74.7,09-27-2025-Sat 13-34-35-PM,-0.2,5.976,-70.51,-37.35,09-27-2025-Sat 13-34-35-PM,-0.1,5.98,-68.4335,-74.75,09-27-2025-Sat 13-34-35-PM,0.1,5.972,-70.444,74.65,09-27-2025-Sat 13-34-35-PM,0.3,5.972,-69.0898,24.8833,09-27-2025-Sat 13-34-35-PM,-0.2,5.972,-70.598,-37.325,09-27-2025-Sat 13-34-35-PM,0.4,5.976,-70.3036,18.675,09-27-2025-Sat 13-34-35-PM,0.1,5.964,-76.4612,74.55,09-27-2025-Sat 13-34-35-PM,-0.1,5.972,-73.186,-74.65,09-27-2025-Sat 13-34-35-PM,-0.1,5.972,-74.4649,-74.65,09-27-2025-Sat 13-34-35-PM,0.1,5.968,-72.236,74.6,09-27-2025-Sat 13-34-35-PM,0.1,5.964,-73.81,74.55,09-27-2025-Sat 13-34-35-PM,0.1,5.972,-71.767,74.65,09-27-2025-Sat 13-34-35-PM,0.0,5.964,-72.4015,inf,09-27-2025-Sat 13-34-35-PM,0.1,5.968,-71.353,74.6
09-27-2025-Sat 13-34-37-PM,0.1,5.964,-72.595,74.55,09-27-2025-Sat 13-34-37-PM,0.1,5.972,-68.6961,74.65,09-27-2025-Sat 13-34-37-PM,-0.2,5.976,-70.575,-37.35,09-27-2025-Sat 13-34-37-PM,0.0,5.976,-68.5321,inf,09-27-2025-Sat 13-34-37-PM,-0.2,5.976,-70.51,-37.35,09-27-2025-Sat 13-34-37-PM,0.0,5.976,-69.1555,inf,09-27-2025-Sat 13-34-37-PM,0.1,5.972,-70.631,74.65,09-27-2025-Sat 13-34-37-PM,0.0,5.976,-70.3364,inf,09-27-2025-Sat 13-34-37-PM,0.1,5.96,-76.494,74.5,09-27-2025-Sat 13-34-37-PM,-0.1,5.968,-73.229,-74.6,09-27-2025-Sat 13-34-37-PM,0.0,5.972,-74.4976,inf,09-27-2025-Sat 13-34-37-PM,0.0,5.968,-72.291,inf,09-27-2025-Sat 13-34-37-PM,0.0,5.96,-73.8427,inf,09-27-2025-Sat 13-34-37-PM,-0.1,5.976,-71.8,-74.7,09-27-2025-Sat 13-34-37-PM,-0.1,5.964,-72.4015,-74.55,09-27-2025-Sat 13-34-37-PM,0.2,5.964,-71.369,37.275
09-27-2025-Sat 13-35-35-PM,0.0,5.968,-73.431,inf,09-27-2025-Sat 13-35-35-PM,-0.1,5.972,-69.6804,-74.65,09-27-2025-Sat 13-35-35-PM,0.0,5.976,-71.45,inf,09-27-2025-Sat 13-35-35-PM,-0.2,5.976,-69.3851,-37.35,09-27-2025-Sat 13-35-35-PM,-0.1,5.976,-71.384,-74.7,09-27-2025-Sat 13-35-35-PM,0.1,5.972,-70.1068,74.65,09-27-2025-Sat 13-35-35-PM,0.0,5.972,-71.582,inf,09-27-2025-Sat 13-35-35-PM,0.3,5.972,-71.3527,24.8833,09-27-2025-Sat 13-35-35-PM,-0.3,5.96,-77.1808,-24.8333,09-27-2025-Sat 13-35-35-PM,0.1,5.972,-74.048,74.65,09-27-2025-Sat 13-35-35-PM,-0.1,5.968,-75.2833,-74.6,09-27-2025-Sat 13-35-35-PM,0.1,5.968,-73.11,74.6,09-27-2025-Sat 13-35-35-PM,0.0,5.96,-74.6613,inf,09-27-2025-Sat 13-35-35-PM,0.0,5.976,-72.685,inf,09-27-2025-Sat 13-35-35-PM,0.2,5.964,-73.2861,37.275,09-27-2025-Sat 13-35-35-PM,0.0,5.964,-72.319,inf
09-27-2025-Sat 13-35-38-PM,0.2,5.968,-73.447,37.3,09-27-2025-Sat 13-35-38-PM,0.0,5.972,-69.7132,inf,09-27-2025-Sat 13-35-38-PM,0.1,5.972,-71.471,74.65,09-27-2025-Sat 13-35-38-PM,-0.1,5.976,-69.4179,-74.7,09-27-2025-Sat 13-35-38-PM,0.0,5.976,-71.417,inf,09-27-2025-Sat 13-35-38-PM,-0.1,5.976,-70.1396,-74.7,09-27-2025-Sat 13-35-38-PM,-0.1,5.976,-71.615,-74.7,09-27-2025-Sat 13-35-38-PM,0.1,5.972,-71.3854,74.65,09-27-2025-Sat 13-35-38-PM,0.1,5.96,-77.1808,74.5,09-27-2025-Sat 13-35-38-PM,0.1,5.972,-74.059,74.65,09-27-2025-Sat 13-35-38-PM,0.1,5.968,-75.2833,74.6,09-27-2025-Sat 13-35-38-PM,0.3,5.968,-73.132,24.8667,09-27-2025-Sat 13-35-38-PM,0.1,5.96,-74.6941,74.5,09-27-2025-Sat 13-35-38-PM,0.0,5.976,-72.718,inf,09-27-2025-Sat 13-35-38-PM,0.0,5.96,-73.3188,inf,09-27-2025-Sat 13-35-38-PM,0.3,5.968,-72.352,24.8667
09-27-2025-Sat 13-35-40-PM,-0.1,5.964,-73.48,-74.55,09-27-2025-Sat 13-35-40-PM,0.2,5.972,-69.7459,37.325,09-27-2025-Sat 13-35-40-PM,-0.1,5.976,-71.526,-74.7,09-27-2025-Sat 13-35-40-PM,-0.2,5.976,-69.5164,-37.35,09-27-2025-Sat 13-35-40-PM,0.1,5.976,-71.472,74.7,09-27-2025-Sat 13-35-40-PM,0.0,5.972,-70.1724,inf,09-27-2025-Sat 13-35-40-PM,-0.4,5.972,-71.647,-18.6625,09-27-2025-Sat 13-35-40-PM,0.2,5.976,-71.4183,37.35,09-27-2025-Sat 13-35-40-PM,0.1,5.964,-77.2135,74.55,09-27-2025-Sat 13-35-40-PM,-0.1,5.968,-74.092,-74.6,09-27-2025-Sat 13-35-40-PM,-0.1,5.968,-75.3159,-74.6,09-27-2025-Sat 13-35-40-PM,-0.2,5.968,-73.186,-37.3,09-27-2025-Sat 13-35-40-PM,-0.1,5.96,-74.7268,-74.5,09-27-2025-Sat 13-35-40-PM,-0.1,5.976,-72.75,-74.7,09-27-2025-Sat 13-35-40-PM,-0.1,5.96,-73.3514,-74.5,09-27-2025-Sat 13-35-40-PM,0.1,5.964,-72.385,74.55
09-27-2025-Sat 13-35-42-PM,-0.3,5.964,-73.529,-24.85,09-27-2025-Sat 13-35-42-PM,-0.1,5.976,-69.8116,-74.7,09-27-2025-Sat 13-35-42-PM,0.2,5.976,-71.548,37.35,09-27-2025-Sat 13-35-42-PM,0.0,5.976,-69.4836,inf,09-27-2025-Sat 13-35-42-PM,0.1,5.976,-71.483,74.7,09-27-2025-Sat 13-35-42-PM,-0.2,5.976,-70.2379,-37.35,09-27-2025-Sat 13-35-42-PM,0.1,5.972,-71.691,74.65,09-27-2025-Sat 13-35-42-PM,0.2,5.972,-71.4839,37.325,09-27-2025-Sat 13-35-42-PM,0.2,5.964,-77.2462,37.275,09-27-2025-Sat 13-35-42-PM,-0.1,5.972,-74.136,-74.65,09-27-2025-Sat 13-35-42-PM,-0.1,5.972,-75.3487,-74.65,09-27-2025-Sat 13-35-42-PM,-0.1,5.968,-73.186,-74.6,09-27-2025-Sat 13-35-42-PM,0.2,5.964,-74.7268,37.275,09-27-2025-Sat 13-35-42-PM,0.0,5.976,-72.772,inf,09-27-2025-Sat 13-35-42-PM,0.2,5.964,-73.3514,37.275,09-27-2025-Sat 13-35-42-PM,0.1,5.968,-72.418,74.6
09-27-2025-Sat 13-35-45-PM,0.0,5.968,-73.545,inf,09-27-2025-Sat 13-35-45-PM,-0.1,5.976,-69.8445,-74.7,09-27-2025-Sat 13-35-45-PM,-0.1,5.972,-71.581,-74.65,09-27-2025-Sat 13-35-45-PM,-0.2,5.98,-69.5164,-37.375,09-27-2025-Sat 13-35-45-PM,-0.1,5.976,-71.526,-74.7,09-27-2025-Sat 13-35-45-PM,-0.3,5.972,-70.2708,-24.8833,09-27-2025-Sat 13-35-45-PM,-0.1,5.976,-71.735,-74.7,09-27-2025-Sat 13-35-45-PM,0.1,5.972,-71.5167,74.65,09-27-2025-Sat 13-35-45-PM,0.0,5.968,-77.2462,inf,09-27-2025-Sat 13-35-45-PM,-0.1,5.972,-74.157,-74.65,09-27-2025-Sat 13-35-45-PM,0.1,5.968,-75.3814,74.6,09-27-2025-Sat 13-35-45-PM,0.1,5.968,-73.23,74.6,09-27-2025-Sat 13-35-45-PM,0.1,5.964,-74.7923,74.55,09-27-2025-Sat 13-35-45-PM,0.2,5.976,-72.827,37.35,09-27-2025-Sat 13-35-45-PM,0.2,5.964,-73.4171,37.275,09-27-2025-Sat 13-35-45-PM,0.0,5.968,-72.467,inf
09-27-2025-Sat 13-35-47-PM,0.0,5.964,-73.529,inf,09-27-2025-Sat 13-35-47-PM,0.1,5.972,-69.8116,74.65,09-27-2025-Sat 13-35-47-PM,0.1,5.976,-71.592,74.7,09-27-2025-Sat 13-35-47-PM,-0.1,5.976,-69.5492,-74.7,09-27-2025-Sat 13-35-47-PM,0.2,5.972,-71.548,37.325,09-27-2025-Sat 13-35-47-PM,-0.1,5.972,-70.3036,-74.65,09-27-2025-Sat 13-35-47-PM,0.0,5.976,-71.768,inf,09-27-2025-Sat 13-35-47-PM,0.2,5.972,-71.5494,37.325,09-27-2025-Sat 13-35-47-PM,0.1,5.964,-77.2462,74.55,09-27-2025-Sat 13-35-47-PM,0.2,5.972,-74.157,37.325,09-27-2025-Sat 13-35-47-PM,-0.1,5.972,-75.4142,-74.65,09-27-2025-Sat 13-35-47-PM,0.1,5.968,-73.252,74.6,09-27-2025-Sat 13-35-47-PM,0.0,5.956,-74.7923,inf,09-27-2025-Sat 13-35-47-PM,0.2,5.976,-72.849,37.35,09-27-2025-Sat 13-35-47-PM,0.2,5.96,-73.4498,37.25,09-27-2025-Sat 13-35-47-PM,0.0,5.968,-72.5,inf
09-27-2025-Sat 13-35-49-PM,0.4,5.968,-73.594,18.65,09-27-2025-Sat 13-35-49-PM,0.0,5.972,-69.9099,inf,09-27-2025-Sat 13-35-49-PM,-0.1,5.972,-71.657,-74.65,09-27-2025-Sat 13-35-49-PM,-0.1,5.98,-69.6476,-74.75,09-27-2025-Sat 13-35-49-PM,0.2,5.972,-71.592,37.325,09-27-2025-Sat 13-35-49-PM,-0.3,5.976,-70.3036,-24.9,09-27-2025-Sat 13-35-49-PM,-0.1,5.972,-71.789,-74.65,09-27-2025-Sat 13-35-49-PM,0.0,5.972,-71.5822,inf,09-27-2025-Sat 13-35-49-PM,0.0,5.964,-77.2789,inf,09-27-2025-Sat 13-35-49-PM,-0.2,5.972,-74.201,-37.325,09-27-2025-Sat 13-35-49-PM,0.2,5.972,-75.4142,37.325,09-27-2025-Sat 13-35-49-PM,0.0,5.972,-73.296,inf,09-27-2025-Sat 13-35-49-PM,0.0,5.96,-74.825,inf,09-27-2025-Sat 13-35-49-PM,-0.1,5.976,-72.87,-74.7,09-27-2025-Sat 13-35-49-PM,-0.1,5.96,-73.4826,-74.5,09-27-2025-Sat 13-35-49-PM,0.0,5.968,-72.532,inf
09-27-2025-Sat 13-35-52-PM,0.2,5.964,-73.644,37.275,09-27-2025-Sat 13-35-52-PM,0.5,5.972,-69.9429,14.93,09-27-2025-Sat 13-35-52-PM,0.4,5.976,-71.679,18.675,09-27-2025-Sat 13-35-52-PM,-0.1,5.976,-69.6148,-74.7,09-27-2025-Sat 13-35-52-PM,0.0,5.976,-71.614,inf,09-27-2025-Sat 13-35-52-PM,-0.1,5.972,-70.3691,-74.65,09-27-2025-Sat 13-35-52-PM,0.0,5.972,-71.833,inf,09-27-2025-Sat 13-35-52-PM,-0.1,5.972,-71.615,-74.65,09-27-2025-Sat 13-35-52-PM,0.1,5.96,-77.3444,74.5,09-27-2025-Sat 13-35-52-PM,-0.1,5.968,-74.256,-74.6,09-27-2025-Sat 13-35-52-PM,0.0,5.972,-75.4796,inf,09-27-2025-Sat 13-35-52-PM,-0.2,5.972,-73.317,-37.325,09-27-2025-Sat 13-35-52-PM,0.1,5.96,-74.8578,74.5,09-27-2025-Sat 13-35-52-PM,-0.1,5.976,-72.914,-74.7,09-27-2025-Sat 13-35-52-PM,0.1,5.964,-73.5153,74.55,09-27-2025-Sat 13-35-52-PM,0.1,5.968,-72.565,74.6
09-27-2025-Sat 13-35-54-PM,0.0,5.964,-73.644,inf,09-27-2025-Sat 13-35-54-PM,0.0,5.972,-69.9756,inf,09-27-2025-Sat 13-35-54-PM,0.0,5.972,-71.701,inf,09-27-2025-Sat 13-35-54-PM,0.1,5.976,-69.6476,74.7,09-27-2025-Sat 13-35-54-PM,-0.1,5.972,-71.647,-74.65,09-27-2025-Sat 13-35-54-PM,0.3,5.972,-70.4019,24.8833,09-27-2025-Sat 13-35-54-PM,-0.1,5.976,-71.866,-74.7,09-27-2025-Sat 13-35-54-PM,0.0,5.972,-71.6478,inf,09-27-2025-Sat 13-35-54-PM,0.2,5.964,-77.3116,37.275,09-27-2025-Sat 13-35-54-PM,0.1,5.972,-74.256,74.65,09-27-2025-Sat 13-35-54-PM,-0.2,5.972,-75.4796,-37.325,09-27-2025-Sat 13-35-54-PM,0.0,5.972,-73.339,inf,09-27-2025-Sat 13-35-54-PM,0.2,5.964,-74.8905,37.275,09-27-2025-Sat 13-35-54-PM,0.2,5.976,-72.947,37.35,09-27-2025-Sat 13-35-54-PM,0.2,5.964,-73.5481,37.275,09-27-2025-Sat 13-35-54-PM,0.1,5.968,-72.598,74.6
09-27-2025-Sat 13-35-56-PM,0.0,5.968,-73.644,inf,09-27-2025-Sat 13-35-56-PM,-0.1,5.976,-69.9429,-74.7,09-27-2025-Sat 13-35-56-PM,0.0,5.972,-71.745,inf,09-27-2025-Sat 13-35-56-PM,0.0,5.98,-69.7459,inf,09-27-2025-Sat 13-35-56-PM,0.2,5.976,-71.701,37.35,09-27-2025-Sat 13-35-56-PM,0.1,5.976,-70.4347,74.7,09-27-2025-Sat 13-35-56-PM,-0.2,5.972,-71.91,-37.325,09-27-2025-Sat 13-35-56-PM,0.2,5.976,-71.7132,37.35,09-27-2025-Sat 13-35-56-PM,0.2,5.96,-77.3444,37.25,09-27-2025-Sat 13-35-56-PM,0.1,5.972,-74.277,74.65,09-27-2025-Sat 13-35-56-PM,-0.2,5.972,-75.5451,-37.325,09-27-2025-Sat 13-35-56-PM,-0.2,5.972,-73.405,-37.325,09-27-2025-Sat 13-35-56-PM,-0.1,5.96,-74.9233,-74.5,09-27-2025-Sat 13-35-56-PM,0.3,5.976,-72.98,24.9,09-27-2025-Sat 13-35-56-PM,0.1,5.96,-73.5808,74.5,09-27-2025-Sat 13-35-56-PM,-0.1,5.968,-72.647,-74.6
09-27-2025-Sat 13-35-59-PM,0.1,5.964,-73.725,74.55,09-27-2025-Sat 13-35-59-PM,0.1,5.972,-70.0739,74.65,09-27-2025-Sat 13-35-59-PM,0.1,5.976,-71.777,74.7,09-27-2025-Sat 13-35-59-PM,-0.4,5.976,-69.7132,-18.675,09-27-2025-Sat 13-35-59-PM,0.2,5.972,-71.712,37.325,09-27-2025-Sat 13-35-59-PM,0.1,5.972,-70.4675,74.65,09-27-2025-Sat 13-35-59-PM,-0.3,5.976,-71.92,-24.9,09-27-2025-Sat 13-35-59-PM,0.2,5.972,-71.7132,37.325,09-27-2025-Sat 13-35-59-PM,0.2,5.964,-77.377,37.275,09-27-2025-Sat 13-35-59-PM,0.1,5.972,-74.332,74.65,09-27-2025-Sat 13-35-59-PM,-0.2,5.972,-75.5451,-37.325,09-27-2025-Sat 13-35-59-PM,0.1,5.968,-73.405,74.6,09-27-2025-Sat 13-35-59-PM,0.0,5.96,-74.956,inf,09-27-2025-Sat 13-35-59-PM,0.2,5.976,-73.001,37.35,09-27-2025-Sat 13-35-59-PM,0.1,5.968,-73.5808,74.6,09-27-2025-Sat 13-35-59-PM,0.1,5.968,-72.647,74.6
09-27-2025-Sat 13-36-01-PM,0.0,5.968,-73.742,inf,09-27-2025-Sat 13-36-01-PM,0.0,5.972,-70.0739,inf,09-27-2025-Sat 13-36-01-PM,-0.1,5.972,-71.821,-74.65,09-27-2025-Sat 13-36-01-PM,0.0,5.976,-69.8116,inf,09-27-2025-Sat 13-36-01-PM,-0.1,5.976,-71.756,-74.7,09-27-2025-Sat 13-36-01-PM,0.0,5.972,-70.5003,inf,09-27-2025-Sat 13-36-01-PM,0.0,5.968,-71.964,inf,09-27-2025-Sat 13-36-01-PM,-0.1,5.976,-71.7789,-74.7,09-27-2025-Sat 13-36-01-PM,0.2,5.964,-77.4097,37.275,09-27-2025-Sat 13-36-01-PM,0.0,5.972,-74.354,inf,09-27-2025-Sat 13-36-01-PM,-0.1,5.972,-75.5778,-74.65,09-27-2025-Sat 13-36-01-PM,-0.2,5.968,-73.448,-37.3,09-27-2025-Sat 13-36-01-PM,-0.2,5.964,-74.956,-37.275,09-27-2025-Sat 13-36-01-PM,0.2,5.976,-73.023,37.35,09-27-2025-Sat 13-36-01-PM,0.2,5.96,-73.6136,37.25,09-27-2025-Sat 13-36-01-PM,0.0,5.968,-72.696,inf
09-27-2025-Sat 13-36-04-PM,0.1,5.968,-73.791,74.6,09-27-2025-Sat 13-36-04-PM,-0.1,5.976,-70.1396,-74.7,09-27-2025-Sat 13-36-04-PM,0.2,5.976,-71.832,37.35,09-27-2025-Sat 13-36-04-PM,-0.1,5.98,-69.7459,-74.75,09-27-2025-Sat 13-36-04-PM,-0.1,5.972,-71.756,-74.65,09-27-2025-Sat 13-36-04-PM,0.0,5.972,-70.5331,inf,09-27-2025-Sat 13-36-04-PM,0.2,5.976,-71.997,37.35,09-27-2025-Sat 13-36-04-PM,-0.1,5.976,-71.7789,-74.7,09-27-2025-Sat 13-36-04-PM,0.0,5.964,-77.4424,inf,09-27-2025-Sat 13-36-04-PM,0.2,5.972,-74.398,37.325,09-27-2025-Sat 13-36-04-PM,-0.2,5.972,-75.6106,-37.325,09-27-2025-Sat 13-36-04-PM,0.1,5.972,-73.448,74.65,09-27-2025-Sat 13-36-04-PM,-0.2,5.96,-74.9886,-37.25,09-27-2025-Sat 13-36-04-PM,0.4,5.976,-73.067,18.675,09-27-2025-Sat 13-36-04-PM,0.1,5.964,-73.679,74.55,09-27-2025-Sat 13-36-04-PM,0.1,5.968,-72.729,74.6
