Timestamp,mA 1,V1,mA 2,V2,mA 3,V3,mA 4,V4,mA 5,V5,mA 6,V6,mA 7,V7,mA 8,V8
10-24-2025-Fri 17-46-04-PM,33.3,5.736,43.1,5.74,25.2,5.748,27.3,5.756,16.0,5.736,20.1,5.764,19.1,5.736,14.4,5.74
10-24-2025-Fri 17-46-07-PM,32.7,5.736,42.8,5.74,25.0,5.748,26.9,5.76,16.0,5.736,19.9,5.764,18.9,5.736,14.2,5.74
10-24-2025-Fri 17-46-09-PM,32.8,5.736,42.3,5.74,24.9,5.748,26.7,5.76,15.5,5.74,19.5,5.764,18.6,5.736,14.2,5.744
10-24-2025-Fri 17-46-11-PM,32.4,5.736,42.0,5.744,24.9,5.748,26.7,5.76,16.1,5.736,19.5,5.764,18.6,5.74,13.9,5.744
10-24-2025-Fri 17-46-14-PM,32.5,5.74,42.2,5.74,25.0,5.752,26.6,5.764,15.6,5.736,19.1,5.764,18.4,5.74,14.0,5.748
10-24-2025-Fri 17-46-16-PM,32.1,5.74,41.7,5.744,24.8,5.752,26.6,5.76,15.7,5.744,19.0,5.768,18.3,5.74,14.0,5.744
10-24-2025-Fri 17-46-19-PM,32.0,5.74,41.8,5.744,24.6,5.752,26.2,5.76,15.7,5.736,18.8,5.768,18.2,5.74,14.1,5.744
10-24-2025-Fri 17-46-21-PM,32.1,5.74,41.3,5.744,24.6,5.752,26.1,5.76,15.8,5.74,18.5,5.768,17.9,5.736,13.9,5.744
10-24-2025-Fri 17-46-23-PM,32.0,5.74,41.3,5.744,24.7,5.752,26.0,5.764,15.5,5.74,18.5,5.768,17.8,5.74,14.1,5.744
10-24-2025-Fri 17-46-26-PM,31.9,5.74,41.1,5.744,24.3,5.756,26.1,5.764,15.7,5.74,18.2,5.768,17.6,5.74,14.0,5.744
10-24-2025-Fri 17-46-28-PM,31.6,5.74,41.3,5.744,24.2,5.752,26.0,5.764,15.5,5.74,18.1,5.768,17.2,5.744,13.4,5.748
10-24-2025-Fri 17-46-30-PM,31.3,5.74,41.0,5.748,24.4,5.756,25.8,5.768,15.4,5.74,18.0,5.768,17.3,5.744,13.7,5.748
10-24-2025-Fri 17-46-33-PM,31.8,5.776,41.7,5.78,24.7,5.788,26.3,5.8,15.4,5.78,18.0,5.804,17.7,5.78,14.0,5.784
10-24-2025-Fri 17-46-35-PM,Power Off
10-24-2025-Fri 17-46-37-PM,0.3,2.18,0.0,2.228,0.0,2.436,-0.4,2.324,-0.3,2.26,-0.2,1.908,-0.2,2.132,0.0,2.468
10-24-2025-Fri 17-46-40-PM,0.0,2.044,-0.2,2.132,-0.3,2.32,-0.2,2.236,0.1,2.124,0.0,1.788,-0.1,2.016,-0.1,2.368
10-24-2025-Fri 17-46-43-PM,0.0,1.936,0.0,2.06,0.1,2.232,-0.1,2.16,-0.2,2.0,-0.4,1.688,0.0,1.924,0.0,2.292
10-24-2025-Fri 17-46-47-PM,
10-24-2025-Fri 17-46-50-PM,0.0,1.764,-0.2,1.944,-0.3,2.072,-0.2,2.048,-0.3,1.756,0.0,1.496,-0.2,1.776,0.0,2.16
10-24-2025-Fri 17-46-52-PM,-0.1,1.728,-0.1,1.92,-0.2,2.032,0.0,2.016,-0.3,1.704,0.1,1.444,-0.1,1.74,-0.2,2.132
10-24-2025-Fri 17-46-55-PM,0.1,1.7,0.1,1.9,-0.4,2.0,-0.1,1.992,-0.1,1.66,0.0,1.396,0.1,1.708,-0.1,2.1
10-24-2025-Fri 17-46-57-PM,0.0,2.188,0.0,2.388,-0.2,2.188,0.0,2.056,-0.3,1.648,-0.2,1.388,-0.2,1.688,-0.1,2.076
10-24-2025-Fri 17-47-00-PM,Power On
10-24-2025-Fri 17-47-02-PM,30.8,5.74,41.1,5.744,24.3,5.752,26.2,5.764,15.1,5.744,18.5,5.768,18.3,5.744,13.9,5.748
10-24-2025-Fri 17-47-04-PM,30.3,5.744,40.2,5.748,23.9,5.752,25.6,5.764,15.3,5.744,17.8,5.772,17.3,5.748,13.4,5.752
10-24-2025-Fri 17-47-07-PM,29.6,5.744,39.6,5.748,23.5,5.76,25.4,5.768,15.1,5.744,17.3,5.772,17.1,5.744,13.3,5.748
10-24-2025-Fri 17-47-09-PM,29.3,5.744,39.8,5.748,23.3,5.76,25.1,5.768,15.2,5.748,17.1,5.772,16.7,5.748,13.1,5.748
10-24-2025-Fri 17-47-12-PM,29.0,5.748,39.6,5.752,23.3,5.756,25.0,5.768,14.7,5.748,17.0,5.772,16.8,5.748,13.3,5.748
10-24-2025-Fri 17-47-14-PM,28.9,5.748,39.0,5.752,23.4,5.76,25.0,5.768,14.7,5.748,16.7,5.772,16.3,5.748,13.0,5.752
10-24-2025-Fri 17-47-16-PM,28.7,5.748,39.0,5.752,23.5,5.76,25.2,5.768,14.7,5.748,16.9,5.772,16.5,5.748,12.9,5.756
10-24-2025-Fri 17-47-19-PM,28.7,5.744,38.8,5.752,23.2,5.764,24.8,5.768,14.7,5.748,16.3,5.776,16.4,5.748,13.0,5.756
10-24-2025-Fri 17-47-21-PM,28.5,5.752,38.9,5.752,22.9,5.76,24.8,5.772,14.4,5.748,16.5,5.776,16.1,5.748,13.1,5.752
10-24-2025-Fri 17-47-23-PM,28.6,5.748,38.5,5.752,23.3,5.76,25.0,5.772,14.5,5.752,16.6,5.776,16.1,5.752,12.7,5.752
10-24-2025-Fri 17-47-26-PM,28.2,5.752,38.2,5.752,23.0,5.756,24.8,5.772,14.2,5.752,16.2,5.776,15.9,5.748,12.9,5.756
10-24-2025-Fri 17-47-28-PM,28.1,5.752,38.2,5.752,22.8,5.764,24.7,5.772,14.5,5.752,16.2,5.776,15.8,5.748,12.9,5.752
10-24-2025-Fri 17-47-31-PM,27.9,5.748,37.6,5.752,22.9,5.76,24.7,5.772,14.5,5.752,16.0,5.776,15.8,5.752,12.8,5.756
10-24-2025-Fri 17-47-33-PM,28.2,5.788,37.8,5.788,23.2,5.8,25.2,5.8,14.4,5.788,16.0,5.808,15.5,5.784,12.7,5.788
10-24-2025-Fri 17-47-35-PM,Power Off
10-24-2025-Fri 17-47-38-PM,-0.2,2.24,-0.2,2.28,-0.3,2.5,-0.3,2.384,-0.3,2.34,-0.1,2.016,0.0,2.224,-0.1,2.536
10-24-2025-Fri 17-47-40-PM,0.0,2.1,-0.1,2.184,-0.3,2.4,-0.2,2.296,-0.1,2.228,0.0,1.892,-0.2,2.112,0.1,2.452
10-24-2025-Fri 17-47-42-PM,-0.4,1.996,-0.3,2.12,-0.1,2.316,-0.3,2.24,-0.2,2.144,0.1,1.804,-0.1,2.036,0.0,2.388
10-24-2025-Fri 17-47-45-PM,0.1,1.928,-0.1,2.076,-0.1,2.256,-0.3,2.196,-0.3,2.068,-0.2,1.74,-0.2,1.98,-0.1,2.34
10-24-2025-Fri 17-47-50-PM,
10-24-2025-Fri 17-47-52-PM,-0.1,1.788,-0.2,1.976,-0.5,2.12,-0.1,2.104,-0.2,1.88,0.0,1.58,0.0,1.864,-0.2,2.232
10-24-2025-Fri 17-47-57-PM,
10-24-2025-Fri 17-47-59-PM,-0.1,1.696,-0.1,1.912,-0.2,2.024,-0.5,2.036,-0.2,1.732,-0.1,1.448,-0.3,1.776,-0.1,2.152
10-24-2025-Fri 17-48-02-PM,-0.3,1.672,-0.2,1.896,-0.2,2.0,-0.4,2.016,-0.4,1.696,0.1,1.412,0.0,1.756,-0.3,2.128
10-24-2025-Fri 17-48-04-PM,-0.1,1.656,-0.1,1.88,-0.4,1.976,0.0,2.0,-0.4,1.664,0.0,1.38,-0.2,1.732,0.0,2.108
10-24-2025-Fri 17-48-07-PM,-0.1,1.64,-0.3,1.864,-0.3,1.952,-0.1,1.984,-0.3,1.628,-0.5,1.348,0.1,1.712,0.1,2.084
10-24-2025-Fri 17-48-09-PM,-0.2,2.136,-0.2,2.344,-0.3,2.152,-0.1,2.036,-0.4,1.628,-0.1,1.352,-0.2,1.7,-0.1,2.068
10-24-2025-Fri 17-48-11-PM,Power On
10-24-2025-Fri 17-48-14-PM,27.3,5.752,36.6,5.756,22.9,5.764,25.2,5.772,13.1,5.752,16.3,5.78,16.0,5.752,12.1,5.756
10-24-2025-Fri 17-48-16-PM,26.8,5.756,35.4,5.756,22.1,5.764,24.4,5.776,12.9,5.76,15.9,5.78,15.2,5.756,12.1,5.76
10-24-2025-Fri 17-48-18-PM,26.1,5.756,34.2,5.764,22.3,5.768,24.1,5.776,12.5,5.756,15.2,5.78,15.0,5.756,11.9,5.764
10-24-2025-Fri 17-48-21-PM,25.7,5.76,32.5,5.764,21.9,5.772,24.1,5.78,12.2,5.76,14.7,5.784,14.0,5.76,11.9,5.768
10-24-2025-Fri 17-48-23-PM,25.6,5.76,31.6,5.768,21.4,5.772,23.7,5.78,12.2,5.76,14.4,5.788,13.5,5.764,11.7,5.768
10-24-2025-Fri 17-48-26-PM,25.5,5.76,30.9,5.772,21.5,5.776,23.8,5.776,12.0,5.764,14.1,5.784,13.0,5.764,11.2,5.768
10-24-2025-Fri 17-48-28-PM,25.2,5.764,30.1,5.772,21.1,5.776,23.6,5.78,11.5,5.768,13.4,5.788,12.5,5.764,11.3,5.768
10-24-2025-Fri 17-48-30-PM,25.1,5.772,29.4,5.772,21.3,5.776,23.8,5.78,11.6,5.768,13.2,5.788,12.1,5.768,11.4,5.772
10-24-2025-Fri 17-48-33-PM,24.9,5.768,28.5,5.772,21.0,5.776,23.5,5.784,11.6,5.768,12.7,5.796,11.5,5.768,11.1,5.772
10-24-2025-Fri 17-48-35-PM,24.4,5.768,27.9,5.776,20.9,5.776,23.3,5.78,11.4,5.768,12.4,5.792,11.3,5.772,11.0,5.772
10-24-2025-Fri 17-48-37-PM,24.3,5.768,27.4,5.772,20.5,5.78,23.2,5.784,11.5,5.768,12.4,5.792,11.0,5.768,10.9,5.772
10-24-2025-Fri 17-48-40-PM,24.4,5.796,27.6,5.8,20.9,5.804,23.2,5.812,11.0,5.796,12.2,5.82,10.6,5.796,10.6,5.804
10-24-2025-Fri 17-48-42-PM,Power Off
10-24-2025-Fri 17-48-45-PM,-0.2,2.228,-0.2,2.3,0.0,2.544,-0.2,2.424,-0.3,2.356,-0.4,2.008,0.1,2.164,-0.1,2.564
10-24-2025-Fri 17-48-47-PM,0.0,2.072,0.0,2.184,-0.2,2.428,-0.3,2.324,-0.3,2.236,-0.2,1.872,-0.2,2.048,-0.1,2.472
10-24-2025-Fri 17-48-50-PM,-0.1,1.98,0.0,2.124,0.0,2.364,0.1,2.268,-0.2,2.168,0.1,1.8,-0.2,1.992,-0.1,2.412
10-24-2025-Fri 17-48-52-PM,0.0,1.908,0.1,2.076,-0.2,2.304,-0.3,2.228,0.0,2.1,-0.6,1.74,-0.1,1.944,-0.1,2.364
10-24-2025-Fri 17-48-57-PM,
10-24-2025-Fri 17-48-59-PM,0.1,1.776,0.1,1.98,-0.3,2.176,-0.1,2.136,-0.1,1.936,-0.2,1.6,-0.1,1.848,0.0,2.264
10-24-2025-Fri 17-49-02-PM,-0.1,1.748,0.0,1.956,-0.3,2.14,-0.2,2.116,-0.5,1.892,0.1,1.56,0.2,1.828,-0.1,2.236
10-24-2025-Fri 17-49-04-PM,-0.1,1.72,0.0,1.932,-0.2,2.112,-0.4,2.096,-0.2,1.844,-0.4,1.52,-0.1,1.804,-0.1,2.208
10-24-2025-Fri 17-49-06-PM,0.2,1.7,0.0,1.916,-0.2,2.084,-0.2,2.076,-0.4,1.808,0.1,1.488,0.0,1.784,-0.2,2.188
10-24-2025-Fri 17-49-09-PM,0.3,1.676,-0.1,1.904,-0.2,2.056,-0.3,2.06,-0.2,1.768,-0.1,1.452,-0.3,1.764,0.1,2.164
10-24-2025-Fri 17-49-11-PM,0.0,1.656,-0.3,1.884,-0.3,2.036,-0.3,2.044,-0.3,1.736,-0.2,1.42,-0.1,1.744,0.1,2.148
10-24-2025-Fri 17-49-13-PM,0.0,1.64,-0.2,1.868,-0.1,2.016,-0.2,2.028,0.0,1.7,-0.2,1.396,-0.2,1.728,0.2,2.124
10-24-2025-Fri 17-49-16-PM,-0.2,1.628,0.0,1.86,0.1,1.996,-0.3,2.016,-0.2,1.672,-0.1,1.368,-0.1,1.708,0.1,2.108
10-24-2025-Fri 17-49-20-PM,
10-24-2025-Fri 17-49-23-PM,0.1,1.588,0.0,1.824,0.0,1.936,-0.4,1.976,-0.2,1.592,0.0,1.292,-0.1,1.664,-0.1,2.06
10-24-2025-Fri 17-49-25-PM,-0.1,1.576,-0.3,1.812,-0.1,1.924,-0.1,1.96,-0.2,1.568,-0.2,1.268,0.0,1.656,-0.1,2.044
10-24-2025-Fri 17-49-28-PM,0.2,1.568,0.1,1.804,0.0,1.908,-0.3,1.948,-0.4,1.548,-0.1,1.252,0.0,1.64,-0.2,2.028
10-24-2025-Fri 17-49-30-PM,-0.3,1.556,0.1,1.796,-0.1,1.892,0.0,1.94,-0.2,1.532,-0.1,1.236,0.0,1.628,0.1,2.016
10-24-2025-Fri 17-49-32-PM,-0.1,1.548,-0.2,1.788,-0.4,1.88,-0.1,1.928,0.0,1.508,0.0,1.216,-0.3,1.616,0.1,2.004
10-24-2025-Fri 17-49-35-PM,-0.1,1.536,-0.1,1.78,0.0,1.868,-0.6,1.92,-0.2,1.484,0.1,1.2,-0.2,1.6,0.0,1.988
10-24-2025-Fri 17-49-37-PM,0.1,1.528,0.1,1.768,-0.3,1.852,0.0,1.904,-0.1,1.472,-0.1,1.184,-0.1,1.588,-0.1,1.972
10-24-2025-Fri 17-49-40-PM,0.1,1.52,-0.2,1.76,0.0,1.844,-0.2,1.9,-0.3,1.452,0.2,1.172,-0.1,1.576,0.1,1.96
10-24-2025-Fri 17-49-42-PM,0.1,1.512,0.1,1.752,0.1,1.832,-0.1,1.888,-0.3,1.44,-0.1,1.164,0.0,1.564,0.1,1.952
10-24-2025-Fri 17-49-45-PM,0.1,1.504,-0.1,1.744,-0.2,1.82,-0.1,1.88,-0.2,1.424,-0.2,1.152,-0.2,1.556,-0.2,1.94
10-24-2025-Fri 17-49-47-PM,Power On
10-24-2025-Fri 17-49-49-PM,22.9,5.772,26.5,5.776,19.8,5.78,23.2,5.784,9.0,5.772,12.5,5.796,11.3,5.776,9.4,5.78
10-24-2025-Fri 17-49-52-PM,22.3,5.772,25.0,5.776,19.2,5.784,22.3,5.788,8.7,5.776,11.3,5.8,10.2,5.78,9.0,5.78
10-24-2025-Fri 17-49-54-PM,21.8,5.776,24.5,5.784,18.5,5.788,22.2,5.792,8.6,5.78,10.3,5.8,9.5,5.78,8.8,5.784
10-24-2025-Fri 17-49-56-PM,21.4,5.78,23.8,5.784,18.8,5.788,21.8,5.792,8.5,5.78,10.1,5.8,9.0,5.78,8.5,5.788
10-24-2025-Fri 17-49-59-PM,21.2,5.78,22.9,5.784,18.3,5.792,21.6,5.796,8.0,5.784,9.8,5.808,8.9,5.78,8.5,5.788
10-24-2025-Fri 17-50-01-PM,20.9,5.78,22.7,5.788,18.2,5.792,21.4,5.796,8.0,5.784,9.4,5.804,8.6,5.784,8.3,5.788
10-24-2025-Fri 17-50-03-PM,20.5,5.78,22.1,5.788,17.9,5.792,21.0,5.796,7.8,5.784,9.1,5.804,8.3,5.784,8.0,5.788
10-24-2025-Fri 17-50-06-PM,20.6,5.78,21.7,5.792,17.7,5.792,21.0,5.796,7.9,5.784,8.9,5.808,8.1,5.784,7.9,5.792
10-24-2025-Fri 17-50-08-PM,20.1,5.784,21.5,5.792,17.2,5.792,20.6,5.796,8.0,5.784,8.7,5.804,7.5,5.784,7.9,5.792
10-24-2025-Fri 17-50-10-PM,19.9,5.78,21.2,5.788,17.1,5.796,21.0,5.796,7.6,5.788,8.6,5.808,7.4,5.788,7.7,5.792
10-24-2025-Fri 17-50-13-PM,19.5,5.788,20.9,5.796,17.1,5.796,20.7,5.796,7.7,5.784,8.2,5.808,7.0,5.788,8.1,5.792
10-24-2025-Fri 17-50-16-PM,19.4,5.812,20.6,5.82,16.9,5.82,20.9,5.824,7.8,5.812,7.9,5.832,7.1,5.816,7.8,5.816
10-24-2025-Fri 17-50-18-PM,Power Off
10-24-2025-Fri 17-50-21-PM,-0.1,2.184,-0.2,2.272,-0.2,2.54,-0.4,2.424,-0.1,2.296,-0.2,1.944,0.1,2.076,-0.1,2.532
10-24-2025-Fri 17-50-23-PM,-0.1,2.056,0.0,2.18,-0.1,2.456,-0.1,2.344,-0.4,2.2,0.0,1.84,0.0,1.988,0.1,2.46
10-24-2025-Fri 17-50-25-PM,-0.2,1.968,-0.3,2.116,0.0,2.388,0.0,2.292,-0.2,2.128,-0.2,1.768,-0.1,1.936,0.0,2.404
10-24-2025-Fri 17-50-28-PM,-0.1,1.896,-0.2,2.068,-0.3,2.34,-0.4,2.248,-0.3,2.068,-0.1,1.712,-0.2,1.892,0.2,2.356
10-24-2025-Fri 17-50-30-PM,0.1,1.844,-0.4,2.028,-0.3,2.292,0.0,2.216,-0.5,2.012,-0.2,1.664,-0.2,1.856,0.0,2.32
10-24-2025-Fri 17-50-32-PM,-0.3,1.804,-0.3,1.996,-0.5,2.248,-0.1,2.184,-0.3,1.96,-0.1,1.616,0.0,1.828,0.0,2.288
10-24-2025-Fri 17-50-37-PM,
10-24-2025-Fri 17-50-42-PM,
10-24-2025-Fri 17-50-44-PM,0.0,1.672,0.0,1.884,-0.4,2.1,0.1,2.076,-0.4,1.76,0.0,1.436,-0.1,1.72,-0.2,2.168
10-24-2025-Fri 17-50-47-PM,0.0,1.652,0.1,1.868,-0.2,2.076,-0.3,2.06,-0.3,1.728,-0.1,1.408,-0.2,1.704,0.1,2.148
10-24-2025-Fri 17-50-49-PM,-0.1,1.636,0.1,1.856,-0.4,2.052,-0.4,2.044,-0.4,1.696,-0.1,1.38,0.0,1.688,-0.1,2.128
10-24-2025-Fri 17-50-51-PM,-0.2,1.62,-0.1,1.84,-0.4,2.032,-0.1,2.032,-0.3,1.668,0.1,1.356,-0.1,1.672,-0.2,2.108
10-24-2025-Fri 17-50-54-PM,-0.1,1.608,-0.1,1.832,-0.1,2.008,0.1,2.016,-0.3,1.636,-0.2,1.332,-0.3,1.66,-0.1,2.092
10-24-2025-Fri 17-50-56-PM,0.1,1.596,0.0,1.82,-0.2,1.992,-0.1,2.004,-0.4,1.612,-0.1,1.308,-0.1,1.644,0.0,2.076
10-24-2025-Fri 17-50-58-PM,0.0,1.584,0.2,1.812,-0.4,1.972,0.1,1.992,-0.2,1.592,-0.2,1.288,-0.3,1.632,-0.1,2.06
10-24-2025-Fri 17-51-01-PM,0.1,1.572,-0.3,1.8,-0.1,1.956,-0.2,1.98,-0.5,1.564,-0.2,1.272,0.0,1.616,-0.2,2.048
10-24-2025-Fri 17-51-03-PM,0.2,1.564,-0.3,1.788,0.1,1.94,-0.2,1.968,-0.1,1.544,0.0,1.252,0.1,1.604,0.2,2.032
10-24-2025-Fri 17-51-06-PM,0.0,1.552,-0.1,1.78,-0.2,1.928,-0.6,1.956,-0.2,1.524,-0.2,1.236,-0.2,1.596,-0.2,2.02
10-24-2025-Fri 17-51-08-PM,-0.1,1.544,-0.2,1.772,-0.2,1.912,0.0,1.944,-0.2,1.504,0.0,1.22,-0.1,1.58,0.1,2.008
10-24-2025-Fri 17-51-10-PM,0.0,1.536,-0.2,1.764,-0.3,1.9,0.1,1.936,-0.1,1.484,-0.4,1.204,0.0,1.572,-0.1,1.996
10-24-2025-Fri 17-51-13-PM,0.0,1.528,-0.4,1.756,-0.4,1.888,0.1,1.928,-0.4,1.468,0.0,1.192,-0.2,1.56,-0.1,1.98
10-24-2025-Fri 17-51-15-PM,-0.2,1.52,-0.1,1.748,-0.2,1.876,-0.4,1.92,-0.2,1.452,0.2,1.18,-0.1,1.552,-0.1,1.972
10-24-2025-Fri 17-51-17-PM,0.0,1.512,-0.2,1.744,-0.2,1.86,-0.5,1.912,-0.2,1.436,-0.1,1.168,0.1,1.54,-0.1,1.96
10-24-2025-Fri 17-51-20-PM,0.1,1.504,-0.2,1.732,-0.2,1.848,-0.1,1.904,-0.1,1.42,-0.3,1.156,-0.1,1.528,-0.1,1.948
10-24-2025-Fri 17-51-22-PM,-0.2,1.496,-0.1,1.724,-0.1,1.844,-0.2,1.892,-0.1,1.408,-0.2,1.148,-0.1,1.52,0.0,1.936
10-24-2025-Fri 17-51-24-PM,-0.1,1.488,-0.2,1.72,-0.2,1.832,-0.1,1.884,-0.1,1.392,0.1,1.14,-0.1,1.508,-0.2,1.928
10-24-2025-Fri 17-51-27-PM,-0.2,1.48,0.0,1.712,-0.2,1.82,0.0,1.88,0.1,1.38,0.1,1.132,0.1,1.5,0.0,1.916
10-24-2025-Fri 17-51-29-PM,0.3,1.476,-0.2,1.708,-0.1,1.808,-0.2,1.872,-0.1,1.364,0.2,1.124,-0.2,1.492,0.1,1.908
10-24-2025-Fri 17-51-32-PM,0.1,1.468,0.0,1.7,-0.6,1.8,-0.1,1.864,-0.2,1.356,-0.4,1.116,-0.2,1.48,-0.2,1.896
10-24-2025-Fri 17-51-34-PM,0.2,1.464,-0.1,1.7,-0.1,1.796,-0.2,1.86,-0.2,1.344,-0.1,1.108,0.0,1.472,0.0,1.884
10-24-2025-Fri 17-51-36-PM,0.0,1.456,-0.1,1.692,-0.1,1.784,0.0,1.852,-0.5,1.332,0.0,1.104,-0.2,1.468,0.0,1.88
10-24-2025-Fri 17-51-39-PM,0.1,1.452,0.0,1.688,-0.2,1.78,-0.2,1.84,-0.1,1.32,-0.2,1.1,-0.1,1.456,-0.1,1.868
10-24-2025-Fri 17-51-41-PM,0.0,1.444,-0.2,1.68,-0.2,1.772,-0.5,1.836,0.1,1.312,-0.3,1.088,0.0,1.448,-0.1,1.86
10-24-2025-Fri 17-51-43-PM,-0.1,1.444,-0.1,1.676,-0.2,1.76,-0.4,1.828,-0.2,1.3,-0.2,1.084,-0.5,1.44,-0.3,1.852
10-24-2025-Fri 17-51-48-PM,
10-24-2025-Fri 17-51-52-PM,
10-24-2025-Fri 17-51-55-PM,17.3,5.792,18.5,5.804,14.4,5.804,18.6,5.808,5.6,5.792,7.3,5.816,5.8,5.796,5.9,5.8
10-24-2025-Fri 17-51-57-PM,17.1,5.796,18.2,5.8,13.9,5.804,18.4,5.808,5.7,5.8,7.2,5.82,5.6,5.8,5.6,5.8
10-24-2025-Fri 17-52-00-PM,Power Off
10-24-2025-Fri 17-52-02-PM,0.0,2.088,-0.2,2.232,-0.2,2.492,0.1,2.388,-0.1,2.16,0.1,1.832,-0.2,1.956,0.1,2.432
10-24-2025-Fri 17-52-04-PM,-0.1,1.944,-0.2,2.12,-0.4,2.384,-0.3,2.292,-0.6,2.036,0.0,1.712,-0.3,1.86,-0.1,2.34
10-24-2025-Fri 17-52-07-PM,-0.1,1.852,0.0,2.048,-0.3,2.312,0.0,2.232,-0.2,1.952,-0.1,1.632,-0.3,1.804,0.1,2.284
10-24-2025-Fri 17-52-09-PM,0.2,1.784,-0.1,1.996,-0.4,2.252,0.0,2.18,-0.2,1.88,0.0,1.568,-0.3,1.756,-0.2,2.232
10-24-2025-Fri 17-52-12-PM,0.0,1.744,-0.1,1.952,-0.3,2.204,-0.2,2.148,-0.1,1.824,-0.1,1.512,-0.2,1.724,-0.1,2.196
10-24-2025-Fri 17-52-14-PM,-0.1,1.7,0.0,1.92,-0.4,2.164,-0.1,2.112,-0.2,1.772,0.1,1.472,-0.2,1.692,0.0,2.16
10-24-2025-Fri 17-52-16-PM,0.1,1.672,0.0,1.892,0.0,2.124,-0.3,2.084,-0.4,1.728,0.0,1.436,-0.2,1.668,-0.1,2.132
10-24-2025-Fri 17-52-19-PM,-0.1,1.648,-0.3,1.864,-0.5,2.092,-0.2,2.064,-0.2,1.688,-0.2,1.396,-0.2,1.64,-0.3,2.108
10-24-2025-Fri 17-52-21-PM,-0.1,1.628,-0.1,1.848,0.0,2.064,-0.3,2.044,-0.1,1.652,-0.1,1.364,-0.2,1.616,0.1,2.084
10-24-2025-Fri 17-52-23-PM,-0.1,1.608,0.0,1.828,-0.3,2.04,-0.3,2.028,-0.3,1.616,-0.2,1.336,-0.2,1.6,0.1,2.064
10-24-2025-Fri 17-52-26-PM,0.2,1.588,-0.2,1.816,0.0,2.012,-0.3,2.008,-0.3,1.584,-0.1,1.312,-0.1,1.576,0.1,2.044
10-24-2025-Fri 17-52-28-PM,-0.1,1.572,-0.2,1.8,-0.2,1.988,0.0,1.992,-0.3,1.556,-0.4,1.288,0.1,1.56,-0.4,2.028
10-24-2025-Fri 17-52-30-PM,0.1,1.56,-0.1,1.784,-0.3,1.972,-0.3,1.98,-0.5,1.532,-0.3,1.264,-0.1,1.544,0.1,2.008
10-24-2025-Fri 17-52-33-PM,0.1,1.544,0.0,1.776,-0.1,1.952,-0.4,1.964,-0.4,1.5,-0.4,1.244,-0.1,1.528,-0.3,1.992
10-24-2025-Fri 17-52-35-PM,-0.1,1.532,0.1,1.764,-0.1,1.932,-0.3,1.952,-0.1,1.484,-0.1,1.224,0.0,1.508,0.0,1.976
10-24-2025-Fri 17-52-38-PM,0.3,1.52,0.0,1.752,0.0,1.916,-0.4,1.94,-0.4,1.464,0.0,1.208,-0.2,1.496,-0.2,1.96
10-24-2025-Fri 17-52-40-PM,-0.2,1.512,-0.2,1.744,-0.1,1.904,0.0,1.928,-0.1,1.44,-0.2,1.192,-0.3,1.484,-0.3,1.948
10-24-2025-Fri 17-52-42-PM,0.0,1.5,-0.3,1.732,-0.3,1.884,-0.1,1.92,-0.2,1.424,0.2,1.18,-0.2,1.468,-0.2,1.936
10-24-2025-Fri 17-52-45-PM,0.1,1.492,0.0,1.724,-0.2,1.872,-0.5,1.908,-0.2,1.408,-0.2,1.168,-0.3,1.46,-0.1,1.924
10-24-2025-Fri 17-52-47-PM,-0.1,1.488,-0.1,1.716,-0.1,1.86,0.0,1.9,-0.1,1.392,0.0,1.156,-0.1,1.448,0.0,1.912
10-24-2025-Fri 17-52-49-PM,0.1,1.476,-0.2,1.708,-0.3,1.848,-0.2,1.892,-0.3,1.376,-0.2,1.144,-0.3,1.44,-0.2,1.9
10-24-2025-Fri 17-52-52-PM,0.3,1.472,-0.2,1.704,-0.1,1.836,-0.4,1.884,-0.2,1.36,0.0,1.136,0.0,1.428,-0.1,1.888
10-24-2025-Fri 17-52-54-PM,0.0,1.46,-0.2,1.7,-0.3,1.824,-0.1,1.872,-0.2,1.348,0.0,1.128,-0.2,1.424,-0.1,1.88
10-24-2025-Fri 17-52-57-PM,0.1,1.456,-0.1,1.688,0.0,1.812,-0.2,1.864,-0.2,1.328,0.0,1.116,-0.2,1.408,0.1,1.864
10-24-2025-Fri 17-53-00-PM,-0.1,1.448,-0.1,1.68,-0.2,1.8,-0.2,1.852,-0.2,1.316,-0.3,1.104,-0.2,1.4,-0.1,1.852
10-24-2025-Fri 17-53-04-PM,
10-24-2025-Fri 17-53-07-PM,0.0,1.428,0.2,1.664,-0.3,1.772,0.0,1.832,-0.1,1.284,-0.2,1.088,0.1,1.38,-0.1,1.828
10-24-2025-Fri 17-53-09-PM,-0.2,1.428,0.2,1.66,-0.4,1.764,-0.3,1.828,-0.2,1.276,-0.1,1.076,-0.1,1.372,0.0,1.816
10-24-2025-Fri 17-53-11-PM,0.2,1.42,0.0,1.652,-0.4,1.756,-0.1,1.82,-0.1,1.268,-0.2,1.072,0.1,1.368,-0.2,1.808
10-24-2025-Fri 17-53-14-PM,0.0,1.416,-0.3,1.648,-0.3,1.752,-0.3,1.816,-0.1,1.256,0.0,1.068,0.0,1.36,0.1,1.804
10-24-2025-Fri 17-53-16-PM,0.2,1.412,-0.2,1.644,-0.2,1.744,-0.1,1.808,-0.1,1.248,-0.1,1.064,-0.3,1.356,0.1,1.792
