Timestamp,Cell 1 Temp,Cell 3 Temp,Cell 5 Temp,Cell 7 Temp,Cell 10 Temp,Cell 12 Temp,Cell 14 Temp,Cell 16 Temp
09-27-2025-Sat 12-53-17-PM,-43.739,-41.796,-39.375,-37.385,-43.308,-41.509,-38.601,-38.054
09-27-2025-Sat 12-53-19-PM,-43.772,-41.807,-39.386,-37.418,-43.33,-41.52,-38.623,-38.104
09-27-2025-Sat 12-53-21-PM,-43.822,-41.873,-39.463,-37.463,-43.375,-41.586,-38.679,-38.137
09-27-2025-Sat 12-53-24-PM,-43.855,-41.851,-39.43,-37.485,-43.408,-41.564,-38.701,-38.171
09-27-2025-Sat 12-53-26-PM,-43.871,-41.906,-39.474,-37.518,-43.43,-41.608,-38.723,-38.204
09-27-2025-Sat 12-53-29-PM,-43.855,-41.917,-39.53,-37.562,-43.43,-41.652,-38.778,-38.237
09-27-2025-Sat 12-53-31-PM,-43.954,-41.995,-39.563,-37.595,-43.507,-41.696,-38.811,-38.287
09-27-2025-Sat 12-53-33-PM,-43.938,-41.962,-39.574,-37.628,-43.507,-41.708,-38.856,-38.32
09-27-2025-Sat 12-53-36-PM,-43.938,-41.973,-39.585,-37.673,-43.518,-41.719,-38.889,-38.37
09-27-2025-Sat 12-53-38-PM,-43.987,-42.05,-39.64,-37.695,-43.562,-41.785,-38.9,-38.403
09-27-2025-Sat 12-53-40-PM,-43.971,-42.028,-39.662,-37.75,-43.551,-41.785,-38.955,-38.453
09-27-2025-Sat 12-53-43-PM,-44.02,-42.072,-39.685,-37.761,-43.595,-41.818,-38.977,-38.469
09-27-2025-Sat 12-53-45-PM,-44.037,-42.094,-39.729,-37.816,-43.629,-41.862,-39.032,-38.519
09-27-2025-Sat 12-53-48-PM,-44.07,-42.105,-39.729,-37.828,-43.651,-41.862,-39.043,-38.536
09-27-2025-Sat 12-53-50-PM,-44.103,-42.171,-39.784,-37.883,-43.695,-41.928,-39.088,-38.602
09-27-2025-Sat 12-53-53-PM,-44.136,-42.182,-39.795,-37.905,-43.728,-41.94,-39.132,-38.618
09-27-2025-Sat 12-53-55-PM,-44.169,-42.194,-39.817,-37.949,-43.75,-41.951,-39.165,-38.668
09-27-2025-Sat 12-53-57-PM,-44.153,-42.216,-39.872,-37.994,-43.75,-42.006,-39.209,-38.718
09-27-2025-Sat 12-54-00-PM,-44.202,-42.249,-39.883,-38.016,-43.794,-42.017,-39.231,-38.735
09-27-2025-Sat 12-54-03-PM,-44.202,-42.271,-39.906,-38.049,-43.805,-42.05,-39.254,-38.784
09-27-2025-Sat 12-54-05-PM,-44.285,-42.326,-39.939,-38.082,-43.871,-42.083,-39.298,-38.818
09-27-2025-Sat 12-54-07-PM,-44.302,-42.359,-39.983,-38.126,-43.894,-42.127,-39.342,-38.867
09-27-2025-Sat 12-54-10-PM,-44.351,-42.403,-39.994,-38.137,-43.938,-42.149,-39.353,-38.884
09-27-2025-Sat 12-54-12-PM,-44.318,-42.348,-40.005,-38.182,-43.916,-42.149,-39.408,-38.934
09-27-2025-Sat 12-54-14-PM,-44.335,-42.37,-40.038,-38.215,-43.938,-42.182,-39.441,-38.967
09-27-2025-Sat 12-54-17-PM,-44.351,-42.425,-40.071,-38.237,-43.971,-42.227,-39.452,-38.983
09-27-2025-Sat 12-54-19-PM,-44.384,-42.447,-40.116,-38.292,-43.993,-42.26,-39.508,-39.05
09-27-2025-Sat 12-54-22-PM,-44.384,-42.447,-40.116,-38.325,-44.004,-42.26,-39.53,-39.083
09-27-2025-Sat 12-54-24-PM,-44.484,-42.547,-40.182,-38.358,-44.081,-42.326,-39.574,-39.116
09-27-2025-Sat 12-54-27-PM,-44.484,-42.558,-40.193,-38.392,-44.092,-42.337,-39.596,-39.149
09-27-2025-Sat 12-54-29-PM,-44.517,-42.591,-40.237,-38.414,-44.125,-42.392,-39.629,-39.182
09-27-2025-Sat 12-54-32-PM,-44.534,-42.613,-40.248,-38.458,-44.147,-42.403,-39.663,-39.232
09-27-2025-Sat 12-54-34-PM,-44.517,-42.58,-40.259,-38.469,-44.136,-42.403,-39.696,-39.232
09-27-2025-Sat 12-54-36-PM,-44.567,-42.635,-40.292,-38.513,-44.18,-42.447,-39.729,-39.298
09-27-2025-Sat 12-54-39-PM,-44.583,-42.679,-40.337,-38.557,-44.214,-42.503,-39.773,-39.348
09-27-2025-Sat 12-54-41-PM,-44.633,-42.724,-40.381,-38.58,-44.247,-42.536,-39.795,-39.365
09-27-2025-Sat 12-54-44-PM,-44.6,-42.69,-40.37,-38.624,-44.247,-42.536,-39.839,-39.415
09-27-2025-Sat 12-54-46-PM,-44.633,-42.712,-40.392,-38.646,-44.269,-42.547,-39.873,-39.431
09-27-2025-Sat 12-54-49-PM,-44.683,-42.779,-40.469,-38.69,-44.302,-42.613,-39.917,-39.481
09-27-2025-Sat 12-54-51-PM,-44.682,-42.757,-40.447,-38.712,-44.313,-42.591,-39.917,-39.497
09-27-2025-Sat 12-54-56-PM,-44.666,-42.768,-40.48,-38.745,-44.313,-42.635,-39.961,-39.547
09-27-2025-Sat 12-54-58-PM,-44.765,-42.867,-40.547,-38.812,-44.401,-42.702,-40.016,-39.614
09-27-2025-Sat 12-55-00-PM,-44.782,-42.878,-40.569,-38.845,-44.423,-42.724,-40.06,-39.647
09-27-2025-Sat 12-55-03-PM,-44.782,-42.889,-40.613,-38.878,-44.423,-42.757,-40.094,-39.68
09-27-2025-Sat 12-55-05-PM,-44.765,-42.9,-40.646,-38.911,-44.434,-42.801,-40.127,-39.713
09-27-2025-Sat 12-55-07-PM,-44.815,-42.911,-40.635,-38.944,-44.467,-42.779,-40.149,-39.746
09-27-2025-Sat 12-55-09-PM,-44.865,-42.967,-40.668,-38.967,-44.512,-42.823,-40.171,-39.779
09-27-2025-Sat 12-55-12-PM,-44.865,-43.0,-40.701,-38.989,-44.523,-42.867,-40.193,-39.812
09-27-2025-Sat 12-55-14-PM,-44.881,-42.978,-40.69,-39.033,-44.545,-42.856,-40.226,-39.862
09-27-2025-Sat 12-55-17-PM,-44.914,-43.0,-40.712,-39.055,-44.567,-42.867,-40.259,-39.879
09-27-2025-Sat 12-55-19-PM,-44.931,-43.044,-40.768,-39.088,-44.589,-42.922,-40.293,-39.912
09-27-2025-Sat 12-55-21-PM,-44.931,-43.066,-40.801,-39.132,-44.6,-42.955,-40.337,-39.962
09-27-2025-Sat 12-55-24-PM,-44.947,-43.088,-40.834,-39.154,-44.622,-42.989,-40.37,-39.978
09-27-2025-Sat 12-55-26-PM,-44.964,-43.088,-40.834,-39.177,-44.633,-42.989,-40.381,-40.011
09-27-2025-Sat 12-55-28-PM,-45.047,-43.132,-40.845,-39.199,-44.699,-43.011,-40.403,-40.045
09-27-2025-Sat 12-55-31-PM,-44.98,-43.132,-40.9,-39.254,-44.666,-43.055,-40.458,-40.094
09-27-2025-Sat 12-55-33-PM,-45.013,-43.143,-40.911,-39.276,-44.699,-43.077,-40.48,-40.127
09-27-2025-Sat 12-55-36-PM,-45.063,-43.198,-40.966,-39.298,-44.732,-43.11,-40.514,-40.127
09-27-2025-Sat 12-55-38-PM,-45.063,-43.198,-40.966,-39.354,-44.743,-43.11,-40.547,-40.194
09-27-2025-Sat 12-55-41-PM,-45.146,-43.287,-41.022,-39.376,-44.81,-43.176,-40.58,-40.227
09-27-2025-Sat 12-55-43-PM,-45.129,-43.265,-41.022,-39.409,-44.809,-43.176,-40.602,-40.26
09-27-2025-Sat 12-55-45-PM,-45.146,-43.276,-41.066,-39.442,-44.821,-43.209,-40.646,-40.293
09-27-2025-Sat 12-55-48-PM,-45.162,-43.331,-41.099,-39.464,-44.854,-43.254,-40.668,-40.31
09-27-2025-Sat 12-55-50-PM,-45.212,-43.309,-41.077,-39.497,-44.876,-43.22,-40.69,-40.36
09-27-2025-Sat 12-55-52-PM,-45.196,-43.353,-41.132,-39.53,-44.876,-43.276,-40.723,-40.393
09-27-2025-Sat 12-55-55-PM,-45.245,-43.397,-41.154,-39.552,-44.92,-43.298,-40.746,-40.409
09-27-2025-Sat 12-55-57-PM,-45.229,-43.386,-41.176,-39.586,-44.92,-43.32,-40.779,-40.442
09-27-2025-Sat 12-56-00-PM,-45.295,-43.419,-41.187,-39.63,-44.975,-43.331,-40.812,-40.492
09-27-2025-Sat 12-56-02-PM,-45.245,-43.43,-41.243,-39.641,-44.942,-43.386,-40.845,-40.509
09-27-2025-Sat 12-56-04-PM,-45.278,-43.441,-41.243,-39.674,-44.975,-43.386,-40.867,-40.542
09-27-2025-Sat 12-56-07-PM,-45.295,-43.452,-41.265,-39.707,-44.997,-43.408,-40.9,-40.575
09-27-2025-Sat 12-56-09-PM,-45.345,-43.518,-41.309,-39.729,-45.03,-43.441,-40.911,-40.592
09-27-2025-Sat 12-56-11-PM,-45.345,-43.496,-41.309,-39.762,-45.041,-43.452,-40.956,-40.641
09-27-2025-Sat 12-56-14-PM,-45.378,-43.552,-41.342,-39.807,-45.074,-43.485,-40.978,-40.691
09-27-2025-Sat 12-56-16-PM,-45.378,-43.541,-41.353,-39.829,-45.085,-43.496,-41.011,-40.708
09-27-2025-Sat 12-56-19-PM,-45.444,-43.596,-41.386,-39.851,-45.13,-43.518,-41.033,-40.724
09-27-2025-Sat 12-56-21-PM,-45.394,-43.574,-41.397,-39.884,-45.107,-43.54,-41.066,-40.774
09-27-2025-Sat 12-56-23-PM,-45.427,-43.596,-41.43,-39.917,-45.13,-43.563,-41.099,-40.807
09-27-2025-Sat 12-56-26-PM,-45.378,-43.585,-41.486,-39.95,-45.096,-43.596,-41.132,-40.824
09-27-2025-Sat 12-56-28-PM,-45.427,-43.607,-41.475,-39.972,-45.141,-43.596,-41.154,-40.857
09-27-2025-Sat 12-56-30-PM,-45.444,-43.662,-41.519,-39.995,-45.174,-43.651,-41.176,-40.873
09-27-2025-Sat 12-56-33-PM,-45.527,-43.717,-41.53,-40.028,-45.229,-43.662,-41.21,-40.923
09-27-2025-Sat 12-56-35-PM,-45.527,-43.695,-41.53,-40.05,-45.24,-43.662,-41.221,-40.94
09-27-2025-Sat 12-56-37-PM,-45.51,-43.728,-41.596,-40.094,-45.24,-43.717,-41.276,-40.973
09-27-2025-Sat 12-56-40-PM,-45.51,-43.728,-41.596,-40.094,-45.24,-43.728,-41.265,-40.989
09-27-2025-Sat 12-56-42-PM,-45.56,-43.761,-41.64,-40.149,-45.273,-43.75,-41.32,-41.039
09-27-2025-Sat 12-56-45-PM,-45.56,-43.772,-41.651,-40.171,-45.284,-43.772,-41.342,-41.072
09-27-2025-Sat 12-56-47-PM,-45.576,-43.805,-41.674,-40.194,-45.306,-43.794,-41.353,-41.089
09-27-2025-Sat 12-56-49-PM,-45.609,-43.783,-41.64,-40.227,-45.339,-43.761,-41.386,-41.122
09-27-2025-Sat 12-56-52-PM,-45.576,-43.806,-41.707,-40.238,-45.317,-43.828,-41.408,-41.139
09-27-2025-Sat 12-56-54-PM,-45.626,-43.85,-41.718,-40.282,-45.361,-43.839,-41.431,-41.188
09-27-2025-Sat 12-56-59-PM,-45.642,-43.861,-41.762,-40.304,-45.372,-43.872,-41.475,-41.205
09-27-2025-Sat 12-57-01-PM,-45.692,-43.916,-41.795,-40.359,-45.416,-43.905,-41.519,-41.271
09-27-2025-Sat 12-57-03-PM,-45.676,-43.883,-41.784,-40.392,-45.416,-43.894,-41.541,-41.304
09-27-2025-Sat 12-57-06-PM,-45.709,-43.916,-41.817,-40.426,-45.45,-43.927,-41.574,-41.337
09-27-2025-Sat 12-57-08-PM,-45.725,-43.96,-41.861,-40.437,-45.461,-43.971,-41.596,-41.354
09-27-2025-Sat 12-57-10-PM,-45.742,-43.971,-41.883,-40.459,-45.483,-43.993,-41.618,-41.371
09-27-2025-Sat 12-57-13-PM,-45.742,-43.949,-41.872,-40.492,-45.483,-43.971,-41.64,-41.404
09-27-2025-Sat 12-57-17-PM,-45.692,-43.96,-41.917,-40.525,-45.461,-44.015,-41.674,-41.437
09-27-2025-Sat 12-57-19-PM,-45.775,-44.037,-41.983,-40.569,-45.527,-44.081,-41.729,-41.487
09-27-2025-Sat 12-57-22-PM,-45.758,-44.026,-42.005,-40.602,-45.516,-44.092,-41.762,-41.52
09-27-2025-Sat 12-57-26-PM,-45.791,-44.059,-42.005,-40.636,-45.549,-44.092,-41.773,-41.553
09-27-2025-Sat 12-57-31-PM,-45.858,-44.104,-42.071,-40.68,-45.604,-44.148,-41.839,-41.586
09-27-2025-Sat 12-57-33-PM,-45.907,-44.181,-42.115,-40.735,-45.659,-44.203,-41.883,-41.652
09-27-2025-Sat 12-57-36-PM,-45.874,-44.126,-42.093,-40.757,-45.637,-44.181,-41.894,-41.685
09-27-2025-Sat 12-57-38-PM,-45.891,-44.137,-42.104,-40.79,-45.659,-44.192,-41.928,-41.719
09-27-2025-Sat 12-57-41-PM,-45.891,-44.181,-42.16,-40.823,-45.67,-44.247,-41.961,-41.752
09-27-2025-Sat 12-57-43-PM,-45.907,-44.181,-42.16,-40.823,-45.681,-44.236,-41.961,-41.735
09-27-2025-Sat 12-57-45-PM,-45.94,-44.192,-42.16,-40.89,-45.714,-44.236,-42.005,-41.818
09-27-2025-Sat 12-57-48-PM,-45.94,-44.192,-42.182,-40.89,-45.725,-44.269,-42.027,-41.818
09-27-2025-Sat 12-57-50-PM,-45.94,-44.225,-42.215,-40.934,-45.736,-44.302,-42.049,-41.868
09-27-2025-Sat 12-57-52-PM,-45.973,-44.247,-42.259,-40.967,-45.747,-44.313,-42.093,-41.884
09-27-2025-Sat 12-57-55-PM,-45.957,-44.258,-42.281,-40.978,-45.747,-44.346,-42.104,-41.901
09-27-2025-Sat 12-57-57-PM,-46.006,-44.302,-42.314,-41.0,-45.792,-44.379,-42.137,-41.917
09-27-2025-Sat 12-57-59-PM,-45.99,-44.291,-42.303,-41.022,-45.78,-44.379,-42.137,-41.967
09-27-2025-Sat 12-58-02-PM,-46.006,-44.302,-42.336,-41.055,-45.803,-44.402,-42.171,-41.984
09-27-2025-Sat 12-58-04-PM,-46.073,-44.368,-42.38,-41.1,-45.858,-44.446,-42.215,-42.033
09-27-2025-Sat 12-58-07-PM,-46.023,-44.346,-42.38,-41.111,-45.825,-44.446,-42.226,-42.05
09-27-2025-Sat 12-58-09-PM,-46.04,-44.357,-42.38,-41.122,-45.847,-44.457,-42.237,-42.066
09-27-2025-Sat 12-58-11-PM,-46.106,-44.402,-42.436,-41.177,-45.891,-44.479,-42.292,-42.1
09-27-2025-Sat 12-58-14-PM,-46.089,-44.39,-42.436,-41.177,-45.891,-44.501,-42.303,-42.116
09-27-2025-Sat 12-58-16-PM,-46.139,-44.435,-42.458,-41.21,-45.924,-44.512,-42.325,-42.149
09-27-2025-Sat 12-58-19-PM,-46.089,-44.424,-42.491,-41.243,-45.902,-44.545,-42.347,-42.182
09-27-2025-Sat 12-58-21-PM,-46.139,-44.457,-42.502,-41.276,-45.935,-44.545,-42.369,-42.216
09-27-2025-Sat 12-58-24-PM,-46.155,-44.446,-42.502,-41.276,-45.946,-44.545,-42.392,-42.216
09-27-2025-Sat 12-58-26-PM,-46.205,-44.512,-42.546,-41.321,-46.001,-44.6,-42.425,-42.265
09-27-2025-Sat 12-58-28-PM,-46.122,-44.468,-42.557,-41.354,-45.946,-44.6,-42.447,-42.298
09-27-2025-Sat 12-58-31-PM,-46.205,-44.49,-42.568,-41.376,-46.001,-44.6,-42.48,-42.315
09-27-2025-Sat 12-58-33-PM,-46.172,-44.512,-42.601,-41.398,-46.001,-44.644,-42.502,-42.332
09-27-2025-Sat 12-58-35-PM,-46.238,-44.556,-42.612,-41.42,-46.045,-44.655,-42.513,-42.365
09-27-2025-Sat 12-58-38-PM,-46.255,-44.545,-42.612,-41.442,-46.056,-44.644,-42.535,-42.381
09-27-2025-Sat 12-58-40-PM,-46.271,-44.6,-42.657,-41.486,-46.078,-44.688,-42.568,-42.431
09-27-2025-Sat 12-58-42-PM,-46.238,-44.589,-42.679,-41.486,-46.067,-44.722,-42.579,-42.431
09-27-2025-Sat 12-58-45-PM,-46.238,-44.6,-42.723,-41.53,-46.067,-44.744,-42.623,-42.464
09-27-2025-Sat 12-58-47-PM,-46.288,-44.633,-42.723,-41.553,-46.1,-44.744,-42.634,-42.497
09-27-2025-Sat 12-58-50-PM,-46.288,-44.633,-42.734,-41.586,-46.111,-44.755,-42.668,-42.53
09-27-2025-Sat 12-58-52-PM,-46.321,-44.655,-42.767,-41.608,-46.133,-44.788,-42.69,-42.564
09-27-2025-Sat 12-58-54-PM,-46.304,-44.666,-42.8,-41.641,-46.133,-44.81,-42.734,-42.58
09-27-2025-Sat 12-58-57-PM,-46.304,-44.666,-42.789,-41.641,-46.144,-44.81,-42.723,-42.58
09-27-2025-Sat 12-58-59-PM,-46.337,-44.688,-42.811,-41.663,-46.167,-44.832,-42.756,-42.613
09-27-2025-Sat 12-59-01-PM,-46.337,-44.71,-42.866,-41.707,-46.178,-44.876,-42.8,-42.646
09-27-2025-Sat 12-59-04-PM,-46.321,-44.699,-42.844,-41.729,-46.166,-44.854,-42.8,-42.679
09-27-2025-Sat 12-59-06-PM,-46.37,-44.722,-42.866,-41.729,-46.2,-44.876,-42.811,-42.679
09-27-2025-Sat 12-59-08-PM,-46.337,-44.71,-42.899,-41.774,-46.178,-44.898,-42.844,-42.729
09-27-2025-Sat 12-59-11-PM,-46.37,-44.744,-42.888,-41.807,-46.222,-44.898,-42.866,-42.762
09-27-2025-Sat 12-59-13-PM,-46.387,-44.755,-42.922,-41.818,-46.233,-44.92,-42.888,-42.762
09-27-2025-Sat 12-59-15-PM,-46.42,-44.777,-42.944,-41.84,-46.255,-44.942,-42.911,-42.795
09-27-2025-Sat 12-59-18-PM,-46.387,-44.788,-42.977,-41.851,-46.244,-44.975,-42.922,-42.795
09-27-2025-Sat 12-59-20-PM,-46.437,-44.832,-42.999,-41.884,-46.288,-44.997,-42.955,-42.828
09-27-2025-Sat 12-59-23-PM,-46.404,-44.788,-42.999,-41.906,-46.266,-44.997,-42.977,-42.862
09-27-2025-Sat 12-59-25-PM,-46.453,-44.832,-43.032,-41.95,-46.299,-45.008,-43.01,-42.895
09-27-2025-Sat 12-59-27-PM,-46.47,-44.854,-43.043,-41.972,-46.321,-45.019,-43.032,-42.911
09-27-2025-Sat 12-59-30-PM,-46.503,-44.876,-43.054,-41.983,-46.343,-45.03,-43.043,-42.928
09-27-2025-Sat 12-59-32-PM,-46.47,-44.865,-43.076,-42.005,-46.332,-45.064,-43.065,-42.961
09-27-2025-Sat 12-59-35-PM,-46.503,-44.843,-43.054,-42.028,-46.343,-45.019,-43.087,-42.978
09-27-2025-Sat 12-59-37-PM,-46.536,-44.898,-43.087,-42.061,-46.376,-45.053,-43.098,-43.011
09-27-2025-Sat 12-59-39-PM,-46.536,-44.931,-43.131,-42.083,-46.387,-45.108,-43.131,-43.044
09-27-2025-Sat 12-59-42-PM,-46.503,-44.887,-43.12,-42.105,-46.365,-45.075,-43.153,-43.044
09-27-2025-Sat 12-59-44-PM,-46.569,-44.964,-43.164,-42.127,-46.42,-45.13,-43.176,-43.077
09-27-2025-Sat 12-59-46-PM,-46.536,-44.942,-43.187,-42.149,-46.398,-45.141,-43.198,-43.093
09-27-2025-Sat 12-59-49-PM,-46.569,-44.964,-43.187,-42.182,-46.431,-45.141,-43.22,-43.127
09-27-2025-Sat 12-59-51-PM,-46.569,-44.964,-43.209,-42.193,-46.442,-45.174,-43.242,-43.143
09-27-2025-Sat 12-59-53-PM,-46.552,-44.986,-43.242,-42.215,-46.431,-45.196,-43.242,-43.16
09-27-2025-Sat 12-59-56-PM,-46.602,-45.008,-43.231,-42.226,-46.475,-45.196,-43.264,-43.176
09-27-2025-Sat 12-59-58-PM,-46.552,-44.986,-43.264,-42.27,-46.442,-45.207,-43.297,-43.209
09-27-2025-Sat 13-00-00-PM,-46.552,-44.975,-43.264,-42.293,-46.442,-45.207,-43.319,-43.242
09-27-2025-Sat 13-00-03-PM,-46.585,-45.008,-43.286,-42.304,-46.475,-45.24,-43.33,-43.259
09-27-2025-Sat 13-00-05-PM,-46.635,-45.041,-43.297,-42.326,-46.508,-45.24,-43.363,-43.276
09-27-2025-Sat 13-00-07-PM,-46.635,-45.075,-43.341,-42.348,-46.519,-45.284,-43.385,-43.292
09-27-2025-Sat 13-00-10-PM,-46.635,-45.03,-43.319,-42.37,-46.508,-45.251,-43.396,-43.325
09-27-2025-Sat 13-00-12-PM,-46.668,-45.097,-43.363,-42.392,-46.542,-45.295,-43.407,-43.342
09-27-2025-Sat 13-00-17-PM,-46.668,-45.097,-43.374,-42.425,-46.553,-45.306,-43.452,-43.375
09-27-2025-Sat 13-00-21-PM,-46.685,-45.119,-43.418,-42.458,-46.575,-45.35,-43.474,-43.408
09-27-2025-Sat 13-00-23-PM,-46.668,-45.13,-43.452,-42.491,-46.575,-45.384,-43.507,-43.441
09-27-2025-Sat 13-00-28-PM,-46.668,-45.119,-43.452,-42.525,-46.575,-45.372,-43.54,-43.474
09-27-2025-Sat 13-00-33-PM,-46.718,-45.152,-43.463,-42.558,-46.619,-45.384,-43.562,-43.508
09-27-2025-Sat 13-00-35-PM,-46.701,-45.196,-43.551,-42.624,-46.619,-45.461,-43.628,-43.574
09-27-2025-Sat 13-00-38-PM,-46.784,-45.24,-43.551,-42.657,-46.685,-45.461,-43.65,-43.607
09-27-2025-Sat 13-00-40-PM,-46.734,-45.174,-43.54,-42.657,-46.641,-45.439,-43.661,-43.607
09-27-2025-Sat 13-00-42-PM,-46.767,-45.218,-43.573,-42.69,-46.674,-45.472,-43.683,-43.64
09-27-2025-Sat 13-00-45-PM,-46.767,-45.218,-43.584,-42.712,-46.674,-45.472,-43.694,-43.657
09-27-2025-Sat 13-00-47-PM,-46.767,-45.251,-43.617,-42.723,-46.685,-45.516,-43.717,-43.673
09-27-2025-Sat 13-00-50-PM,-46.767,-45.251,-43.617,-42.734,-46.696,-45.527,-43.728,-43.69
09-27-2025-Sat 13-00-52-PM,-46.801,-45.251,-43.617,-42.767,-46.718,-45.516,-43.75,-43.723
09-27-2025-Sat 13-00-54-PM,-46.801,-45.273,-43.672,-42.79,-46.718,-45.549,-43.783,-43.723
09-27-2025-Sat 13-00-57-PM,-46.784,-45.262,-43.672,-42.812,-46.707,-45.549,-43.794,-43.756
09-27-2025-Sat 13-00-59-PM,-46.801,-45.273,-43.695,-42.834,-46.718,-45.56,-43.827,-43.772
09-27-2025-Sat 13-01-02-PM,-46.8,-45.306,-43.717,-42.856,-46.74,-45.593,-43.827,-43.789
09-27-2025-Sat 13-01-05-PM,-46.867,-45.328,-43.717,-42.889,-46.784,-45.593,-43.871,-43.839
09-27-2025-Sat 13-01-07-PM,-46.867,-45.35,-43.75,-42.911,-46.784,-45.615,-43.882,-43.855
09-27-2025-Sat 13-01-09-PM,-46.9,-45.35,-43.739,-42.922,-46.806,-45.604,-43.882,-43.872
09-27-2025-Sat 13-01-12-PM,-46.883,-45.372,-43.783,-42.944,-46.806,-45.648,-43.915,-43.888
09-27-2025-Sat 13-01-14-PM,-46.867,-45.35,-43.794,-42.966,-46.795,-45.648,-43.937,-43.905
09-27-2025-Sat 13-01-17-PM,-46.834,-45.328,-43.783,-42.988,-46.784,-45.648,-43.959,-43.938
09-27-2025-Sat 13-01-19-PM,-46.883,-45.384,-43.816,-43.021,-46.817,-45.67,-43.982,-43.971
09-27-2025-Sat 13-01-21-PM,-46.9,-45.372,-43.816,-43.021,-46.839,-45.67,-43.992,-43.954
09-27-2025-Sat 13-01-24-PM,-46.9,-45.383,-43.838,-43.044,-46.839,-45.692,-44.015,-43.988
09-27-2025-Sat 13-01-26-PM,-46.883,-45.406,-43.86,-43.055,-46.839,-45.725,-44.026,-44.004
09-27-2025-Sat 13-01-28-PM,-46.949,-45.461,-43.882,-43.099,-46.894,-45.737,-44.048,-44.037
09-27-2025-Sat 13-01-31-PM,-46.933,-45.439,-43.882,-43.088,-46.883,-45.748,-44.059,-44.037
09-27-2025-Sat 13-01-33-PM,-46.949,-45.461,-43.926,-43.132,-46.894,-45.77,-44.092,-44.07
09-27-2025-Sat 13-01-36-PM,-46.933,-45.45,-43.926,-43.132,-46.883,-45.77,-44.092,-44.07
09-27-2025-Sat 13-01-38-PM,-46.982,-45.461,-43.915,-43.165,-46.928,-45.759,-44.114,-44.104
09-27-2025-Sat 13-01-41-PM,-46.982,-45.472,-43.937,-43.176,-46.928,-45.781,-44.136,-44.12
09-27-2025-Sat 13-01-43-PM,-46.949,-45.505,-43.993,-43.22,-46.916,-45.825,-44.169,-44.153
09-27-2025-Sat 13-01-45-PM,-46.999,-45.527,-44.004,-43.231,-46.95,-45.836,-44.18,-44.17
09-27-2025-Sat 13-01-48-PM,-46.982,-45.505,-44.004,-43.253,-46.938,-45.825,-44.202,-44.186
09-27-2025-Sat 13-01-50-PM,-46.999,-45.527,-44.026,-43.275,-46.95,-45.847,-44.224,-44.219
09-27-2025-Sat 13-01-52-PM,-46.999,-45.549,-44.059,-43.297,-46.961,-45.88,-44.246,-44.236
09-27-2025-Sat 13-01-55-PM,-47.016,-45.549,-44.048,-43.331,-46.983,-45.869,-44.257,-44.269
09-27-2025-Sat 13-01-57-PM,-47.065,-45.615,-44.114,-43.342,-47.016,-45.924,-44.279,-44.269
09-27-2025-Sat 13-02-00-PM,-47.032,-45.549,-44.07,-43.353,-46.994,-45.88,-44.29,-44.286
09-27-2025-Sat 13-02-02-PM,-47.082,-45.593,-44.103,-43.364,-47.027,-45.902,-44.302,-44.286
09-27-2025-Sat 13-02-04-PM,-47.032,-45.593,-44.125,-43.386,-47.005,-45.935,-44.313,-44.319
09-27-2025-Sat 13-02-07-PM,-47.016,-45.538,-44.114,-43.419,-46.994,-45.913,-44.357,-44.352
09-27-2025-Sat 13-02-09-PM,-47.032,-45.593,-44.147,-43.441,-47.016,-45.946,-44.368,-44.368
09-27-2025-Sat 13-02-11-PM,-47.082,-45.637,-44.18,-43.441,-47.049,-45.979,-44.379,-44.368
09-27-2025-Sat 13-02-14-PM,-47.082,-45.637,-44.169,-43.474,-47.06,-45.979,-44.401,-44.418
09-27-2025-Sat 13-02-16-PM,-47.082,-45.615,-44.169,-43.496,-47.06,-45.968,-44.423,-44.435
09-27-2025-Sat 13-02-18-PM,-47.115,-45.648,-44.202,-43.507,-47.082,-45.99,-44.434,-44.435
09-27-2025-Sat 13-02-21-PM,-47.098,-45.67,-44.224,-43.54,-47.071,-46.012,-44.456,-44.484
09-27-2025-Sat 13-02-23-PM,-47.115,-45.67,-44.235,-43.54,-47.082,-46.012,-44.456,-44.468
09-27-2025-Sat 13-02-25-PM,-47.098,-45.67,-44.257,-43.562,-47.082,-46.034,-44.478,-44.484
09-27-2025-Sat 13-02-28-PM,-47.098,-45.637,-44.224,-43.584,-47.082,-46.001,-44.489,-44.517
09-27-2025-Sat 13-02-30-PM,-47.148,-45.692,-44.269,-43.596,-47.115,-46.034,-44.522,-44.517
09-27-2025-Sat 13-02-32-PM,-47.131,-45.703,-44.28,-43.618,-47.115,-46.056,-44.522,-44.55
09-27-2025-Sat 13-02-35-PM,-47.115,-45.703,-44.313,-43.64,-47.104,-46.078,-44.544,-44.567
09-27-2025-Sat 13-02-37-PM,-47.131,-45.703,-44.291,-43.64,-47.126,-46.067,-44.533,-44.567
09-27-2025-Sat 13-02-40-PM,-47.131,-45.737,-44.346,-43.662,-47.126,-46.112,-44.566,-44.584
09-27-2025-Sat 13-02-42-PM,-47.131,-45.726,-44.346,-43.706,-47.126,-46.101,-44.6,-44.633
09-27-2025-Sat 13-02-44-PM,-47.164,-45.759,-44.368,-43.706,-47.159,-46.123,-44.6,-44.617
