Timestamp,DNEpct Cell 1 Current,DNEpct Cell 1 Voltage,DNEpct Cell 1 Resistance,DNEpct Cell 1 Temp,DNEpct Cell 2 Current,DNEpct Cell 2 Voltage,DNEpct Cell 2 Resistance,DNEpct Cell 2 Temp,DNEpct Cell 3 Current,DNEpct Cell 3 Voltage,DNEpct Cell 3 Resistance,DNEpct Cell 3 Temp,DNEpct Cell 4 Current,DNEpct Cell 4 Voltage,DNEpct Cell 4 Resistance,DNEpct Cell 4 Temp,DNEpct Cell 5 Current,DNEpct Cell 5 Voltage,DNEpct Cell 5 Resistance,DNEpct Cell 5 Temp,DNEpct Cell 6 Current,DNEpct Cell 6 Voltage,DNEpct Cell 6 Resistance,DNEpct Cell 6 Temp,DNEpct Cell 7 Current,DNEpct Cell 7 Voltage,DNEpct Cell 7 Resistance,DNEpct Cell 7 Temp,DNEpct Cell 8 Current,DNEpct Cell 8 Voltage,DNEpct Cell 8 Resistance,DNEpct Cell 8 Temp,35pct Cell 9 Current,35pct Cell 9 Voltage,35pct Cell 9 Resistance,35pct Cell 9 Temp,35pct Cell 10 Current,35pct Cell 10 Voltage,35pct Cell 10 Resistance,35pct Cell 10 Temp,35pct Cell 11 Current,35pct Cell 11 Voltage,35pct Cell 11 Resistance,35pct Cell 11 Temp,35pct Cell 12 Current,35pct Cell 12 Voltage,35pct Cell 12 Resistance,35pct Cell 12 Temp,30pct Cell 13 Current,30pct Cell 13 Voltage,30pct Cell 13 Resistance,30pct Cell 13 Temp,30pct Cell 14 Current,30pct Cell 14 Voltage,30pct Cell 14 Resistance,30pct Cell 14 Temp,30pct Cell 15 Current,30pct Cell 15 Voltage,30pct Cell 15 Resistance,30pct Cell 15 Temp,30pct Cell 16 Current,30pct Cell 16 Voltage,30pct Cell 16 Resistance,30pct Cell 16 Temp
09-05-2025-Fri 21-07-01-PM,0.0,5.908,inf,-97.158,0.4,5.916,18.4875,-95.8128,0.1,5.912,73.9,-95.715,0.2,5.912,36.95,-94.7421,0.2,5.908,36.925000000000004,-94.363,0.1,5.92,74.0,-94.1578,0.1,5.904,73.8,-95.294,0.1,5.912,73.9,-96.267,0.0,5.908,inf,-98.5036,0.4,5.916,18.4875,-96.969,0.1,5.912,73.9,-96.5912,0.2,5.912,36.95,-95.175,0.2,5.908,36.925000000000004,-94.1903,0.1,5.92,74.0,-94.601,0.1,5.904,73.8,-95.456,0.1,5.912,73.9,-95.862
09-05-2025-Fri 21-07-03-PM,0.3,5.912,24.633333333333336,-97.142,0.0,5.912,inf,-95.7805,0.0,5.916,inf,-95.672,-0.2,5.912,-36.95,-94.6772,0.0,5.908,inf,-94.342,-0.1,5.92,-74.0,-94.1578,-0.3,5.908,-24.61666666666667,-95.294,-0.1,5.912,-73.9,-96.267,0.3,5.912,24.633333333333336,-98.5036,0.0,5.912,inf,-96.948,0.0,5.916,inf,-96.5588,-0.2,5.912,-36.95,-95.142,0.0,5.908,inf,-94.1903,-0.1,5.92,-74.0,-94.601,-0.3,5.908,-24.61666666666667,-95.456,-0.1,5.912,-73.9,-95.862
09-05-2025-Fri 21-07-06-PM,0.1,5.908,73.85000000000001,-97.174,0.1,5.916,73.95,-95.8452,-0.3,5.912,-24.633333333333336,-95.715,0.1,5.912,73.9,-94.7421,-0.2,5.904,-36.9,-94.363,0.1,5.92,74.0,-94.1578,0.3,5.908,24.61666666666667,-95.283,0.3,5.912,24.633333333333336,-96.2345,0.1,5.908,73.85000000000001,-98.5036,0.1,5.916,73.95,-96.969,-0.3,5.912,-24.633333333333336,-96.5588,0.1,5.912,73.9,-95.164,-0.2,5.904,-36.9,-94.1903,0.1,5.92,74.0,-94.601,0.3,5.908,24.61666666666667,-95.456,0.3,5.912,24.633333333333336,-95.845
09-05-2025-Fri 21-07-08-PM,0.2,5.904,36.9,-97.126,-0.1,5.916,-73.95,-95.7805,-0.1,5.916,-73.95,-95.694,-0.1,5.912,-73.9,-94.7421,-0.1,5.908,-73.85000000000001,-94.374,0.0,5.92,inf,-94.1578,-0.1,5.908,-73.85000000000001,-95.294,0.2,5.912,36.95,-96.267,0.2,5.904,36.9,-98.4713,-0.1,5.916,-73.95,-96.937,-0.1,5.916,-73.95,-96.5588,-0.1,5.912,-73.9,-95.175,-0.1,5.908,-73.85000000000001,-94.2227,0.0,5.92,inf,-94.612,-0.1,5.908,-73.85000000000001,-95.456,0.2,5.912,36.95,-95.862
09-05-2025-Fri 21-07-10-PM,0.3,5.908,24.61666666666667,-97.126,0.1,5.916,73.95,-95.7479,0.1,5.916,73.95,-95.683,-0.2,5.916,-36.975,-94.7421,-0.1,5.908,-73.85000000000001,-94.374,0.2,5.92,37.0,-94.1578,-0.1,5.908,-73.85000000000001,-95.283,0.2,5.912,36.95,-96.267,0.3,5.908,24.61666666666667,-98.5036,0.1,5.916,73.95,-96.937,0.1,5.916,73.95,-96.5588,-0.2,5.916,-36.975,-95.175,-0.1,5.908,-73.85000000000001,-94.2227,0.2,5.92,37.0,-94.601,-0.1,5.908,-73.85000000000001,-95.4235,0.2,5.912,36.95,-95.845
09-05-2025-Fri 21-07-13-PM,0.1,5.908,73.85000000000001,-97.126,0.5,5.916,14.790000000000001,-95.7479,-0.1,5.916,-73.95,-95.683,-0.1,5.916,-73.95,-94.7421,0.1,5.904,73.8,-94.385,-0.1,5.92,-74.0,-94.1903,0.4,5.908,18.462500000000002,-95.294,0.1,5.912,73.9,-96.267,0.1,5.908,73.85000000000001,-98.5036,0.5,5.916,14.790000000000001,-96.937,-0.1,5.916,-73.95,-96.5588,-0.1,5.916,-73.95,-95.175,0.1,5.904,73.8,-94.2227,-0.1,5.92,-74.0,-94.612,0.4,5.908,18.462500000000002,-95.4235,0.1,5.912,73.9,-95.845
09-05-2025-Fri 21-07-15-PM,0.1,5.908,73.85000000000001,-97.093,-0.1,5.916,-73.95,-95.7155,0.0,5.916,inf,-95.64,0.0,5.912,inf,-94.6447,-0.1,5.908,-73.85000000000001,-94.363,0.0,5.92,inf,-94.1903,0.0,5.908,inf,-95.304,0.0,5.912,inf,-96.267,0.1,5.908,73.85000000000001,-98.4713,-0.1,5.916,-73.95,-96.915,0.0,5.916,inf,-96.5588,0.0,5.912,inf,-95.153,-0.1,5.908,-73.85000000000001,-94.2552,0.0,5.92,inf,-94.634,0.0,5.908,inf,-95.456,0.0,5.912,inf,-95.862
09-05-2025-Fri 21-07-17-PM,0.0,5.908,inf,-97.126,0.1,5.916,73.95,-95.7805,-0.3,5.912,-24.633333333333336,-95.694,-0.2,5.912,-36.95,-94.7421,-0.2,5.904,-36.9,-94.407,0.0,5.92,inf,-94.2227,-0.1,5.908,-73.85000000000001,-95.315,0.2,5.912,36.95,-96.267,0.0,5.908,inf,-98.4713,0.1,5.916,73.95,-96.937,-0.3,5.912,-24.633333333333336,-96.5588,-0.2,5.912,-36.95,-95.185,-0.2,5.904,-36.9,-94.2552,0.0,5.92,inf,-94.645,-0.1,5.908,-73.85000000000001,-95.456,0.2,5.912,36.95,-95.862
09-05-2025-Fri 21-07-20-PM,0.2,5.904,36.9,-97.11,0.2,5.916,36.975,-95.7479,-0.3,5.916,-24.650000000000006,-95.705,-0.2,5.912,-36.95,-94.7745,-0.2,5.908,-36.925000000000004,-94.407,0.2,5.92,37.0,-94.1903,0.4,5.908,18.462500000000002,-95.294,0.1,5.912,73.9,-96.2345,0.2,5.904,36.9,-98.4713,0.2,5.916,36.975,-96.937,-0.3,5.916,-24.650000000000006,-96.5912,-0.2,5.912,-36.95,-95.207,-0.2,5.908,-36.925000000000004,-94.2552,0.2,5.92,37.0,-94.634,0.4,5.908,18.462500000000002,-95.456,0.1,5.912,73.9,-95.845
09-05-2025-Fri 21-07-22-PM,0.1,5.908,73.85000000000001,-97.126,0.1,5.916,73.95,-95.7805,0.0,5.912,inf,-95.683,-0.1,5.908,-73.85000000000001,-94.7096,-0.3,5.904,-24.6,-94.385,0.1,5.92,74.0,-94.1903,0.1,5.908,73.85000000000001,-95.294,0.3,5.912,24.633333333333336,-96.267,0.1,5.908,73.85000000000001,-98.4713,0.1,5.916,73.95,-96.937,0.0,5.912,inf,-96.5588,-0.1,5.908,-73.85000000000001,-95.175,-0.3,5.904,-24.6,-94.2552,0.1,5.92,74.0,-94.623,0.1,5.908,73.85000000000001,-95.4235,0.3,5.912,24.633333333333336,-95.845
09-05-2025-Fri 21-07-24-PM,0.0,5.908,inf,-97.126,0.1,5.916,73.95,-95.7805,-0.1,5.916,-73.95,-95.705,-0.4,5.912,-18.475,-94.7745,0.1,5.908,73.85000000000001,-94.396,0.0,5.924,inf,-94.1903,0.1,5.908,73.85000000000001,-95.304,0.1,5.912,73.9,-96.267,0.0,5.908,inf,-98.4713,0.1,5.916,73.95,-96.937,-0.1,5.916,-73.95,-96.5588,-0.4,5.912,-18.475,-95.185,0.1,5.908,73.85000000000001,-94.2227,0.0,5.924,inf,-94.623,0.1,5.908,73.85000000000001,-95.456,0.1,5.912,73.9,-95.862
,,,,19.735,,,,20.3601,,,,20.36,,,,21.0358,,,,19.977,,,,20.5963,,,,20.901,,,,22.0494,,,,19.1103,,,,19.718,,,,19.6844,,,,19.673,,,,18.2999,,,,19.651,,,,20.0561,,,,21.053
,,,,19.735,,,,20.3262,,,,20.338,,,,21.0019,,,,19.899,,,,20.5963,,,,20.788,,,,21.9478,,,,19.1441,,,,19.718,,,,19.6844,,,,19.595,,,,18.0975,,,,19.505,,,,19.8198,,,,20.884
,,,,19.735,,,,20.3262,,,,20.349,,,,21.0358,,,,19.921,,,,20.6302,,,,20.799,,,,21.9478,,,,19.1441,,,,19.718,,,,19.6844,,,,19.606,,,,18.0975,,,,19.516,,,,19.8198,,,,20.884
,,,,19.718,,,,20.2923,,,,20.349,,,,21.0697,,,,19.944,,,,20.6302,,,,20.799,,,,21.9478,,,,19.1441,,,,19.707,,,,19.6844,,,,19.628,,,,18.1314,,,,19.527,,,,19.8198,,,,20.884
,,,,19.854,,,,20.4278,,,,20.405,,,,21.0358,,,,20.034,,,,20.7657,,,,20.912,,,,22.0155,,,,19.2796,,,,19.82,,,,19.7521,,,,19.696,,,,18.2999,,,,19.673,,,,19.9545,,,,20.985
,,,,19.871,,,,20.4617,,,,20.439,,,,21.1035,,,,20.056,,,,20.7657,,,,20.957,,,,22.0494,,,,19.2796,,,,19.831,,,,19.7521,,,,19.719,,,,18.2999,,,,19.707,,,,20.0561,,,,21.053
,,,,19.871,,,,20.4617,,,,20.417,,,,21.0697,,,,20.124,,,,20.7318,,,,20.934,,,,22.0155,,,,19.2796,,,,19.82,,,,19.7182,,,,19.786,,,,18.57,,,,19.786,,,,20.0561,,,,21.036
,,,,19.888,,,,20.4955,,,,20.439,,,,21.0697,,,,20.034,,,,20.7318,,,,20.856,,,,21.9816,,,,19.2796,,,,19.842,,,,19.7521,,,,19.707,,,,18.2999,,,,19.628,,,,19.8537,,,,20.918
,,,,19.904,,,,20.5286,,,,20.461,,,,21.1374,,,,20.045,,,,20.7318,,,,20.867,,,,22.0155,,,,19.2796,,,,19.842,,,,19.7182,,,,19.707,,,,18.266,,,,19.617,,,,19.8537,,,,20.935
,,,,19.87,,,,20.4278,,,,20.428,,,,21.1374,,,,20.045,,,,20.6979,,,,20.844,,,,22.0155,,,,19.3126,,,,19.82,,,,19.7182,,,,19.719,,,,18.2999,,,,19.606,,,,19.8198,,,,20.918
,,,,19.854,,,,20.4278,,,,20.428,,,,21.1374,,,,20.045,,,,20.7318,,,,20.856,,,,22.0155,,,,19.2796,,,,19.809,,,,19.7182,,,,19.707,,,,18.266,,,,19.606,,,,19.8198,,,,20.918
,,,,19.853,,,,20.3939,,,,20.416,,,,21.1035,,,,20.045,,,,20.7318,,,,20.867,,,,22.0155,,,,19.3126,,,,19.82,,,,19.7521,,,,19.719,,,,18.2999,,,,19.628,,,,19.8537,,,,20.935
,,,,19.887,,,,20.4617,,,,20.439,,,,21.1374,,,,20.045,,,,20.7318,,,,20.867,,,,22.0155,,,,19.3126,,,,19.831,,,,19.7182,,,,19.707,,,,18.266,,,,19.617,,,,19.8537,,,,20.935
,,,,19.938,,,,20.5625,,,,20.461,,,,21.1035,,,,20.034,,,,20.7318,,,,20.856,,,,21.9816,,,,19.3126,,,,19.864,,,,19.7182,,,,19.696,,,,18.266,,,,19.617,,,,19.8537,,,,20.918
,,,,19.87,,,,20.4278,,,,20.394,,,,21.0358,,,,20.011,,,,20.7318,,,,20.856,,,,21.9816,,,,19.3126,,,,19.82,,,,19.7182,,,,19.673,,,,18.266,,,,19.617,,,,19.8537,,,,20.918
,,,,19.87,,,,20.4278,,,,20.439,,,,21.1704,,,,20.079,,,,20.7657,,,,20.867,,,,22.0155,,,,19.3126,,,,19.82,,,,19.7182,,,,19.73,,,,18.2999,,,,19.628,,,,19.8198,,,,20.918
,,,,20.056,,,,20.6302,,,,20.507,,,,21.1374,,,,20.259,,,,20.9003,,,,21.092,,,,22.151,,,,19.482,,,,19.955,,,,19.7521,,,,19.876,,,,18.7393,,,,19.955,,,,20.2246,,,,21.188
,,,,20.022,,,,20.5963,,,,20.495,,,,21.1035,,,,20.236,,,,20.9342,,,,21.081,,,,22.2526,,,,19.4481,,,,19.943,,,,19.786,,,,19.854,,,,18.6716,,,,19.887,,,,20.0561,,,,21.154
,,,,20.141,,,,20.6979,,,,20.563,,,,21.1704,,,,20.281,,,,20.9681,,,,21.104,,,,22.1848,,,,19.5836,,,,20.034,,,,19.8198,,,,19.899,,,,18.7055,,,,19.944,,,,20.1577,,,,21.171
,,,,20.039,,,,20.5625,,,,20.495,,,,21.1374,,,,20.169,,,,20.8665,,,,20.968,,,,22.151,,,,19.5158,,,,19.955,,,,19.786,,,,19.809,,,,18.5031,,,,19.752,,,,19.8876,,,,21.019
,,,,20.09,,,,20.6641,,,,20.54,,,,21.1704,,,,20.191,,,,20.9003,,,,20.98,,,,22.151,,,,19.5158,,,,19.989,,,,19.786,,,,19.82,,,,18.5031,,,,19.764,,,,19.8876,,,,21.019
,,,,20.107,,,,20.6979,,,,20.574,,,,21.2382,,,,20.225,,,,20.9342,,,,20.98,,,,22.1171,,,,19.5158,,,,20.0,,,,19.786,,,,19.842,,,,18.5031,,,,19.775,,,,19.8876,,,,21.002
,,,,20.107,,,,20.6979,,,,20.54,,,,21.1035,,,,20.18,,,,20.9003,,,,20.968,,,,22.151,,,,19.5158,,,,20.011,,,,19.8198,,,,19.82,,,,18.5361,,,,19.763,,,,19.8537,,,,21.002
,,,,20.056,,,,20.6302,,,,20.563,,,,21.2382,,,,20.203,,,,20.8665,,,,20.957,,,,22.1171,,,,19.482,,,,19.977,,,,19.8198,,,,19.854,,,,18.5031,,,,19.752,,,,19.8876,,,,21.002
,,,,20.09,,,,20.6641,,,,20.563,,,,21.2382,,,,20.214,,,,20.9003,,,,20.957,,,,22.1171,,,,19.5158,,,,19.989,,,,19.786,,,,19.842,,,,18.5031,,,,19.752,,,,19.8537,,,,20.985
,,,,20.09,,,,20.6979,,,,20.54,,,,21.1374,,,,20.191,,,,20.9003,,,,20.957,,,,22.1171,,,,19.482,,,,19.989,,,,19.786,,,,19.82,,,,18.5361,,,,19.763,,,,19.8537,,,,20.985
,,,,20.039,,,,20.5625,,,,20.529,,,,21.2051,,,,20.214,,,,20.9003,,,,20.946,,,,22.0832,,,,19.5158,,,,19.966,,,,19.8198,,,,19.854,,,,18.5361,,,,19.763,,,,19.8537,,,,20.968
,,,,20.039,,,,20.5963,,,,20.54,,,,21.2382,,,,20.225,,,,20.9003,,,,20.968,,,,22.1171,,,,19.482,,,,19.955,,,,19.786,,,,19.853,,,,18.5361,,,,19.775,,,,19.8876,,,,21.002
,,,,20.056,,,,20.5963,,,,20.484,,,,21.1035,,,,20.191,,,,20.9003,,,,20.934,,,,22.0832,,,,19.5158,,,,19.955,,,,19.7521,,,,19.809,,,,18.57,,,,19.763,,,,19.8198,,,,20.952
,,,,20.09,,,,20.6979,,,,20.54,,,,21.2051,,,,20.214,,,,20.8665,,,,20.934,,,,22.1171,,,,19.482,,,,19.966,,,,19.7182,,,,19.831,,,,18.57,,,,19.752,,,,19.8198,,,,20.968
,,,,20.005,,,,20.5286,,,,20.428,,,,21.0358,,,,20.169,,,,20.9003,,,,20.946,,,,22.1171,,,,19.482,,,,19.91,,,,19.7182,,,,19.775,,,,18.57,,,,19.763,,,,19.8198,,,,20.968
,,,,20.005,,,,20.5286,,,,20.473,,,,21.2051,,,,20.225,,,,20.9003,,,,20.934,,,,22.0832,,,,19.482,,,,19.898,,,,19.6844,,,,19.82,,,,18.57,,,,19.763,,,,19.8198,,,,20.952
,,,,20.056,,,,20.6641,,,,20.484,,,,21.1374,,,,20.191,,,,20.8665,,,,20.912,,,,22.0832,,,,19.4481,,,,19.921,,,,19.6505,,,,19.786,,,,18.57,,,,19.741,,,,19.786,,,,20.935
,,,,20.022,,,,20.5963,,,,20.473,,,,21.2051,,,,20.214,,,,20.8665,,,,20.912,,,,22.0832,,,,19.4481,,,,19.887,,,,19.6166,,,,19.797,,,,18.57,,,,19.741,,,,19.786,,,,20.935
,,,,20.005,,,,20.5963,,,,20.428,,,,21.1035,,,,20.191,,,,20.9003,,,,20.912,,,,22.0832,,,,19.4142,,,,19.865,,,,19.5836,,,,19.752,,,,18.57,,,,19.741,,,,19.7521,,,,20.918
,,,,20.005,,,,20.6302,,,,20.439,,,,21.1704,,,,20.202,,,,20.8665,,,,20.878,,,,22.0494,,,,19.3804,,,,19.842,,,,19.5158,,,,19.752,,,,18.57,,,,19.718,,,,19.7182,,,,20.884
,,,,20.005,,,,20.6641,,,,20.417,,,,21.1035,,,,20.18,,,,20.8665,,,,20.844,,,,22.0155,,,,19.3465,,,,19.831,,,,19.482,,,,19.719,,,,18.57,,,,19.696,,,,19.6505,,,,20.833
,,,,19.938,,,,20.5963,,,,20.383,,,,21.1374,,,,20.191,,,,20.8665,,,,20.855,,,,22.0494,,,,19.2796,,,,19.763,,,,19.4142,,,,19.707,,,,18.57,,,,19.696,,,,19.6505,,,,20.85
,,,,19.887,,,,20.5963,,,,20.326,,,,21.0697,,,,20.146,,,,20.8665,,,,20.799,,,,22.0155,,,,19.178,,,,19.696,,,,19.3126,,,,19.628,,,,18.5031,,,,19.628,,,,19.5158,,,,20.766
,,,,19.803,,,,20.4955,,,,20.27,,,,21.0697,,,,20.146,,,,20.8326,,,,20.754,,,,21.9816,,,,19.1103,,,,19.617,,,,19.2457,,,,19.617,,,,18.5361,,,,19.606,,,,19.4481,,,,20.715
,,,,19.769,,,,20.5625,,,,20.225,,,,21.0019,,,,20.101,,,,20.8326,,,,20.72,,,,21.9478,,,,18.9756,,,,19.549,,,,19.1103,,,,19.527,,,,18.4684,,,,19.56,,,,19.3804,,,,20.664
,,,,19.685,,,,20.4617,,,,20.169,,,,21.0019,,,,20.09,,,,20.7995,,,,20.664,,,,21.9139,,,,18.9079,,,,19.471,,,,19.0433,,,,19.505,,,,18.4684,,,,19.516,,,,19.2796,,,,20.597
,,,,19.651,,,,20.4955,,,,20.158,,,,21.0358,,,,20.101,,,,20.7995,,,,20.608,,,,21.847,,,,18.8071,,,,19.415,,,,18.9417,,,,19.482,,,,18.4684,,,,19.482,,,,19.178,,,,20.513
,,,,19.6,,,,20.4955,,,,20.09,,,,20.9003,,,,20.034,,,,20.7995,,,,20.585,,,,21.8123,,,,18.7055,,,,19.358,,,,18.874,,,,19.392,,,,18.4015,,,,19.448,,,,19.1441,,,,20.478
,,,,19.516,,,,20.4278,,,,20.045,,,,20.9342,,,,20.034,,,,20.7657,,,,20.529,,,,21.7792,,,,18.6039,,,,19.268,,,,18.7724,,,,19.369,,,,18.4015,,,,19.403,,,,19.0433,,,,20.411
,,,,19.398,,,,20.2593,,,,19.921,,,,20.7995,,,,19.955,,,,20.6979,,,,20.473,,,,21.7454,,,,18.5361,,,,19.167,,,,18.7055,,,,19.291,,,,18.3676,,,,19.347,,,,18.9756,,,,20.36
,,,,19.364,,,,20.3939,,,,19.921,,,,20.7657,,,,19.932,,,,20.6979,,,,20.416,,,,21.6776,,,,18.3337,,,,19.11,,,,18.6039,,,,19.234,,,,18.3337,,,,19.302,,,,18.874,,,,20.276
,,,,19.229,,,,20.2246,,,,19.82,,,,20.6979,,,,19.899,,,,20.6979,,,,20.394,,,,21.6438,,,,18.233,,,,18.998,,,,18.5361,,,,19.178,,,,18.2999,,,,19.279,,,,18.8401,,,,20.242
,,,,19.128,,,,20.1577,,,,19.752,,,,20.6641,,,,19.842,,,,20.6302,,,,20.315,,,,21.576,,,,18.0975,,,,18.897,,,,18.4353,,,,19.111,,,,18.233,,,,19.201,,,,18.7393,,,,20.158
,,,,19.077,,,,20.1916,,,,19.741,,,,20.6302,,,,19.831,,,,20.6302,,,,20.293,,,,21.576,,,,17.9628,,,,18.852,,,,18.4015,,,,19.088,,,,18.233,,,,19.178,,,,18.6716,,,,20.124
,,,,18.942,,,,20.09,,,,19.651,,,,20.5963,,,,19.786,,,,20.5963,,,,20.214,,,,21.4752,,,,17.7935,,,,18.716,,,,18.266,,,,19.009,,,,18.1652,,,,19.11,,,,18.57,,,,20.023
,,,,18.857,,,,20.0561,,,,19.595,,,,20.5286,,,,19.741,,,,20.5625,,,,20.169,,,,21.4752,,,,17.6588,,,,18.638,,,,18.1991,,,,18.953,,,,18.1314,,,,19.054,,,,18.4684,,,,19.972
,,,,18.756,,,,19.9884,,,,19.538,,,,20.5286,,,,19.718,,,,20.5286,,,,20.124,,,,21.4075,,,,17.5234,,,,18.536,,,,18.0975,,,,18.908,,,,18.0975,,,,19.02,,,,18.4353,,,,19.921
,,,,18.672,,,,19.9545,,,,19.471,,,,20.4617,,,,19.674,,,,20.4955,,,,20.079,,,,21.3736,,,,17.3887,,,,18.447,,,,17.9967,,,,18.841,,,,18.0644,,,,18.976,,,,18.3676,,,,19.871
,,,,18.621,,,,19.9884,,,,19.437,,,,20.3939,,,,19.617,,,,20.4617,,,,20.022,,,,21.3059,,,,17.2541,,,,18.39,,,,17.929,,,,18.773,,,,17.9967,,,,18.919,,,,18.2999,,,,19.803
,,,,18.469,,,,19.8198,,,,19.324,,,,20.2923,,,,19.572,,,,20.4278,,,,19.966,,,,21.272,,,,17.1186,,,,18.267,,,,17.8612,,,,18.717,,,,17.9967,,,,18.875,,,,18.1991,,,,19.736
,,,,18.351,,,,19.7521,,,,19.28,,,,20.3262,,,,19.55,,,,20.3939,,,,19.921,,,,21.2382,,,,16.9501,,,,18.154,,,,17.7604,,,,18.672,,,,17.929,,,,18.818,,,,18.1314,,,,19.685
,,,,18.233,,,,19.6505,,,,19.167,,,,20.1916,,,,19.482,,,,20.3601,,,,19.865,,,,21.1704,,,,16.8154,,,,18.042,,,,17.6588,,,,18.582,,,,17.8951,,,,18.773,,,,18.0644,,,,19.617
,,,,18.182,,,,19.6844,,,,19.144,,,,20.1577,,,,19.448,,,,20.3262,,,,19.82,,,,21.1374,,,,16.6799,,,,17.985,,,,17.5911,,,,18.537,,,,17.8612,,,,18.728,,,,17.9967,,,,19.567
,,,,18.115,,,,19.6505,,,,19.1,,,,20.1577,,,,19.403,,,,20.2923,,,,19.764,,,,21.0697,,,,16.5791,,,,17.907,,,,17.4903,,,,18.469,,,,17.7604,,,,18.661,,,,17.929,,,,19.499
,,,,17.963,,,,19.4481,,,,18.976,,,,20.0561,,,,19.359,,,,20.2593,,,,19.708,,,,21.0358,,,,16.4776,,,,17.783,,,,17.4226,,,,18.413,,,,17.7604,,,,18.616,,,,17.8274,,,,19.432
,,,,17.98,,,,19.5836,,,,18.987,,,,20.0222,,,,19.313,,,,20.2246,,,,19.662,,,,20.9681,,,,16.376,,,,17.772,,,,17.3549,,,,18.357,,,,17.6927,,,,18.57,,,,17.7935,,,,19.381
,,,,17.845,,,,19.4481,,,,18.886,,,,19.9545,,,,19.268,,,,20.1916,,,,19.606,,,,20.9342,,,,16.2413,,,,17.648,,,,17.2541,,,,18.289,,,,17.6588,,,,18.514,,,,17.6927,,,,19.313
,,,,17.76,,,,19.4142,,,,18.807,,,,19.8537,,,,19.212,,,,20.1577,,,,19.55,,,,20.8665,,,,16.1066,,,,17.558,,,,17.1525,,,,18.21,,,,17.625,,,,18.469,,,,17.625,,,,19.246
,,,,17.642,,,,19.3126,,,,18.739,,,,19.8198,,,,19.19,,,,20.1577,,,,19.516,,,,20.8326,,,,15.9712,,,,17.456,,,,17.0847,,,,18.165,,,,17.5911,,,,18.436,,,,17.558,,,,19.195
,,,,17.575,,,,19.3126,,,,18.728,,,,19.8537,,,,19.156,,,,20.09,,,,19.449,,,,20.7657,,,,15.8365,,,,17.389,,,,17.017,,,,18.131,,,,17.5234,,,,18.368,,,,17.4903,,,,19.128
,,,,17.474,,,,19.2119,,,,18.638,,,,19.786,,,,19.111,,,,20.0561,,,,19.392,,,,20.6979,,,,15.7357,,,,17.288,,,,16.9162,,,,18.064,,,,17.4903,,,,18.323,,,,17.4226,,,,19.06
,,,,17.305,,,,19.0095,,,,18.48,,,,19.6166,,,,19.032,,,,20.0222,,,,19.358,,,,20.6641,,,,15.6003,,,,17.142,,,,16.8154,,,,17.963,,,,17.4565,,,,18.289,,,,17.3887,,,,19.026
,,,,17.288,,,,19.1441,,,,18.514,,,,19.6505,,,,19.009,,,,19.9545,,,,19.291,,,,20.6302,,,,15.4317,,,,17.108,,,,16.7477,,,,17.94,,,,17.4226,,,,18.221,,,,17.2871,,,,18.959
,,,,17.187,,,,19.0433,,,,18.436,,,,19.5836,,,,18.976,,,,19.9545,,,,19.246,,,,20.5625,,,,15.3309,,,,17.018,,,,16.6799,,,,17.884,,,,17.3887,,,,18.188,,,,17.2202,,,,18.891
,,,,17.086,,,,18.9417,,,,18.368,,,,19.5836,,,,18.942,,,,19.9206,,,,19.201,,,,20.5286,,,,15.2293,,,,16.917,,,,16.5791,,,,17.828,,,,17.321,,,,18.131,,,,17.1525,,,,18.841
,,,,16.951,,,,18.8071,,,,18.256,,,,19.482,,,,18.875,,,,19.8876,,,,19.145,,,,20.4617,,,,15.0947,,,,16.793,,,,16.4776,,,,17.738,,,,17.2541,,,,18.075,,,,17.0847,,,,18.773
,,,,16.9,,,,18.8401,,,,18.21,,,,19.3804,,,,18.829,,,,19.8537,,,,19.088,,,,20.4278,,,,14.96,,,,16.737,,,,16.4106,,,,17.682,,,,17.2541,,,,18.031,,,,16.9839,,,,18.706
,,,,16.799,,,,18.7393,,,,18.121,,,,19.2796,,,,18.751,,,,19.786,,,,19.021,,,,20.3601,,,,14.8584,,,,16.647,,,,16.3429,,,,17.603,,,,17.1863,,,,17.963,,,,16.9162,,,,18.638
,,,,16.715,,,,18.7055,,,,18.075,,,,19.2796,,,,18.728,,,,19.7521,,,,18.965,,,,20.2923,,,,14.7238,,,,16.557,,,,16.2413,,,,17.558,,,,17.1525,,,,17.918,,,,16.8493,,,,18.571
,,,,16.613,,,,18.6039,,,,17.985,,,,19.2119,,,,18.683,,,,19.7182,,,,18.92,,,,20.2593,,,,14.6222,,,,16.456,,,,16.1405,,,,17.49,,,,17.1186,,,,17.873,,,,16.7815,,,,18.52
,,,,16.563,,,,18.6039,,,,17.952,,,,19.1441,,,,18.638,,,,19.6844,,,,18.863,,,,20.1577,,,,14.5214,,,,16.411,,,,16.1066,,,,17.445,,,,17.0847,,,,17.839,,,,16.7477,,,,18.453
,,,,16.495,,,,18.57,,,,17.918,,,,19.178,,,,18.615,,,,19.6505,,,,18.818,,,,20.1238,,,,14.4206,,,,16.332,,,,16.0058,,,,17.4,,,,17.017,,,,17.782,,,,16.6799,,,,18.402
