Cell 1 Timestamp,DNEpct Cell 1 Current,DNEpct Cell 1 Voltage,DNEpct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,DNEpct Cell 2 Current,DNEpct Cell 2 Voltage,DNEpct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,DNEpct Cell 3 Current,DNEpct Cell 3 Voltage,DNEpct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,DNEpct Cell 4 Current,DNEpct Cell 4 Voltage,DNEpct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,DNEpct Cell 5 Current,DNEpct Cell 5 Voltage,DNEpct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,DNEpct Cell 6 Current,DNEpct Cell 6 Voltage,DNEpct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,DNEpct Cell 7 Current,DNEpct Cell 7 Voltage,DNEpct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,DNEpct Cell 8 Current,DNEpct Cell 8 Voltage,DNEpct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,15pct Cell 9 Current,15pct Cell 9 Voltage,15pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,15pct Cell 10 Current,15pct Cell 10 Voltage,15pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,15pct Cell 11 Current,15pct Cell 11 Voltage,15pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,15pct Cell 12 Current,15pct Cell 12 Voltage,15pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,10pct Cell 13 Current,10pct Cell 13 Voltage,10pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,10pct Cell 14 Current,10pct Cell 14 Voltage,10pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,10pct Cell 15 Current,10pct Cell 15 Voltage,10pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,10pct Cell 16 Current,10pct Cell 16 Voltage,10pct Cell 16 Temp,Cell 16 Resistance
09-12-2025-Fri 12-48-17-PM,0.1,5.956,-68.612,74.45,09-12-2025-Fri 12-46-03-PM,-0.1,6.0,-62.2894,-75.0,09-12-2025-Fri 12-44-54-PM,-0.2,5.98,-60.874,-37.375,09-12-2025-Fri 12-45-27-PM,0.1,5.976,-60.1503,74.7,09-12-2025-Fri 12-41-18-PM,0.0,5.964,-60.918,inf,09-12-2025-Fri 12-44-01-PM,0.3,5.968,-60.0845,24.8667,09-12-2025-Fri 12-42-07-PM,0.3,5.968,-61.489,24.8667,09-12-2025-Fri 12-42-35-PM,0.2,5.968,-61.8288,37.3,09-12-2025-Fri 12-48-17-PM,0.1,5.956,-71.6805,74.45,09-12-2025-Fri 12-46-03-PM,-0.1,6.0,-64.568,-75.0,09-12-2025-Fri 12-44-54-PM,-0.2,5.98,-61.8947,-37.375,09-12-2025-Fri 12-45-27-PM,0.1,5.976,-61.543,74.7,09-12-2025-Fri 12-41-18-PM,0.0,5.964,-62.6512,inf,09-12-2025-Fri 12-44-01-PM,0.3,5.968,-61.116,24.8667,09-12-2025-Fri 12-42-07-PM,0.3,5.968,-62.2565,24.8667,09-12-2025-Fri 12-42-35-PM,0.2,5.968,-61.96,37.3
09-12-2025-Fri 12-48-55-PM,0.3,5.96,-69.383,24.8333,09-12-2025-Fri 12-46-07-PM,0.3,5.996,-62.3551,24.9833,09-12-2025-Fri 12-44-57-PM,0.0,5.98,-60.863,inf,09-12-2025-Fri 12-45-30-PM,0.1,5.98,-60.2161,74.75,09-12-2025-Fri 12-41-21-PM,0.2,5.96,-60.907,37.25,09-12-2025-Fri 12-44-03-PM,0.1,5.972,-60.0845,74.65,09-12-2025-Fri 12-42-09-PM,0.0,5.96,-61.467,inf,09-12-2025-Fri 12-42-38-PM,0.2,5.968,-61.763,37.3,09-12-2025-Fri 12-48-55-PM,0.3,5.96,-72.5653,24.8333,09-12-2025-Fri 12-46-07-PM,0.3,5.996,-64.645,24.9833,09-12-2025-Fri 12-44-57-PM,0.0,5.98,-61.8947,inf,09-12-2025-Fri 12-45-30-PM,0.1,5.98,-61.62,74.75,09-12-2025-Fri 12-41-21-PM,0.2,5.96,-62.684,37.25,09-12-2025-Fri 12-44-03-PM,0.1,5.972,-61.105,74.65,09-12-2025-Fri 12-42-09-PM,0.0,5.96,-62.1906,inf,09-12-2025-Fri 12-42-38-PM,0.2,5.968,-61.911,37.3
09-12-2025-Fri 12-48-57-PM,0.2,5.956,-69.498,37.225,09-12-2025-Fri 12-46-14-PM,0.1,6.0,-62.6183,75.0,09-12-2025-Fri 12-44-59-PM,0.0,5.976,-60.841,inf,09-12-2025-Fri 12-45-53-PM,0.2,5.976,-60.9732,37.35,09-12-2025-Fri 12-41-23-PM,0.2,5.96,-60.874,37.25,09-12-2025-Fri 12-44-06-PM,0.2,5.972,-60.0845,37.325,09-12-2025-Fri 12-42-12-PM,0.2,5.964,-61.456,37.275,09-12-2025-Fri 12-42-40-PM,0.2,5.968,-61.763,37.3,09-12-2025-Fri 12-48-57-PM,0.2,5.956,-72.6963,37.225,09-12-2025-Fri 12-46-14-PM,0.1,6.0,-64.984,75.0,09-12-2025-Fri 12-44-59-PM,0.0,5.976,-61.8617,inf,09-12-2025-Fri 12-45-53-PM,0.2,5.976,-62.366,37.35,09-12-2025-Fri 12-41-23-PM,0.2,5.96,-62.6183,37.25,09-12-2025-Fri 12-44-06-PM,0.2,5.972,-61.094,37.325,09-12-2025-Fri 12-42-12-PM,0.2,5.964,-62.2236,37.275,09-12-2025-Fri 12-42-40-PM,0.2,5.968,-61.895,37.3
09-12-2025-Fri 12-49-00-PM,0.3,5.956,-69.547,24.8167,09-12-2025-Fri 12-46-17-PM,0.1,5.996,-62.7499,74.95,09-12-2025-Fri 12-45-02-PM,-0.2,5.976,-60.896,-37.35,09-12-2025-Fri 12-45-56-PM,0.0,5.984,-61.0061,inf,09-12-2025-Fri 12-41-26-PM,0.0,5.96,-60.885,inf,09-12-2025-Fri 12-44-08-PM,0.0,5.972,-60.0845,inf,09-12-2025-Fri 12-42-14-PM,0.3,5.964,-61.445,24.85,09-12-2025-Fri 12-42-43-PM,0.5,5.968,-61.763,14.92,09-12-2025-Fri 12-49-00-PM,0.3,5.956,-72.7946,24.8167,09-12-2025-Fri 12-46-17-PM,0.1,5.996,-65.105,74.95,09-12-2025-Fri 12-45-02-PM,-0.2,5.976,-61.9276,-37.35,09-12-2025-Fri 12-45-56-PM,0.0,5.984,-62.443,inf,09-12-2025-Fri 12-41-26-PM,0.0,5.96,-62.6183,inf,09-12-2025-Fri 12-44-08-PM,0.0,5.972,-61.083,inf,09-12-2025-Fri 12-42-14-PM,0.3,5.964,-62.1906,24.85,09-12-2025-Fri 12-42-43-PM,0.5,5.968,-61.878,14.92
09-12-2025-Fri 12-49-02-PM,-0.2,5.956,-69.629,-37.225,09-12-2025-Fri 12-46-19-PM,0.0,5.996,-62.7499,inf,09-12-2025-Fri 12-45-04-PM,0.0,5.972,-60.874,inf,09-12-2025-Fri 12-45-58-PM,0.2,5.984,-61.072,37.4,09-12-2025-Fri 12-41-28-PM,-0.3,5.956,-60.874,-24.8167,09-12-2025-Fri 12-44-11-PM,0.0,5.972,-60.0515,inf,09-12-2025-Fri 12-42-16-PM,0.0,5.964,-61.434,inf,09-12-2025-Fri 12-42-45-PM,0.1,5.968,-61.763,74.6,09-12-2025-Fri 12-49-02-PM,-0.2,5.956,-72.9585,-37.225,09-12-2025-Fri 12-46-19-PM,0.0,5.996,-65.181,inf,09-12-2025-Fri 12-45-04-PM,0.0,5.972,-61.9933,inf,09-12-2025-Fri 12-45-58-PM,0.2,5.984,-62.519,37.4,09-12-2025-Fri 12-41-28-PM,-0.3,5.956,-62.6183,-24.8167,09-12-2025-Fri 12-44-11-PM,0.0,5.972,-61.072,inf,09-12-2025-Fri 12-42-16-PM,0.0,5.964,-62.1906,inf,09-12-2025-Fri 12-42-45-PM,0.1,5.968,-61.878,74.6
09-12-2025-Fri 12-49-05-PM,0.0,5.956,-69.744,inf,09-12-2025-Fri 12-46-21-PM,0.1,6.0,-62.7828,75.0,09-12-2025-Fri 12-45-06-PM,0.0,5.972,-60.951,inf,09-12-2025-Fri 12-46-00-PM,0.3,5.984,-61.1049,24.9333,09-12-2025-Fri 12-41-30-PM,-0.1,5.96,-60.874,-74.5,09-12-2025-Fri 12-44-13-PM,0.0,5.972,-60.0845,inf,09-12-2025-Fri 12-42-19-PM,0.1,5.968,-61.434,74.6,09-12-2025-Fri 12-42-47-PM,0.2,5.968,-61.763,37.3,09-12-2025-Fri 12-49-05-PM,0.0,5.956,-73.0239,inf,09-12-2025-Fri 12-46-21-PM,0.1,6.0,-65.247,75.0,09-12-2025-Fri 12-45-06-PM,0.0,5.972,-62.0591,inf,09-12-2025-Fri 12-46-00-PM,0.3,5.984,-62.574,24.9333,09-12-2025-Fri 12-41-30-PM,-0.1,5.96,-62.6183,-74.5,09-12-2025-Fri 12-44-13-PM,0.0,5.972,-61.061,inf,09-12-2025-Fri 12-42-19-PM,0.1,5.968,-62.1578,74.6,09-12-2025-Fri 12-42-47-PM,0.2,5.968,-61.862,37.3
09-12-2025-Fri 12-49-07-PM,0.2,5.956,-69.826,37.225,09-12-2025-Fri 12-46-24-PM,0.1,5.996,-62.8485,74.95,09-12-2025-Fri 12-45-09-PM,0.1,5.976,-60.929,74.7,09-12-2025-Fri 12-46-03-PM,0.1,5.996,-61.1707,74.95,09-12-2025-Fri 12-41-33-PM,0.2,5.96,-60.874,37.25,09-12-2025-Fri 12-44-15-PM,0.0,5.972,-60.0845,inf,09-12-2025-Fri 12-42-21-PM,0.0,5.964,-61.434,inf,09-12-2025-Fri 12-42-50-PM,-0.2,5.968,-61.7301,-37.3,09-12-2025-Fri 12-49-07-PM,0.2,5.956,-73.1223,37.225,09-12-2025-Fri 12-46-24-PM,0.1,5.996,-65.313,74.95,09-12-2025-Fri 12-45-09-PM,0.1,5.976,-62.1578,74.7,09-12-2025-Fri 12-46-03-PM,0.1,5.996,-62.64,74.95,09-12-2025-Fri 12-41-33-PM,0.2,5.96,-62.5854,37.25,09-12-2025-Fri 12-44-15-PM,0.0,5.972,-61.061,inf,09-12-2025-Fri 12-42-21-PM,0.0,5.964,-62.1906,inf,09-12-2025-Fri 12-42-50-PM,-0.2,5.968,-61.845,-37.3
09-12-2025-Fri 12-49-10-PM,0.4,5.956,-69.859,18.6125,09-12-2025-Fri 12-47-11-PM,0.2,5.964,-63.9993,37.275,09-12-2025-Fri 12-45-11-PM,0.0,5.976,-60.995,inf,09-12-2025-Fri 12-46-07-PM,0.1,5.992,-61.3024,74.9,09-12-2025-Fri 12-41-36-PM,-0.1,5.96,-60.885,-74.5,09-12-2025-Fri 12-44-18-PM,0.1,5.976,-60.0515,74.7,09-12-2025-Fri 12-42-24-PM,0.2,5.964,-61.412,37.275,09-12-2025-Fri 12-42-52-PM,0.0,5.968,-61.7301,inf,09-12-2025-Fri 12-49-10-PM,0.4,5.956,-73.1877,18.6125,09-12-2025-Fri 12-47-11-PM,0.2,5.964,-66.594,37.275,09-12-2025-Fri 12-45-11-PM,0.0,5.976,-62.2236,inf,09-12-2025-Fri 12-46-07-PM,0.1,5.992,-62.728,74.9,09-12-2025-Fri 12-41-36-PM,-0.1,5.96,-62.5854,-74.5,09-12-2025-Fri 12-44-18-PM,0.1,5.976,-61.039,74.7,09-12-2025-Fri 12-42-24-PM,0.2,5.964,-62.1578,37.275,09-12-2025-Fri 12-42-52-PM,0.0,5.968,-61.829,inf
09-12-2025-Fri 12-49-33-PM,0.4,5.952,-70.613,18.6,09-12-2025-Fri 12-47-13-PM,0.1,5.964,-63.9666,74.55,09-12-2025-Fri 12-45-13-PM,0.0,5.976,-61.072,inf,09-12-2025-Fri 12-46-14-PM,0.1,5.996,-61.4669,74.95,09-12-2025-Fri 12-41-38-PM,-0.2,5.956,-60.83,-37.225,09-12-2025-Fri 12-44-20-PM,0.1,5.972,-60.0515,74.65,09-12-2025-Fri 12-42-26-PM,0.1,5.96,-61.412,74.5,09-12-2025-Fri 12-42-55-PM,0.0,5.968,-61.6971,inf,09-12-2025-Fri 12-49-33-PM,0.4,5.952,-74.0064,18.6,09-12-2025-Fri 12-47-13-PM,0.1,5.964,-66.638,74.55,09-12-2025-Fri 12-45-13-PM,0.0,5.976,-62.2894,inf,09-12-2025-Fri 12-46-14-PM,0.1,5.996,-62.98,74.95,09-12-2025-Fri 12-41-38-PM,-0.2,5.956,-62.5854,-37.225,09-12-2025-Fri 12-44-20-PM,0.1,5.972,-61.028,74.65,09-12-2025-Fri 12-42-26-PM,0.1,5.96,-62.1249,74.5,09-12-2025-Fri 12-42-55-PM,0.0,5.968,-61.812,inf
09-12-2025-Fri 12-49-36-PM,0.2,5.952,-70.629,37.2,09-12-2025-Fri 12-47-16-PM,0.1,5.964,-64.098,74.55,09-12-2025-Fri 12-45-16-PM,0.1,5.976,-61.116,74.7,09-12-2025-Fri 12-46-17-PM,0.1,5.992,-61.6971,74.9,09-12-2025-Fri 12-41-40-PM,-0.3,5.96,-60.863,-24.8333,09-12-2025-Fri 12-44-23-PM,0.2,5.972,-60.0515,37.325,09-12-2025-Fri 12-42-28-PM,-0.1,5.968,-61.39,-74.6,09-12-2025-Fri 12-42-57-PM,0.0,5.972,-61.6971,inf,09-12-2025-Fri 12-49-36-PM,0.2,5.952,-74.0393,37.2,09-12-2025-Fri 12-47-16-PM,0.1,5.964,-66.725,74.55,09-12-2025-Fri 12-45-16-PM,0.1,5.976,-62.3551,74.7,09-12-2025-Fri 12-46-17-PM,0.1,5.992,-63.1,74.9,09-12-2025-Fri 12-41-40-PM,-0.3,5.96,-62.5526,-24.8333,09-12-2025-Fri 12-44-23-PM,0.2,5.972,-61.028,37.325,09-12-2025-Fri 12-42-28-PM,-0.1,5.968,-62.1249,-74.6,09-12-2025-Fri 12-42-57-PM,0.0,5.972,-61.796,inf
09-12-2025-Fri 12-49-38-PM,0.0,5.952,-70.711,inf,09-12-2025-Fri 12-47-18-PM,0.1,5.956,-64.098,74.45,09-12-2025-Fri 12-45-18-PM,0.1,5.976,-61.182,74.7,09-12-2025-Fri 12-46-19-PM,0.0,5.996,-61.6643,inf,09-12-2025-Fri 12-41-43-PM,-0.2,5.96,-60.863,-37.25,09-12-2025-Fri 12-44-25-PM,0.4,5.976,-60.0515,18.675,09-12-2025-Fri 12-42-31-PM,0.0,5.964,-61.379,inf,09-12-2025-Fri 12-42-59-PM,0.2,5.968,-61.6643,37.3,09-12-2025-Fri 12-49-38-PM,0.0,5.952,-74.1048,inf,09-12-2025-Fri 12-47-18-PM,0.1,5.956,-66.747,74.45,09-12-2025-Fri 12-45-18-PM,0.1,5.976,-62.421,74.7,09-12-2025-Fri 12-46-19-PM,0.0,5.996,-63.155,inf,09-12-2025-Fri 12-41-43-PM,-0.2,5.96,-62.5526,-37.25,09-12-2025-Fri 12-44-25-PM,0.4,5.976,-61.028,18.675,09-12-2025-Fri 12-42-31-PM,0.0,5.964,-62.092,inf,09-12-2025-Fri 12-42-59-PM,0.2,5.968,-61.78,37.3
09-12-2025-Fri 12-49-40-PM,0.3,5.952,-70.793,24.8,09-12-2025-Fri 12-47-20-PM,0.0,5.96,-64.2295,inf,09-12-2025-Fri 12-45-20-PM,0.1,5.976,-61.214,74.7,09-12-2025-Fri 12-46-21-PM,-0.1,5.996,-61.6643,-74.95,09-12-2025-Fri 12-41-45-PM,-0.1,5.96,-60.841,-74.5,09-12-2025-Fri 12-44-27-PM,0.1,5.976,-60.0515,74.7,09-12-2025-Fri 12-42-33-PM,0.1,5.968,-61.357,74.6,09-12-2025-Fri 12-43-02-PM,0.1,5.964,-61.6643,74.55,09-12-2025-Fri 12-49-40-PM,0.3,5.952,-74.203,24.8,09-12-2025-Fri 12-47-20-PM,0.0,5.96,-66.835,inf,09-12-2025-Fri 12-45-20-PM,0.1,5.976,-62.4539,74.7,09-12-2025-Fri 12-46-21-PM,-0.1,5.996,-63.177,-74.95,09-12-2025-Fri 12-41-45-PM,-0.1,5.96,-62.5196,-74.5,09-12-2025-Fri 12-44-27-PM,0.1,5.976,-60.995,74.7,09-12-2025-Fri 12-42-33-PM,0.1,5.968,-62.0591,74.6,09-12-2025-Fri 12-43-02-PM,0.1,5.964,-61.78,74.55
09-12-2025-Fri 12-49-43-PM,-0.1,5.952,-70.859,-74.4,09-12-2025-Fri 12-47-23-PM,0.2,5.96,-64.2295,37.25,09-12-2025-Fri 12-45-23-PM,0.0,5.976,-61.28,inf,09-12-2025-Fri 12-46-24-PM,0.2,5.996,-61.8288,37.475,09-12-2025-Fri 12-41-47-PM,0.1,5.96,-60.819,74.5,09-12-2025-Fri 12-44-30-PM,0.1,5.976,-60.0186,74.7,09-12-2025-Fri 12-42-35-PM,0.0,5.964,-61.379,inf,09-12-2025-Fri 12-43-04-PM,0.1,5.964,-61.6314,74.55,09-12-2025-Fri 12-49-43-PM,-0.1,5.952,-74.2685,-74.4,09-12-2025-Fri 12-47-23-PM,0.2,5.96,-66.879,37.25,09-12-2025-Fri 12-45-23-PM,0.0,5.976,-62.4868,inf,09-12-2025-Fri 12-46-24-PM,0.2,5.996,-63.287,37.475,09-12-2025-Fri 12-41-47-PM,0.1,5.96,-62.5196,74.5,09-12-2025-Fri 12-44-30-PM,0.1,5.976,-60.973,74.7,09-12-2025-Fri 12-42-35-PM,0.0,5.964,-62.092,inf,09-12-2025-Fri 12-43-04-PM,0.1,5.964,-61.763,74.55
09-12-2025-Fri 12-49-45-PM,-0.1,5.952,-70.908,-74.4,09-12-2025-Fri 12-47-25-PM,-0.2,5.956,-64.2953,-37.225,09-12-2025-Fri 12-45-25-PM,0.1,5.98,-61.291,74.75,09-12-2025-Fri 12-47-11-PM,0.1,5.964,-62.7828,74.55,09-12-2025-Fri 12-41-50-PM,-0.1,5.96,-60.819,-74.5,09-12-2025-Fri 12-44-32-PM,-0.1,5.976,-60.0186,-74.7,09-12-2025-Fri 12-42-38-PM,-0.1,5.968,-61.346,-74.6,09-12-2025-Fri 12-43-07-PM,0.1,5.96,-61.6314,74.5,09-12-2025-Fri 12-49-45-PM,-0.1,5.952,-74.3339,-74.4,09-12-2025-Fri 12-47-25-PM,-0.2,5.956,-66.955,-37.225,09-12-2025-Fri 12-45-25-PM,0.1,5.98,-62.5196,74.75,09-12-2025-Fri 12-47-11-PM,0.1,5.964,-64.415,74.55,09-12-2025-Fri 12-41-50-PM,-0.1,5.96,-62.5196,-74.5,09-12-2025-Fri 12-44-32-PM,-0.1,5.976,-60.973,-74.7,09-12-2025-Fri 12-42-38-PM,-0.1,5.968,-62.0591,-74.6,09-12-2025-Fri 12-43-07-PM,0.1,5.96,-61.747,74.5
09-12-2025-Fri 12-51-13-PM,0.0,5.948,-72.318,inf,09-12-2025-Fri 12-47-27-PM,0.2,5.96,-64.328,37.25,09-12-2025-Fri 12-45-27-PM,0.2,5.976,-61.379,37.35,09-12-2025-Fri 12-47-13-PM,0.0,5.96,-62.8157,inf,09-12-2025-Fri 12-41-52-PM,-0.3,5.96,-60.83,-24.8333,09-12-2025-Fri 12-44-35-PM,0.0,5.976,-60.0186,inf,09-12-2025-Fri 12-42-40-PM,-0.2,5.964,-61.324,-37.275,09-12-2025-Fri 12-43-09-PM,0.1,5.96,-61.6314,74.5,09-12-2025-Fri 12-51-13-PM,0.0,5.948,-75.4142,inf,09-12-2025-Fri 12-47-27-PM,0.2,5.96,-66.966,37.25,09-12-2025-Fri 12-45-27-PM,0.2,5.976,-62.5854,37.35,09-12-2025-Fri 12-47-13-PM,0.0,5.96,-64.481,inf,09-12-2025-Fri 12-41-52-PM,-0.3,5.96,-62.4868,-24.8333,09-12-2025-Fri 12-44-35-PM,0.0,5.976,-60.951,inf,09-12-2025-Fri 12-42-40-PM,-0.2,5.964,-62.0261,-37.275,09-12-2025-Fri 12-43-09-PM,0.1,5.96,-61.747,74.5
09-12-2025-Fri 12-51-16-PM,0.2,5.952,-72.367,37.2,09-12-2025-Fri 12-47-30-PM,0.1,5.956,-64.3938,74.45,09-12-2025-Fri 12-45-30-PM,0.0,5.984,-61.434,inf,09-12-2025-Fri 12-47-16-PM,-0.3,5.96,-62.8815,-24.8333,09-12-2025-Fri 12-41-55-PM,-0.1,5.96,-60.786,-74.5,09-12-2025-Fri 12-44-37-PM,0.1,5.976,-60.0515,74.7,09-12-2025-Fri 12-42-43-PM,0.1,5.964,-61.313,74.55,09-12-2025-Fri 12-43-11-PM,0.2,5.96,-61.5985,37.25,09-12-2025-Fri 12-51-16-PM,0.2,5.952,-75.4469,37.2,09-12-2025-Fri 12-47-30-PM,0.1,5.956,-67.054,74.45,09-12-2025-Fri 12-45-30-PM,0.0,5.984,-62.684,inf,09-12-2025-Fri 12-47-16-PM,-0.3,5.96,-64.536,-24.8333,09-12-2025-Fri 12-41-55-PM,-0.1,5.96,-62.4539,-74.5,09-12-2025-Fri 12-44-37-PM,0.1,5.976,-60.962,74.7,09-12-2025-Fri 12-42-43-PM,0.1,5.964,-61.9933,74.55,09-12-2025-Fri 12-43-11-PM,0.2,5.96,-61.714,37.25
09-12-2025-Fri 12-51-18-PM,0.3,5.944,-72.416,24.7667,09-12-2025-Fri 12-47-32-PM,0.0,5.96,-64.4267,inf,09-12-2025-Fri 12-45-53-PM,0.2,5.984,-62.19,37.4,09-12-2025-Fri 12-47-18-PM,0.3,5.956,-62.9473,24.8167,09-12-2025-Fri 12-41-57-PM,0.1,5.964,-60.808,74.55,09-12-2025-Fri 12-44-40-PM,0.1,5.98,-60.0186,74.75,09-12-2025-Fri 12-42-45-PM,-0.2,5.964,-61.313,-37.275,09-12-2025-Fri 12-43-14-PM,0.1,5.96,-61.5985,74.5,09-12-2025-Fri 12-51-18-PM,0.3,5.944,-75.4796,24.7667,09-12-2025-Fri 12-47-32-PM,0.0,5.96,-67.108,inf,09-12-2025-Fri 12-45-53-PM,0.2,5.984,-63.4734,37.4,09-12-2025-Fri 12-47-18-PM,0.3,5.956,-64.591,24.8167,09-12-2025-Fri 12-41-57-PM,0.1,5.964,-62.4539,74.55,09-12-2025-Fri 12-44-40-PM,0.1,5.98,-60.951,74.75,09-12-2025-Fri 12-42-45-PM,-0.2,5.964,-61.9933,-37.275,09-12-2025-Fri 12-43-14-PM,0.1,5.96,-61.714,74.5
09-12-2025-Fri 12-51-20-PM,0.3,5.948,-72.449,24.7833,09-12-2025-Fri 12-47-35-PM,0.1,5.96,-64.4924,74.5,09-12-2025-Fri 12-45-56-PM,0.1,5.984,-62.234,74.8,09-12-2025-Fri 12-47-20-PM,-0.1,5.96,-62.9144,-74.5,09-12-2025-Fri 12-41-59-PM,0.1,5.96,-60.83,74.5,09-12-2025-Fri 12-44-42-PM,0.1,5.98,-60.0186,74.75,09-12-2025-Fri 12-42-47-PM,0.3,5.968,-61.302,24.8667,09-12-2025-Fri 12-43-16-PM,0.1,5.96,-61.5985,74.5,09-12-2025-Fri 12-51-20-PM,0.3,5.948,-75.4796,24.7833,09-12-2025-Fri 12-47-35-PM,0.1,5.96,-67.174,74.5,09-12-2025-Fri 12-45-56-PM,0.1,5.984,-63.572,74.8,09-12-2025-Fri 12-47-20-PM,-0.1,5.96,-64.624,-74.5,09-12-2025-Fri 12-41-59-PM,0.1,5.96,-62.421,74.5,09-12-2025-Fri 12-44-42-PM,0.1,5.98,-60.929,74.75,09-12-2025-Fri 12-42-47-PM,0.3,5.968,-61.9604,24.8667,09-12-2025-Fri 12-43-16-PM,0.1,5.96,-61.697,74.5
09-12-2025-Fri 12-51-23-PM,0.2,5.948,-72.482,37.175,09-12-2025-Fri 12-47-37-PM,0.0,5.956,-64.5253,inf,09-12-2025-Fri 12-45-58-PM,-0.2,5.984,-62.311,-37.4,09-12-2025-Fri 12-47-23-PM,0.0,5.956,-62.9473,inf,09-12-2025-Fri 12-42-02-PM,-0.1,5.964,-60.797,-74.55,09-12-2025-Fri 12-44-44-PM,0.2,5.976,-59.9857,37.35,09-12-2025-Fri 12-42-50-PM,0.1,5.964,-61.291,74.55,09-12-2025-Fri 12-43-18-PM,-0.1,5.96,-61.5985,-74.5,09-12-2025-Fri 12-51-23-PM,0.2,5.948,-75.5124,37.175,09-12-2025-Fri 12-47-37-PM,0.0,5.956,-67.229,inf,09-12-2025-Fri 12-45-58-PM,-0.2,5.984,-63.6706,-37.4,09-12-2025-Fri 12-47-23-PM,0.0,5.956,-64.678,inf,09-12-2025-Fri 12-42-02-PM,-0.1,5.964,-62.421,-74.55,09-12-2025-Fri 12-44-44-PM,0.2,5.976,-60.907,37.35,09-12-2025-Fri 12-42-50-PM,0.1,5.964,-61.9604,74.55,09-12-2025-Fri 12-43-18-PM,-0.1,5.96,-61.697,-74.5
09-12-2025-Fri 12-51-26-PM,0.0,5.948,-72.482,inf,09-12-2025-Fri 12-47-39-PM,0.0,5.956,-64.6239,inf,09-12-2025-Fri 12-46-00-PM,0.3,5.988,-62.366,24.95,09-12-2025-Fri 12-47-25-PM,0.0,5.956,-63.1445,inf,09-12-2025-Fri 12-42-04-PM,-0.3,5.964,-60.797,-24.85,09-12-2025-Fri 12-44-47-PM,-0.1,5.98,-60.0186,-74.75,09-12-2025-Fri 12-42-52-PM,0.0,5.964,-61.291,inf,09-12-2025-Fri 12-43-21-PM,-0.2,5.964,-61.5326,-37.275,09-12-2025-Fri 12-51-26-PM,0.0,5.948,-75.5124,inf,09-12-2025-Fri 12-47-39-PM,0.0,5.956,-67.316,inf,09-12-2025-Fri 12-46-00-PM,0.3,5.988,-63.7364,24.95,09-12-2025-Fri 12-47-25-PM,0.0,5.956,-64.788,inf,09-12-2025-Fri 12-42-04-PM,-0.3,5.964,-62.421,-24.85,09-12-2025-Fri 12-44-47-PM,-0.1,5.98,-60.918,-74.75,09-12-2025-Fri 12-42-52-PM,0.0,5.964,-61.9276,inf,09-12-2025-Fri 12-43-21-PM,-0.2,5.964,-61.648,-37.275
09-12-2025-Fri 12-51-28-PM,0.2,5.952,-72.514,37.2,09-12-2025-Fri 12-47-42-PM,0.1,5.96,-64.6567,74.5,09-12-2025-Fri 12-46-03-PM,0.2,6.0,-62.432,37.5,09-12-2025-Fri 12-47-27-PM,-0.1,5.956,-63.0459,-74.45,09-12-2025-Fri 12-42-07-PM,0.2,5.96,-60.786,37.25,09-12-2025-Fri 12-44-50-PM,0.1,5.98,-60.0186,74.75,09-12-2025-Fri 12-42-55-PM,0.0,5.964,-61.269,inf,09-12-2025-Fri 12-43-23-PM,0.4,5.964,-61.5326,18.6375,09-12-2025-Fri 12-51-28-PM,0.2,5.952,-75.5451,37.2,09-12-2025-Fri 12-47-42-PM,0.1,5.96,-67.371,74.5,09-12-2025-Fri 12-46-03-PM,0.2,6.0,-63.835,37.5,09-12-2025-Fri 12-47-27-PM,-0.1,5.956,-64.766,-74.45,09-12-2025-Fri 12-42-07-PM,0.2,5.96,-62.3881,37.25,09-12-2025-Fri 12-44-50-PM,0.1,5.98,-60.907,74.75,09-12-2025-Fri 12-42-55-PM,0.0,5.964,-61.9276,inf,09-12-2025-Fri 12-43-23-PM,0.4,5.964,-61.631,18.6375
